DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-04-11:39:08.008;TwistZ_;6.785828;1;10;1176;1669;1774;1808;1682;1561;1498;1375;1548;1482;0;0;0;0;0;0;14;16;15;16;17;20;15;15;19;13;0;0;0;0;0;0;92;85;93;100;100;100;100;100;100;71;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-11:39:08.256;TwistS_;6.80295;1;10;1183;1881;1859;1703;1615;1535;1552;1484;1502;1406;0;0;0;0;0;0;12;16;13;18;18;16;14;19;19;15;0;0;0;0;0;0;35;64;100;100;100;100;100;100;100;64;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-11:39:08.504;TwistZ_;6.80295;1;10;1050;1777;1892;1757;1695;1636;1690;1464;1622;1464;0;0;0;0;0;0;13;11;11;12;16;18;16;16;16;16;0;0;0;0;0;0;92;42;71;42;93;100;100;100;92;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-11:39:08.752;TwistS_;6.80295;1;10;1298;1548;1933;1728;1665;1619;1602;1613;1552;1476;0;0;0;0;0;0;13;12;16;18;18;19;17;17;12;14;0;0;0;0;0;0;92;50;100;100;100;100;100;100;100;71;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-11:39:08.992;TwistZ_;6.80295;1;10;1279;1796;1865;1778;1715;1653;1621;1640;1508;1376;0;0;0;0;0;0;12;13;15;16;19;21;14;12;12;18;0;0;0;0;0;0;42;64;86;100;100;100;85;40;85;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-11:39:09.248;TwistS_;6.782082;1;10;1298;1896;1875;1699;1640;1677;1645;1570;1582;1479;0;0;0;0;0;0;13;15;19;13;14;13;13;12;15;16;0;0;0;0;0;0;85;57;66;92;92;78;85;100;100;57;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-11:39:09.489;TwistZ_;6.782082;1;10;1163;1527;1792;1778;1703;1674;1661;1536;1536;1335;0;0;0;0;0;0;15;17;15;15;17;21;18;15;14;14;0;0;0;0;0;0;50;92;100;100;100;100;100;86;64;71;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-11:39:09.744;TwistS_;6.782082;1;10;1183;1471;1916;1757;1782;1636;1561;1628;1547;1485;0;0;0;0;0;0;12;17;14;14;15;15;17;17;14;15;0;0;0;0;0;0;71;64;66;100;100;100;100;93;85;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-11:39:09.985;TwistZ_;6.782082;1;10;1119;1744;1775;1840;1699;1636;1682;1640;1707;1481;0;0;0;0;0;0;11;16;16;12;17;15;17;14;19;15;0;0;0;0;0;0;64;64;92;85;100;100;100;85;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-11:39:10.229;TwistS_;6.779836;1;10;732;1545;1886;1763;1723;1674;1541;1589;1566;1363;0;0;0;0;0;0;15;13;15;15;14;14;14;15;14;17;0;0;0;0;0;0;42;57;100;78;85;85;92;100;78;78;0;0;0;0;0;0;1023;0;0;1023;0;0;0
