DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-01:16:34.009;TwistS_;6.806868;1;10;322;681;457;779;755;733;727;583;507;539;0;0;0;0;0;0;17;16;14;19;19;17;16;16;12;13;0;0;0;0;0;0;81;90;90;100;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-01:16:34.257;TwistZ_;6.806868;1;10;543;479;675;671;731;731;775;751;527;561;0;0;0;0;0;0;16;18;15;14;20;16;19;14;11;16;0;0;0;0;0;0;100;100;100;63;100;100;100;100;100;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-01:16:34.497;TwistS_;6.80622;1;10;383;315;373;395;483;615;743;694;688;400;0;0;0;0;0;0;12;16;10;11;12;12;16;18;13;15;0;0;0;0;0;0;100;100;20;81;100;72;100;100;81;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-01:16:34.745;TwistZ_;6.80622;1;10;439;291;285;270;373;439;483;329;527;483;0;0;0;0;0;0;14;18;12;12;12;10;11;14;12;12;0;0;0;0;0;0;100;100;36;54;36;9;27;36;81;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-01:16:34.993;TwistS_;6.80622;1;10;463;395;339;292;552;753;755;719;493;679;0;0;0;0;0;0;14;18;15;13;12;15;18;17;12;14;0;0;0;0;0;0;100;100;63;81;63;63;90;100;81;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-01:16:35.241;TwistZ_;6.80622;1;10;510;449;369;637;295;0;693;671;435;561;0;0;0;0;0;0;14;12;12;13;11;0;14;16;13;11;0;0;0;0;0;0;72;81;45;90;63;0;81;100;90;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-01:16:35.489;TwistS_;6.808334;1;10;395;320;565;340;263;512;767;417;624;691;0;0;0;0;0;0;12;14;12;13;10;13;20;14;14;15;0;0;0;0;0;0;81;90;80;72;27;81;100;100;90;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-01:16:35.737;TwistZ_;6.808334;1;10;307;347;615;340;351;0;439;498;678;623;0;0;0;0;0;0;13;15;11;14;10;0;11;11;13;11;0;0;0;0;0;0;54;100;27;72;36;0;27;27;63;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-01:16:35.978;TwistS_;6.808334;1;10;319;367;544;336;325;761;558;518;583;518;0;0;0;0;0;0;14;13;11;14;13;11;12;11;12;15;0;0;0;0;0;0;100;100;45;27;45;54;90;90;63;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-01:16:36.234;TwistZ_;6.808334;1;10;251;395;817;763;723;685;715;663;620;553;0;0;0;0;0;0;13;17;13;17;19;14;16;15;12;11;0;0;0;0;0;0;100;100;90;100;100;90;100;90;81;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-01:16:36.474;TwistS_;6.797898;1;10;315;299;461;360;0;342;512;659;366;671;0;0;0;0;0;0;14;15;12;11;0;11;15;11;12;12;0;0;0;0;0;0;100;100;18;45;0;50;81;45;27;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-01:16:36.722;TwistZ_;6.797898;1;10;562;511;401;256;263;0;0;631;679;532;0;0;0;0;0;0;14;15;16;17;17;0;0;13;15;13;0;0;0;0;0;0;90;100;63;54;18;0;0;72;100;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-01:16:36.970;TwistS_;6.797898;1;10;351;599;539;329;477;263;318;518;527;532;0;0;0;0;0;0;15;13;11;14;16;12;12;11;13;13;0;0;0;0;0;0;72;100;63;54;72;54;36;45;81;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-01:16:37.218;TwistZ_;6.797898;1;10;571;402;808;323;329;0;755;406;629;390;0;0;0;0;0;0;14;11;11;17;14;0;16;15;13;13;0;0;0;0;0;0;100;54;45;100;36;0;45;72;81;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-01:16:37.462;TwistS_;6.800438;1;10;371;395;351;362;274;411;307;518;373;401;0;0;0;0;0;0;14;13;10;12;12;14;11;11;11;13;0;0;0;0;0;0;100;36;27;72;80;72;45;90;54;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-01:16:37.718;TwistZ_;6.800438;1;10;327;255;422;345;758;783;767;591;739;651;0;0;0;0;0;0;16;18;13;15;15;22;17;15;17;14;0;0;0;0;0;0;100;100;72;63;72;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-01:16:37.958;TwistS_;6.800438;1;10;318;239;369;659;747;731;755;575;537;444;0;0;0;0;0;0;14;15;12;15;21;21;15;12;12;11;0;0;0;0;0;0;72;100;45;100;100;100;100;90;81;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-01:16:38.208;TwistZ_;6.800438;1;10;364;435;0;383;747;252;496;723;654;527;0;0;0;0;0;0;16;12;0;13;10;18;13;13;12;11;0;0;0;0;0;0;90;100;0;100;18;72;90;100;90;45;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-01:16:38.454;TwistS_;6.801556;1;10;593;283;420;541;263;307;571;691;430;637;0;0;0;0;0;0;14;20;14;13;13;18;13;16;11;11;0;0;0;0;0;0;90;81;63;27;27;40;90;100;45;36;0;0;0;0;0;0;1023;0;0;1023;0;0;0
