DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-04-08:35:45.652;TwistZ_;2.751861;1;10;593;0;804;776;751;725;681;692;763;706;0;0;0;0;0;0;13;0;11;11;11;12;11;11;13;15;0;0;0;0;0;0;84;0;38;42;69;53;42;46;78;53;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:35:46.261;TwistS_;2.751861;1;10;320;642;701;625;0;0;609;593;598;593;0;0;0;0;0;0;13;10;14;13;0;0;12;11;12;12;0;0;0;0;0;0;38;28;100;69;0;0;84;46;57;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:35:46.877;TwistZ_;2.750178;1;10;439;637;791;856;780;648;593;703;635;645;0;0;0;0;0;0;10;12;11;10;11;10;10;13;13;16;0;0;0;0;0;0;23;50;7;15;42;30;7;92;85;61;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:35:47.486;TwistS_;2.744833;1;10;453;450;900;830;769;661;620;602;557;600;0;0;0;0;0;0;13;10;13;12;10;13;11;15;11;14;0;0;0;0;0;0;84;30;35;38;46;69;69;50;84;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:35:48.102;TwistZ_;2.744833;1;10;587;263;627;645;747;657;700;721;718;695;0;0;0;0;0;0;11;10;12;13;13;13;12;13;15;10;0;0;0;0;0;0;30;21;69;57;46;84;57;92;100;23;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:35:48.710;TwistS_;2.743904;1;10;219;524;666;669;615;615;646;627;606;610;0;0;0;0;0;0;11;12;11;15;16;10;11;12;16;15;0;0;0;0;0;0;7;57;23;100;23;28;53;84;71;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:35:49.318;TwistZ_;2.743904;1;10;342;342;615;615;725;639;666;688;674;597;0;0;0;0;0;0;12;12;10;10;10;11;13;14;19;13;0;0;0;0;0;0;38;35;7;7;7;57;46;69;100;84;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:35:49.927;TwistS_;2.740956;1;10;558;415;708;683;670;639;645;649;687;693;0;0;0;0;0;0;11;12;14;16;13;15;16;14;12;13;0;0;0;0;0;0;38;76;92;76;46;84;100;100;100;69;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:35:50.542;TwistZ_;2.745715;1;10;553;725;856;775;692;647;659;689;615;681;0;0;0;0;0;0;12;10;10;18;18;15;13;17;10;10;0;0;0;0;0;0;38;14;7;71;100;100;100;100;35;23;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:35:51.153;TwistS_;2.745715;1;10;618;580;634;615;593;0;593;639;648;618;0;0;0;0;0;0;12;12;10;11;10;0;13;11;13;13;0;0;0;0;0;0;46;35;53;7;7;0;23;92;85;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:35:51.759;TwistZ_;2.749837;1;10;0;0;788;741;692;657;670;688;657;689;0;0;0;0;0;0;0;0;15;14;12;13;14;14;12;16;0;0;0;0;0;0;0;0;69;61;71;92;76;92;85;84;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:35:52.367;TwistS_;2.749837;1;10;600;574;672;671;0;0;699;649;656;654;0;0;0;0;0;0;11;14;12;11;0;0;10;12;11;12;0;0;0;0;0;0;23;42;76;53;0;0;46;53;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:35:52.976;TwistZ_;2.746656;1;10;586;486;593;659;774;691;674;657;662;605;0;0;0;0;0;0;11;11;12;10;13;12;11;17;16;13;0;0;0;0;0;0;53;57;61;7;92;78;76;100;100;53;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:35:53.593;TwistS_;2.736036;1;10;318;406;731;765;730;718;699;685;703;682;0;0;0;0;0;0;15;15;16;12;12;15;13;13;16;18;0;0;0;0;0;0;30;57;84;92;61;100;53;76;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
