DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-04-10:58:05.785;TwistS_;6.790067;1;10;386;387;281;272;246;0;410;395;631;715;0;0;0;0;0;0;14;13;19;14;14;0;13;12;14;20;0;0;0;0;0;0;90;100;45;45;45;0;54;18;72;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:58:06.033;TwistZ_;6.790067;1;10;325;404;338;294;759;303;577;373;329;329;0;0;0;0;0;0;14;12;18;20;14;17;12;12;13;10;0;0;0;0;0;0;90;45;90;90;100;100;63;54;36;36;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:58:06.274;TwistS_;6.796443;1;10;275;443;427;232;340;532;739;703;727;711;0;0;0;0;0;0;22;16;17;13;13;16;19;15;19;20;0;0;0;0;0;0;100;90;100;90;36;80;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:58:06.530;TwistZ_;6.796443;1;10;295;380;273;295;307;249;254;302;0;439;0;0;0;0;0;0;14;14;12;11;13;14;13;12;0;12;0;0;0;0;0;0;100;27;81;100;54;30;45;72;0;36;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:58:06.770;TwistS_;6.796443;1;10;543;299;326;272;483;666;834;263;362;219;0;0;0;0;0;0;11;18;17;18;11;13;18;13;13;16;0;0;0;0;0;0;72;100;63;90;63;54;72;45;36;27;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:58:07.018;TwistZ_;6.796443;1;10;433;307;368;0;761;459;799;599;508;395;0;0;0;0;0;0;14;15;12;0;16;17;20;15;16;10;0;0;0;0;0;0;63;54;72;0;81;100;100;100;63;9;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:58:07.266;TwistS_;6.803184;1;10;263;326;641;219;0;228;351;791;756;715;0;0;0;0;0;0;16;16;14;18;0;17;19;20;20;18;0;0;0;0;0;0;90;63;90;81;0;90;27;63;81;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:58:07.514;TwistZ_;6.803184;1;10;263;340;426;336;288;395;351;230;0;342;0;0;0;0;0;0;14;11;15;17;11;11;16;19;0;11;0;0;0;0;0;0;90;36;63;54;90;9;63;72;0;45;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:58:07.764;TwistS_;6.803184;1;10;319;312;635;234;318;219;270;0;369;761;0;0;0;0;0;0;14;11;14;15;12;14;15;0;18;22;0;0;0;0;0;0;100;90;100;81;36;36;54;0;45;27;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:58:08.002;TwistZ_;6.803184;1;10;451;333;322;327;791;571;791;263;307;0;0;0;0;0;0;0;19;14;15;21;19;20;14;11;10;0;0;0;0;0;0;0;100;45;54;100;100;100;27;36;9;0;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:58:08.259;TwistS_;6.79274;1;10;313;263;531;329;307;329;587;779;767;743;0;0;0;0;0;0;14;19;13;19;15;19;14;18;20;15;0;0;0;0;0;0;72;45;90;90;27;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:58:08.499;TwistZ_;6.79274;1;10;531;341;257;370;379;439;291;285;0;395;0;0;0;0;0;0;14;20;15;12;13;11;13;11;0;18;0;0;0;0;0;0;100;81;63;63;72;40;72;18;0;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:58:08.747;TwistS_;6.79274;1;10;270;369;338;357;351;325;307;335;597;507;0;0;0;0;0;0;18;16;15;15;15;13;15;12;13;14;0;0;0;0;0;0;54;90;90;72;100;45;45;100;90;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:58:08.995;TwistZ_;6.79274;1;10;423;299;291;246;291;375;283;246;267;483;0;0;0;0;0;0;14;14;18;17;16;16;14;18;17;11;0;0;0;0;0;0;100;100;100;45;100;81;100;45;100;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
