DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-07:16:34.393;TwistZ_;2.74409;1;10;395;703;571;545;488;476;488;556;659;659;0;0;0;0;0;0;17;10;10;15;18;16;18;12;13;12;0;0;0;0;0;0;76;7;7;84;100;69;100;46;35;61;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:16:35.005;TwistS_;2.755068;1;10;282;541;620;598;554;574;595;611;619;564;0;0;0;0;0;0;14;13;19;18;13;12;13;16;23;16;0;0;0;0;0;0;61;78;100;100;92;53;92;92;100;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:16:35.613;TwistZ_;2.755068;1;10;349;536;601;588;587;571;641;665;667;642;0;0;0;0;0;0;15;17;16;20;14;11;13;13;21;17;0;0;0;0;0;0;76;71;100;100;78;23;76;76;92;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:16:36.222;TwistS_;2.751831;1;10;452;679;725;665;601;549;559;588;613;598;0;0;0;0;0;0;16;20;25;23;16;18;18;15;16;14;0;0;0;0;0;0;100;85;100;100;100;100;100;100;100;69;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:16:36.830;TwistZ_;2.749563;1;10;410;670;741;663;605;585;584;606;613;610;0;0;0;0;0;0;12;12;18;13;15;13;16;15;17;16;0;0;0;0;0;0;76;71;100;76;69;100;100;92;100;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:16:37.438;TwistS_;2.749563;1;10;369;623;769;725;649;620;576;634;616;593;0;0;0;0;0;0;12;13;13;11;14;11;13;16;17;13;0;0;0;0;0;0;76;84;100;69;53;100;100;100;100;69;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:16:38.056;TwistZ_;2.767043;1;10;593;668;736;712;612;610;613;608;622;602;0;0;0;0;0;0;13;12;12;12;14;13;12;14;11;11;0;0;0;0;0;0;38;64;100;100;69;69;100;100;42;76;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:16:38.663;TwistS_;2.756281;1;10;574;690;733;692;676;619;606;616;630;615;0;0;0;0;0;0;14;20;23;24;22;20;18;18;22;14;0;0;0;0;0;0;46;85;100;100;100;100;100;100;100;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:16:39.271;TwistZ_;2.756281;1;10;381;718;703;729;703;571;606;618;640;605;0;0;0;0;0;0;14;10;10;12;14;10;15;11;14;13;0;0;0;0;0;0;84;53;14;84;69;7;38;42;53;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:16:39.880;TwistS_;2.745783;1;10;393;679;745;733;679;630;607;618;642;619;0;0;0;0;0;0;15;19;23;26;22;16;13;17;17;16;0;0;0;0;0;0;92;78;100;100;100;100;92;100;92;76;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:16:40.496;TwistZ_;2.745783;1;10;408;700;834;769;0;604;619;643;654;633;0;0;0;0;0;0;13;12;11;12;0;10;12;14;19;16;0;0;0;0;0;0;76;57;15;53;0;15;84;76;100;92;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:16:41.104;TwistS_;2.75559;1;10;421;659;672;785;650;556;602;666;565;532;0;0;0;0;0;0;16;12;14;14;11;11;10;11;17;19;0;0;0;0;0;0;76;85;100;100;61;85;92;69;100;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:16:41.712;TwistZ_;2.746748;1;10;390;589;612;554;581;572;578;681;637;642;0;0;0;0;0;0;14;17;17;21;17;17;13;11;11;12;0;0;0;0;0;0;100;100;100;100;100;100;69;21;15;69;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:16:42.321;TwistS_;2.746748;1;10;408;415;498;753;780;656;651;727;755;699;0;0;0;0;0;0;12;13;13;12;10;15;17;12;13;19;0;0;0;0;0;0;76;78;100;71;30;61;85;84;92;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:16:42.937;TwistZ_;2.737473;1;10;533;610;544;664;557;781;517;678;441;446;0;0;0;0;0;0;13;12;17;13;13;12;13;11;16;19;0;0;0;0;0;0;84;71;100;69;84;78;100;61;100;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:16:43.541;TwistS_;2.737473;1;10;545;752;804;750;659;665;637;645;692;0;0;0;0;0;0;0;11;13;13;12;12;13;11;11;10;0;0;0;0;0;0;0;84;28;76;92;61;100;69;61;14;0;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:16:44.158;TwistZ_;2.743072;1;10;437;509;736;700;622;603;596;596;634;605;0;0;0;0;0;0;11;14;14;13;11;16;14;15;15;13;0;0;0;0;0;0;69;78;100;76;42;100;100;100;100;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:16:44.759;TwistS_;2.750766;1;10;505;662;759;737;621;627;608;624;640;616;0;0;0;0;0;0;13;13;17;12;14;15;13;13;19;19;0;0;0;0;0;0;53;46;100;92;100;100;100;85;100;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:16:45.374;TwistZ_;2.750766;1;10;463;662;650;610;589;576;593;627;655;609;0;0;0;0;0;0;14;15;15;16;20;21;17;14;12;14;0;0;0;0;0;0;92;92;100;100;100;100;100;100;92;61;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
