DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-08:53:13.202;TwistZ_;2.728287;1;10;571;424;747;740;708;689;690;714;696;649;0;0;0;0;0;0;14;13;15;14;16;20;23;17;18;13;0;0;0;0;0;0;84;64;61;100;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:53:13.818;TwistS_;2.734342;1;10;625;270;760;745;678;654;671;672;678;663;0;0;0;0;0;0;15;12;15;14;11;12;13;17;17;12;0;0;0;0;0;0;69;42;100;92;69;76;92;100;100;76;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:53:14.426;TwistZ_;2.734342;1;10;430;467;713;728;706;670;663;650;654;631;0;0;0;0;0;0;11;12;14;13;14;12;12;13;18;13;0;0;0;0;0;0;38;50;100;100;100;76;71;100;100;84;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:53:15.042;TwistS_;2.72954;1;10;437;483;732;718;695;660;632;643;655;666;0;0;0;0;0;0;15;11;14;16;14;12;12;13;13;15;0;0;0;0;0;0;69;42;69;100;69;100;100;100;92;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:53:15.652;TwistZ_;2.737651;1;10;646;351;659;743;733;747;716;701;684;743;0;0;0;0;0;0;12;13;11;13;13;14;17;16;12;16;0;0;0;0;0;0;69;57;23;84;100;85;76;100;85;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:53:16.267;TwistS_;2.737651;1;10;639;538;785;791;760;697;681;715;704;676;0;0;0;0;0;0;11;14;15;19;19;17;12;11;15;13;0;0;0;0;0;0;61;71;100;100;100;92;100;69;92;38;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:53:16.883;TwistZ_;2.749386;1;10;541;439;711;731;761;736;647;725;729;669;0;0;0;0;0;0;16;13;15;12;12;14;12;14;15;14;0;0;0;0;0;0;61;64;100;92;46;76;78;46;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:53:17.492;TwistS_;2.749386;1;10;569;583;727;720;676;647;652;654;651;659;0;0;0;0;0;0;13;12;14;16;20;15;15;17;15;15;0;0;0;0;0;0;84;92;61;100;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:53:18.108;TwistZ_;2.733794;1;10;408;505;704;707;678;637;634;659;668;650;0;0;0;0;0;0;14;14;17;15;12;15;13;13;18;16;0;0;0;0;0;0;53;50;100;100;76;46;57;84;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:53:18.724;TwistS_;2.729675;1;10;454;513;738;713;692;646;640;650;668;637;0;0;0;0;0;0;13;11;17;16;17;11;14;12;15;13;0;0;0;0;0;0;76;78;76;100;100;50;92;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
