DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-10:07:37.589;TwistZ_;6.380506;1;10;1049;834;1713;1801;1611;1685;1675;1582;1594;1582;0;0;0;0;0;0;12;14;10;10;11;15;16;15;18;14;0;0;0;0;0;0;72;36;8;9;54;100;72;100;100;36;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-10:07:37.852;TwistS_;6.358388;1;10;1549;1230;1801;1650;1599;1612;1578;1552;1486;1437;0;0;0;0;0;0;16;12;14;12;11;12;18;15;12;14;0;0;0;0;0;0;36;54;100;81;90;90;100;100;54;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-10:07:38.109;TwistZ_;6.358388;1;10;1018;1618;1796;1683;1590;1582;1520;1142;1522;1346;0;0;0;0;0;0;12;16;12;13;17;21;15;11;15;16;0;0;0;0;0;0;54;54;75;90;100;100;90;33;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-10:07:38.373;TwistS_;6.358388;1;10;1180;1713;1630;1550;1542;1598;1542;1487;1571;1494;0;0;0;0;0;0;13;12;11;11;11;13;13;15;14;13;0;0;0;0;0;0;63;45;75;100;100;100;90;58;72;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-10:07:38.637;TwistZ_;6.358388;1;10;1115;1549;1706;1617;1550;1470;1446;1402;1483;1470;0;0;0;0;0;0;12;13;13;15;16;17;17;14;18;21;0;0;0;0;0;0;72;72;100;100;100;100;100;91;72;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-10:07:38.901;TwistS_;6.373646;1;10;1397;1790;1773;1556;1435;1406;1669;1550;1450;1428;0;0;0;0;0;0;14;13;14;12;11;12;11;13;17;14;0;0;0;0;0;0;45;36;91;63;81;36;54;91;100;54;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-10:07:39.165;TwistZ_;6.373646;1;10;1330;1640;1823;1725;1609;1590;1510;1481;1554;1467;0;0;0;0;0;0;12;15;13;14;18;18;15;12;17;16;0;0;0;0;0;0;63;54;66;100;100;100;100;58;100;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-10:07:39.429;TwistS_;6.373646;1;10;993;1926;1867;1725;1645;1582;1530;1526;1478;1428;0;0;0;0;0;0;10;16;16;16;18;22;15;12;14;13;0;0;0;0;0;0;45;54;100;100;100;100;100;91;100;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-10:07:39.693;TwistZ_;6.404285;1;10;1110;1368;1705;1494;1550;1514;1538;1545;1546;1485;0;0;0;0;0;0;12;15;15;15;13;13;14;18;17;19;0;0;0;0;0;0;100;63;83;63;100;100;81;100;100;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-10:07:39.951;TwistS_;6.404285;1;10;1296;1731;1772;1642;1542;1558;1437;1424;1381;1357;0;0;0;0;0;0;12;13;12;10;13;14;13;16;14;12;0;0;0;0;0;0;54;45;50;72;100;100;90;100;81;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-10:07:40.213;TwistZ_;6.404285;1;10;0;593;1340;1675;1606;1518;1594;1549;1494;1494;0;0;0;0;0;0;0;10;12;12;17;16;15;12;14;14;0;0;0;0;0;0;0;16;54;72;91;81;100;72;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
