DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-09:50:33.696;TwistZ_;2.743455;1;10;521;577;810;822;749;716;751;780;778;661;0;0;0;0;0;0;12;13;13;14;11;12;13;13;15;13;0;0;0;0;0;0;61;78;84;64;76;61;78;76;85;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:50:34.304;TwistS_;2.755836;1;10;552;219;894;895;821;820;0;791;786;731;0;0;0;0;0;0;12;15;17;16;16;15;0;17;18;14;0;0;0;0;0;0;46;21;76;92;100;64;0;61;100;84;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:50:34.920;TwistZ_;2.755836;1;10;422;417;771;812;758;735;723;733;725;685;0;0;0;0;0;0;13;18;14;14;17;12;16;14;17;13;0;0;0;0;0;0;30;50;84;71;100;84;85;84;100;38;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:50:35.537;TwistS_;2.719676;1;10;373;624;772;822;785;747;686;750;717;698;0;0;0;0;0;0;11;11;15;12;16;15;13;16;17;17;0;0;0;0;0;0;23;35;53;84;100;85;92;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:50:36.145;TwistZ_;2.725108;1;10;524;473;882;900;818;752;703;699;736;779;0;0;0;0;0;0;11;13;16;18;17;15;12;11;14;15;0;0;0;0;0;0;53;50;84;100;100;61;35;100;92;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:50:36.761;TwistS_;2.725108;1;10;659;576;809;815;737;706;661;656;627;644;0;0;0;0;0;0;10;14;18;14;15;14;11;12;12;12;0;0;0;0;0;0;38;64;92;76;84;100;76;53;50;46;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:50:37.377;TwistZ_;2.737788;1;10;351;249;800;772;747;749;725;708;703;699;0;0;0;0;0;0;15;22;14;12;15;12;12;12;14;12;0;0;0;0;0;0;23;42;92;50;69;69;21;92;57;53;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:50:37.986;TwistS_;2.745246;1;10;454;560;769;799;764;0;597;659;693;703;0;0;0;0;0;0;13;13;13;12;11;0;10;11;11;11;0;0;0;0;0;0;46;71;30;61;64;0;38;46;50;15;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:50:38.598;TwistZ_;2.745246;1;10;263;465;819;777;766;725;736;715;714;678;0;0;0;0;0;0;10;12;13;11;12;13;12;15;19;14;0;0;0;0;0;0;7;35;53;38;76;42;46;69;100;69;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:50:39.215;TwistS_;2.746541;1;10;507;470;450;695;424;659;736;727;705;706;0;0;0;0;0;0;11;13;11;11;10;10;12;15;13;15;0;0;0;0;0;0;69;71;30;21;23;23;14;61;64;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:50:39.823;TwistZ_;2.746541;1;10;593;373;759;819;765;685;717;747;664;0;0;0;0;0;0;0;12;11;12;16;15;13;14;15;11;0;0;0;0;0;0;0;23;21;92;100;92;71;92;92;57;0;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:50:40.440;TwistS_;2.743237;1;10;703;586;777;805;765;713;675;659;697;689;0;0;0;0;0;0;14;12;16;18;11;11;15;20;18;12;0;0;0;0;0;0;23;50;100;100;46;100;78;100;85;84;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:50:41.048;TwistZ_;2.745224;1;10;472;708;785;785;748;751;693;694;706;764;0;0;0;0;0;0;10;14;12;17;18;14;11;14;14;12;0;0;0;0;0;0;15;28;61;100;100;64;53;76;42;69;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:50:41.560;TwistS_;2.745224;1;10;593;481;791;0;852;854;842;875;842;914;0;0;0;0;0;0;12;14;11;0;15;12;12;10;10;13;0;0;0;0;0;0;36;100;9;0;45;83;54;54;27;45;0;0;0;0;0;0;1023;0;0;1023;0;0;0
