DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-04-20:31:38.083;TwistZ_;2.747479;1;10;219;388;757;740;712;611;608;610;637;620;0;0;0;0;0;0;15;11;16;17;17;11;14;17;13;16;0;0;0;0;0;0;46;21;100;100;53;78;100;100;78;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:31:38.692;TwistS_;2.740338;1;10;503;625;784;757;692;649;662;650;654;613;0;0;0;0;0;0;15;14;14;16;15;17;11;16;16;15;0;0;0;0;0;0;76;78;100;100;92;78;53;92;92;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:31:39.300;TwistZ_;2.740338;1;10;604;703;0;758;730;549;605;633;668;648;0;0;0;0;0;0;13;11;0;13;14;10;13;19;21;12;0;0;0;0;0;0;30;35;0;30;30;14;84;100;100;46;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:31:39.909;TwistS_;2.746817;1;10;424;659;779;747;644;624;641;640;640;633;0;0;0;0;0;0;10;13;16;16;14;20;12;14;15;16;0;0;0;0;0;0;23;64;100;100;46;100;76;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:31:40.524;TwistZ_;2.74005;1;10;461;0;812;775;737;635;633;625;659;596;0;0;0;0;0;0;12;0;10;15;17;12;11;14;16;13;0;0;0;0;0;0;76;0;30;100;53;78;84;84;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:31:41.141;TwistS_;2.74005;1;10;429;670;805;765;684;672;642;669;657;601;0;0;0;0;0;0;12;12;12;13;12;14;15;16;17;15;0;0;0;0;0;0;69;71;92;100;92;92;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:31:41.749;TwistZ_;2.750213;1;10;432;563;747;725;703;637;646;678;697;642;0;0;0;0;0;0;11;11;11;16;13;12;14;12;14;17;0;0;0;0;0;0;69;21;69;100;35;15;69;69;78;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:31:42.357;TwistS_;2.7497;1;10;485;545;758;730;660;625;628;635;661;623;0;0;0;0;0;0;13;14;17;17;16;15;14;18;14;13;0;0;0;0;0;0;69;85;100;100;92;100;100;100;85;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:31:42.966;TwistZ_;2.7497;1;10;424;714;725;751;634;606;621;637;642;598;0;0;0;0;0;0;16;12;12;14;14;11;12;10;11;15;0;0;0;0;0;0;76;57;15;69;61;57;100;23;28;69;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:31:43.574;TwistS_;2.751368;1;10;589;703;807;779;689;646;687;662;648;620;0;0;0;0;0;0;14;12;16;15;13;12;13;14;12;15;0;0;0;0;0;0;46;42;92;100;100;100;100;100;85;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:31:44.190;TwistZ_;2.751368;1;10;386;501;723;694;593;567;602;596;601;593;0;0;0;0;0;0;14;15;20;15;13;14;12;15;13;14;0;0;0;0;0;0;76;85;100;76;61;78;92;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:31:44.799;TwistS_;2.761036;1;10;439;576;777;728;635;615;611;640;651;633;0;0;0;0;0;0;13;14;21;21;18;10;14;17;16;13;0;0;0;0;0;0;53;85;100;100;100;21;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
