DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-17:43:10.480;TwistS_;2.753738;1;10;483;537;758;782;754;677;657;657;645;647;0;0;0;0;0;0;12;11;19;22;23;23;20;18;17;12;0;0;0;0;0;0;38;64;100;100;100;100;100;100;100;84;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-17:43:11.097;TwistZ_;2.749854;1;10;566;500;759;707;716;655;639;665;668;571;0;0;0;0;0;0;14;16;13;12;16;13;13;17;18;12;0;0;0;0;0;0;69;100;92;100;100;100;85;100;100;30;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-17:43:11.697;TwistS_;2.749854;1;10;461;254;700;721;679;644;624;645;644;655;0;0;0;0;0;0;13;17;13;12;16;15;16;14;13;15;0;0;0;0;0;0;46;38;64;84;100;92;92;100;92;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-17:43:12.313;TwistZ_;2.734655;1;10;549;0;693;689;675;627;637;615;637;618;0;0;0;0;0;0;13;0;15;13;14;13;11;14;16;15;0;0;0;0;0;0;46;0;84;35;92;53;50;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-17:43:12.922;TwistS_;2.734655;1;10;502;508;731;727;669;635;622;640;649;637;0;0;0;0;0;0;12;15;18;16;16;14;10;14;13;14;0;0;0;0;0;0;69;61;100;84;100;92;23;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-17:43:13.538;TwistZ_;2.739637;1;10;583;556;747;725;672;632;668;672;671;645;0;0;0;0;0;0;14;11;15;17;16;15;13;16;14;13;0;0;0;0;0;0;53;21;92;57;100;100;100;100;100;84;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-17:43:14.142;TwistS_;2.740283;1;10;576;486;787;787;728;682;638;669;641;671;0;0;0;0;0;0;14;12;17;19;20;22;19;19;13;15;0;0;0;0;0;0;61;50;100;100;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-17:43:14.750;TwistZ_;2.740283;1;10;600;534;687;728;738;718;704;734;728;714;0;0;0;0;0;0;15;12;19;17;18;22;19;21;19;18;0;0;0;0;0;0;69;46;100;100;100;100;100;100;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-17:43:15.370;TwistS_;2.755046;1;10;397;537;555;531;362;287;411;307;375;420;0;0;0;0;0;0;13;16;15;14;25;22;13;14;13;12;0;0;0;0;0;0;78;69;100;92;100;100;100;84;78;61;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-17:43:15.983;TwistZ_;2.755046;1;10;287;279;384;629;383;360;500;529;415;327;0;0;0;0;0;0;14;15;15;12;15;17;14;13;15;14;0;0;0;0;0;0;92;71;61;92;100;100;100;100;85;76;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-17:43:16.592;TwistS_;2.740311;1;10;319;431;734;779;736;682;691;692;662;628;0;0;0;0;0;0;15;11;18;19;24;22;24;21;21;21;0;0;0;0;0;0;69;61;100;100;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-17:43:17.200;TwistZ_;2.743347;1;10;465;399;721;756;694;655;653;668;685;621;0;0;0;0;0;0;12;12;17;23;18;14;11;14;20;16;0;0;0;0;0;0;38;71;100;100;100;100;57;92;100;84;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-17:43:17.744;TwistS_;2.743347;1;10;598;271;786;862;780;0;733;747;775;789;0;0;0;0;0;0;13;12;12;12;16;0;14;18;21;18;0;0;0;0;0;0;33;72;75;66;50;0;41;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
