DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-04-21:54:15.910;TwistS_;6.362386;1;10;1450;1757;1898;1763;1681;1637;1564;1644;1530;1442;0;0;0;0;0;0;12;16;11;13;20;21;16;15;17;14;0;0;0;0;0;0;72;36;41;72;100;100;90;58;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-21:54:16.166;TwistZ_;6.362386;1;10;1236;1261;1713;0;1617;1526;1577;1510;1542;1560;0;0;0;0;0;0;11;13;12;0;12;14;14;14;15;10;0;0;0;0;0;0;63;63;16;0;90;100;81;91;100;36;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-21:54:16.438;TwistS_;6.362386;1;10;1399;1647;1645;1594;1606;1629;1582;1571;1582;1386;0;0;0;0;0;0;13;16;15;14;14;14;11;13;12;12;0;0;0;0;0;0;63;36;91;100;100;100;54;66;45;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-21:54:16.702;TwistZ_;6.377856;1;10;940;1647;1749;1660;1631;1593;1542;1534;1490;1469;0;0;0;0;0;0;12;10;11;13;15;19;14;18;17;14;0;0;0;0;0;0;45;16;90;81;72;100;100;100;100;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-21:54:16.966;TwistS_;6.377856;1;10;1161;527;1757;1753;1633;1609;1606;1534;1538;1362;0;0;0;0;0;0;12;10;10;13;15;16;16;11;11;14;0;0;0;0;0;0;63;18;33;90;100;100;100;91;45;36;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-21:54:17.222;TwistZ_;6.377856;1;10;1455;1028;1791;1825;1653;1574;1590;1554;1479;1461;0;0;0;0;0;0;18;12;12;12;19;24;22;16;10;13;0;0;0;0;0;0;81;45;75;100;100;100;100;66;27;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-21:54:17.491;TwistS_;6.377856;1;10;1186;1050;1805;1745;1606;1522;1498;1511;1486;1362;0;0;0;0;0;0;10;13;14;17;20;19;14;12;13;10;0;0;0;0;0;0;36;90;91;100;100;100;100;83;100;36;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-21:54:17.746;TwistZ_;6.39968;1;10;736;1347;1819;1428;1729;1582;1594;1560;1554;1402;0;0;0;0;0;0;14;17;13;10;18;20;20;15;15;14;0;0;0;0;0;0;36;81;41;36;100;100;100;66;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-21:54:18.014;TwistS_;6.39968;1;10;1301;834;1665;0;1669;1669;1634;1606;1560;1462;0;0;0;0;0;0;14;13;14;0;11;13;14;15;12;14;0;0;0;0;0;0;72;36;91;0;54;36;45;91;54;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-21:54:18.272;TwistZ_;6.39968;1;10;1181;1230;1545;1519;1442;1422;1398;1362;1378;1327;0;0;0;0;0;0;12;12;12;15;14;12;13;12;15;11;0;0;0;0;0;0;81;72;100;63;100;100;100;100;100;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-21:54:18.543;TwistS_;6.39968;1;10;1261;864;1673;1709;1633;1625;1677;1669;1632;1483;0;0;0;0;0;0;11;11;15;14;14;13;14;16;11;13;0;0;0;0;0;0;63;54;100;100;91;90;100;100;63;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
