DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-09:07:35.312;TwistS_;6.799886;1;10;366;422;382;345;644;791;588;781;628;444;0;0;0;0;0;0;15;14;12;11;14;16;13;14;12;13;0;0;0;0;0;0;81;72;90;63;90;100;90;81;90;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:07:35.560;TwistZ_;6.799886;1;10;364;351;307;444;767;751;779;787;699;347;0;0;0;0;0;0;17;14;11;16;15;21;16;20;18;13;0;0;0;0;0;0;90;81;36;81;100;100;100;100;100;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:07:35.809;TwistS_;6.799886;1;10;363;301;461;297;774;751;695;731;651;452;0;0;0;0;0;0;16;13;11;15;19;16;17;18;17;16;0;0;0;0;0;0;100;63;18;81;72;100;100;100;100;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:07:36.057;TwistZ_;6.787458;1;10;338;598;307;312;776;715;791;779;512;492;0;0;0;0;0;0;17;13;13;14;11;17;16;19;15;13;0;0;0;0;0;0;90;72;45;90;81;100;100;100;81;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:07:36.305;TwistS_;6.787458;1;10;302;243;339;379;719;771;771;755;735;683;0;0;0;0;0;0;14;13;14;15;11;13;15;20;24;18;0;0;0;0;0;0;81;100;63;72;72;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:07:36.553;TwistZ_;6.787458;1;10;455;267;339;283;426;791;512;615;410;626;0;0;0;0;0;0;20;15;14;23;12;12;11;11;13;11;0;0;0;0;0;0;100;100;100;100;63;40;54;54;27;36;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:07:36.793;TwistS_;6.787458;1;10;543;359;363;259;357;449;531;761;590;615;0;0;0;0;0;0;11;15;14;20;12;11;13;13;13;12;0;0;0;0;0;0;100;100;100;90;72;81;100;81;81;27;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:07:37.049;TwistZ_;6.778376;1;10;399;331;311;359;787;791;760;747;549;629;0;0;0;0;0;0;14;14;14;16;14;18;14;12;12;15;0;0;0;0;0;0;100;100;100;100;100;100;90;36;72;27;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:07:37.289;TwistS_;6.778376;1;10;399;376;295;343;219;582;503;522;735;370;0;0;0;0;0;0;15;12;14;14;14;13;12;13;12;12;0;0;0;0;0;0;100;63;63;100;60;72;100;81;100;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:07:37.545;TwistZ_;6.778376;1;10;417;489;254;335;263;732;747;764;722;747;0;0;0;0;0;0;12;13;17;12;16;12;15;18;17;15;0;0;0;0;0;0;90;63;90;72;27;54;100;90;81;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:07:37.786;TwistS_;6.778376;1;10;275;375;629;0;0;654;703;494;737;683;0;0;0;0;0;0;14;14;12;0;0;12;12;11;14;17;0;0;0;0;0;0;100;81;54;0;0;90;18;36;81;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:07:38.034;TwistZ_;6.786573;1;10;471;439;329;430;796;637;714;624;465;420;0;0;0;0;0;0;20;12;13;11;12;14;12;11;13;11;0;0;0;0;0;0;100;54;18;45;72;100;72;45;90;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:07:38.282;TwistS_;6.786573;1;10;364;253;351;319;346;800;755;736;767;619;0;0;0;0;0;0;16;23;17;14;11;11;15;12;14;14;0;0;0;0;0;0;90;81;72;100;72;81;90;72;100;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:07:38.530;TwistZ_;6.786573;1;10;357;269;439;317;303;712;391;766;685;695;0;0;0;0;0;0;14;17;11;15;14;13;12;12;12;12;0;0;0;0;0;0;72;72;54;81;90;90;100;81;45;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
