DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-04-20:21:24.409;TwistS_;2.755013;1;10;488;448;744;707;657;650;637;655;648;620;0;0;0;0;0;0;12;12;11;12;13;11;13;10;15;14;0;0;0;0;0;0;61;50;69;84;100;61;100;46;85;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:21:25.017;TwistZ_;2.750047;1;10;269;568;701;654;596;569;583;622;657;667;0;0;0;0;0;0;12;12;18;13;18;23;16;12;17;12;0;0;0;0;0;0;30;64;100;100;100;100;100;92;100;84;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:21:25.633;TwistS_;2.750047;1;10;325;490;703;711;671;635;632;647;673;676;0;0;0;0;0;0;12;10;17;19;16;15;20;17;12;17;0;0;0;0;0;0;38;21;92;100;100;100;100;100;85;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:21:26.242;TwistZ_;2.751108;1;10;505;597;684;637;608;593;613;659;673;659;0;0;0;0;0;0;14;14;21;13;15;15;14;18;15;12;0;0;0;0;0;0;92;71;92;100;100;100;100;100;100;23;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:21:26.858;TwistS_;2.751108;1;10;450;673;696;699;674;621;619;662;659;638;0;0;0;0;0;0;11;18;22;21;19;17;13;12;16;19;0;0;0;0;0;0;46;85;100;100;100;100;71;46;64;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:21:27.458;TwistZ_;2.761449;1;10;417;0;729;747;709;689;668;729;719;659;0;0;0;0;0;0;13;0;12;13;12;19;13;16;21;15;0;0;0;0;0;0;92;0;38;76;53;71;53;84;92;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:21:28.074;TwistS_;2.742439;1;10;399;381;404;368;295;285;362;342;305;314;0;0;0;0;0;0;14;16;20;23;14;12;10;11;17;16;0;0;0;0;0;0;85;100;100;100;100;38;28;53;85;46;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:21:28.683;TwistZ_;2.742439;1;10;417;382;456;378;318;434;501;366;409;403;0;0;0;0;0;0;13;20;17;14;11;13;17;16;22;18;0;0;0;0;0;0;69;100;100;100;61;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:21:29.291;TwistS_;2.736336;1;10;297;707;775;731;674;595;605;654;676;629;0;0;0;0;0;0;13;20;21;19;19;12;14;14;13;13;0;0;0;0;0;0;84;76;100;100;100;69;100;100;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:21:29.908;TwistZ_;2.736336;1;10;630;329;727;733;717;615;634;674;684;617;0;0;0;0;0;0;13;10;13;18;14;13;14;19;19;11;0;0;0;0;0;0;53;7;76;92;46;38;100;100;100;61;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:21:30.516;TwistS_;2.750055;1;10;403;541;773;774;725;689;671;0;635;645;0;0;0;0;0;0;15;12;15;16;11;13;11;0;14;12;0;0;0;0;0;0;84;85;84;100;28;84;84;0;92;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:21:31.124;TwistZ_;2.744285;1;10;578;681;726;728;703;615;618;629;659;598;0;0;0;0;0;0;12;11;13;12;11;12;11;13;17;15;0;0;0;0;0;0;46;7;92;92;46;50;92;84;64;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:21:31.732;TwistS_;2.744285;1;10;498;676;735;694;643;635;629;628;674;662;0;0;0;0;0;0;14;18;24;20;17;14;16;17;21;15;0;0;0;0;0;0;46;71;100;100;100;100;84;76;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:21:32.348;TwistZ_;2.739912;1;10;455;626;0;803;734;0;588;646;635;681;0;0;0;0;0;0;11;11;0;12;14;0;11;13;14;11;0;0;0;0;0;0;53;28;0;53;69;0;38;53;78;7;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:21:32.957;TwistS_;2.739912;1;10;637;667;709;676;633;565;583;584;601;535;0;0;0;0;0;0;13;20;23;23;20;17;16;12;14;12;0;0;0;0;0;0;53;78;100;100;100;100;100;92;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
