DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-04-16:02:20.706;TwistS_;6.791404;1;10;1450;1300;1946;1845;1828;1816;1711;1753;1774;1732;0;0;0;0;0;0;11;12;11;16;19;16;16;15;15;15;0;0;0;0;0;0;57;35;60;100;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-16:02:20.952;TwistZ_;6.791404;1;10;1611;1454;1802;1821;1714;1707;1732;1665;1613;1510;0;0;0;0;0;0;12;11;11;12;15;19;19;16;18;14;0;0;0;0;0;0;42;73;92;78;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-16:02:21.199;TwistS_;6.791404;1;10;1017;1535;1703;1726;1691;1669;1632;1623;1636;1590;0;0;0;0;0;0;14;16;14;12;16;17;14;16;19;20;0;0;0;0;0;0;78;71;92;92;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-16:02:21.447;TwistZ_;6.791404;1;10;1142;1911;1960;1843;1621;1676;1682;1648;1607;1562;0;0;0;0;0;0;14;16;14;14;14;13;18;15;15;13;0;0;0;0;0;0;71;53;78;92;85;86;100;100;93;42;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-16:02:21.695;TwistS_;6.795669;1;10;1186;1445;1886;1787;1718;1803;1757;1750;1699;1595;0;0;0;0;0;0;14;15;17;11;18;19;21;17;14;12;0;0;0;0;0;0;85;85;100;71;85;100;100;100;92;64;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-16:02:21.943;TwistZ_;6.795669;1;10;1146;1555;2060;1764;1663;1636;1635;1607;1594;1523;0;0;0;0;0;0;16;12;10;14;15;14;15;13;14;15;0;0;0;0;0;0;100;78;42;64;92;86;78;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-16:02:22.191;TwistS_;6.795669;1;10;1230;1529;1949;1825;1816;1908;1896;1769;1799;1746;0;0;0;0;0;0;13;14;16;14;16;15;14;17;20;14;0;0;0;0;0;0;71;64;100;92;100;100;57;100;100;71;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-16:02:22.431;TwistZ_;6.795669;1;10;1648;1883;1914;1841;1703;1690;1695;1625;1674;1557;0;0;0;0;0;0;13;12;17;15;14;22;17;16;18;12;0;0;0;0;0;0;50;50;100;100;100;100;100;100;100;85;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-16:02:22.687;TwistS_;6.794276;1;10;1340;1311;1894;1780;1774;1820;1791;1761;1757;1692;0;0;0;0;0;0;13;14;13;16;14;17;14;17;18;13;0;0;0;0;0;0;57;57;100;92;100;100;100;100;100;64;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-16:02:22.927;TwistZ_;6.794276;1;10;1497;1699;1912;1774;1545;1592;1632;1535;1498;1460;0;0;0;0;0;0;15;13;13;11;11;11;16;17;21;15;0;0;0;0;0;0;64;100;93;100;92;78;100;93;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-16:02:23.176;TwistS_;6.794276;1;10;1289;1538;1731;1582;1595;1658;1640;1644;1657;1634;0;0;0;0;0;0;15;11;14;12;11;16;14;19;17;15;0;0;0;0;0;0;57;57;73;71;64;92;100;100;100;71;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-16:02:23.440;TwistZ_;6.794276;1;10;1435;1764;1820;1660;1535;1661;1789;1753;1660;1545;0;0;0;0;0;0;14;15;17;15;12;11;15;16;14;13;0;0;0;0;0;0;66;60;100;100;71;73;100;100;100;86;0;0;0;0;0;0;1023;0;0;1023;0;0;0
