DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-04-15:35:53.463;TwistZ_;6.3725;1;10;1109;725;1681;1582;1550;1621;1629;1585;1567;1435;0;0;0;0;0;0;12;13;11;10;13;16;13;17;13;12;0;0;0;0;0;0;72;18;91;27;100;100;100;100;81;54;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:35:53.720;TwistS_;6.3725;1;10;1186;1955;2094;1853;1578;1562;1590;1582;1538;1625;0;0;0;0;0;0;10;10;16;15;19;21;23;15;13;10;0;0;0;0;0;0;45;18;100;100;100;100;100;83;81;18;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:35:53.984;TwistZ_;6.3725;1;10;1301;1406;1757;1644;1289;1578;1591;1552;1516;1256;0;0;0;0;0;0;11;10;10;10;13;14;14;12;11;10;0;0;0;0;0;0;72;18;36;63;50;100;81;81;90;45;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:35:54.249;TwistS_;6.3725;1;10;1263;872;1904;1655;1625;1680;1582;1609;1600;1531;0;0;0;0;0;0;10;12;12;11;11;11;11;10;15;14;0;0;0;0;0;0;36;58;54;27;45;66;9;72;100;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:35:54.512;TwistZ_;6.401215;1;10;0;615;1644;1613;1589;1617;1649;1563;1479;1369;0;0;0;0;0;0;0;11;11;13;11;12;16;13;12;13;0;0;0;0;0;0;0;27;100;100;54;100;100;58;54;54;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:35:54.776;TwistS_;6.401215;1;10;1131;1722;1735;1487;1558;1512;1522;1538;1538;1450;0;0;0;0;0;0;13;14;12;11;13;11;18;16;13;14;0;0;0;0;0;0;72;45;83;63;100;63;100;75;90;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:35:55.032;TwistZ_;6.401215;1;10;1274;571;1697;1604;1566;1602;1582;1571;1538;1318;0;0;0;0;0;0;14;15;11;12;14;16;15;13;11;11;0;0;0;0;0;0;90;36;66;72;100;100;100;100;54;18;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:35:55.304;TwistS_;6.401215;1;10;1303;872;1719;1665;1620;1695;1647;1629;1554;1450;0;0;0;0;0;0;11;14;12;14;12;13;13;12;13;11;0;0;0;0;0;0;27;63;66;100;72;63;90;100;72;36;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:35:55.561;TwistZ_;6.384404;1;10;1268;1398;1922;1693;1554;1621;1629;1545;1534;1432;0;0;0;0;0;0;11;16;14;18;23;23;20;17;22;18;0;0;0;0;0;0;72;100;66;100;100;100;100;100;100;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:35:55.825;TwistS_;6.384404;1;10;1285;1955;2072;1929;1665;1637;1645;1556;1570;1527;0;0;0;0;0;0;13;12;17;13;21;23;20;21;20;18;0;0;0;0;0;0;72;36;100;90;81;100;100;100;100;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
