DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-09:32:32.115;TwistS_;2.733316;1;10;0;313;812;805;767;737;699;710;710;637;0;0;0;0;0;0;0;12;11;13;14;12;18;12;13;13;0;0;0;0;0;0;0;28;30;85;92;69;100;69;85;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:32:32.731;TwistZ_;2.726696;1;10;574;375;784;758;729;706;687;675;703;717;0;0;0;0;0;0;13;11;11;13;12;13;14;12;12;12;0;0;0;0;0;0;53;71;76;14;76;46;71;61;64;84;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:32:33.340;TwistS_;2.726696;1;10;681;559;785;771;708;656;606;640;651;639;0;0;0;0;0;0;14;12;13;12;11;13;12;11;15;13;0;0;0;0;0;0;46;64;84;84;30;50;61;53;100;61;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:32:33.960;TwistZ_;2.729852;1;10;470;252;622;731;699;681;700;703;696;665;0;0;0;0;0;0;13;15;10;12;13;14;12;16;15;12;0;0;0;0;0;0;53;42;23;50;53;84;64;53;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:32:34.568;TwistS_;2.739364;1;10;580;455;744;762;757;706;725;762;770;721;0;0;0;0;0;0;14;13;14;18;14;17;15;18;19;15;0;0;0;0;0;0;92;50;69;100;100;100;46;76;100;84;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:32:35.184;TwistZ_;2.739364;1;10;621;0;307;840;773;744;729;721;699;762;0;0;0;0;0;0;14;0;13;15;15;15;13;13;11;12;0;0;0;0;0;0;53;0;23;92;69;76;35;53;50;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:32:35.793;TwistS_;2.751423;1;10;0;626;840;883;763;735;733;730;725;720;0;0;0;0;0;0;0;12;13;11;11;13;14;10;13;16;0;0;0;0;0;0;0;28;100;38;61;78;100;100;85;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:32:36.409;TwistZ_;2.741306;1;10;549;270;748;805;773;756;725;747;747;744;0;0;0;0;0;0;15;11;12;10;15;14;12;10;14;14;0;0;0;0;0;0;38;21;92;21;76;53;35;15;64;61;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:32:37.017;TwistS_;2.741306;1;10;488;461;703;786;721;678;747;699;717;684;0;0;0;0;0;0;11;12;12;16;13;12;15;12;13;12;0;0;0;0;0;0;30;71;30;100;84;61;14;53;78;53;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:32:37.634;TwistZ_;2.746707;1;10;534;461;791;803;744;722;728;759;747;656;0;0;0;0;0;0;14;14;13;14;13;15;14;14;10;11;0;0;0;0;0;0;46;50;69;92;71;76;92;92;21;69;0;0;0;0;0;0;1023;0;0;1023;0;0;0
