DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-04-21:20:11.481;TwistZ_;2.753424;1;10;468;500;573;743;703;674;674;671;690;698;0;0;0;0;0;0;13;14;15;19;18;17;15;16;16;15;0;0;0;0;0;0;92;100;92;100;100;100;100;100;100;76;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-21:20:12.099;TwistS_;2.745061;1;10;551;593;734;729;672;664;643;665;676;652;0;0;0;0;0;0;14;11;14;16;19;19;21;20;15;20;0;0;0;0;0;0;69;50;53;100;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-21:20:12.706;TwistZ_;2.745061;1;10;476;566;740;776;706;653;667;686;698;690;0;0;0;0;0;0;10;12;11;16;15;15;14;16;18;15;0;0;0;0;0;0;46;64;53;92;100;85;100;100;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-21:20:13.315;TwistS_;2.748689;1;10;512;555;784;763;603;672;671;684;707;676;0;0;0;0;0;0;15;15;12;13;12;15;19;19;17;15;0;0;0;0;0;0;92;71;100;92;64;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-21:20:13.922;TwistZ_;2.748689;1;10;468;487;738;767;765;709;681;703;703;672;0;0;0;0;0;0;15;14;14;14;19;18;18;16;13;17;0;0;0;0;0;0;69;71;100;100;100;100;100;84;85;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-21:20:14.539;TwistS_;2.763408;1;10;554;538;773;764;688;642;654;669;671;652;0;0;0;0;0;0;12;12;12;15;20;16;15;22;19;15;0;0;0;0;0;0;30;71;69;76;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-21:20:15.147;TwistZ_;2.744792;1;10;446;640;754;725;691;642;640;656;685;649;0;0;0;0;0;0;12;11;14;19;16;16;17;13;18;16;0;0;0;0;0;0;76;50;92;100;100;100;100;76;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-21:20:15.763;TwistS_;2.744792;1;10;505;654;796;733;691;641;648;652;640;630;0;0;0;0;0;0;13;16;13;14;14;13;11;16;14;17;0;0;0;0;0;0;92;35;92;84;100;71;61;100;85;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-21:20:16.371;TwistZ_;2.734162;1;10;449;241;0;819;736;0;645;638;657;661;0;0;0;0;0;0;15;18;0;11;10;0;11;11;17;17;0;0;0;0;0;0;69;21;0;100;15;0;61;100;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-21:20:16.988;TwistS_;2.734162;1;10;496;637;778;753;708;669;665;682;698;681;0;0;0;0;0;0;12;16;11;13;13;15;19;18;18;14;0;0;0;0;0;0;92;28;69;100;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-21:20:17.596;TwistZ_;2.741642;1;10;459;554;735;738;692;648;671;655;670;633;0;0;0;0;0;0;15;14;15;18;12;12;17;15;15;13;0;0;0;0;0;0;92;57;100;100;92;85;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-21:20:18.204;TwistS_;2.742934;1;10;673;491;789;762;660;618;616;632;678;654;0;0;0;0;0;0;16;11;11;12;19;19;18;13;16;20;0;0;0;0;0;0;46;57;84;100;100;100;100;76;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-21:20:18.816;TwistZ_;2.742934;1;10;335;477;716;758;693;657;643;682;698;692;0;0;0;0;0;0;13;18;17;12;16;17;15;21;19;17;0;0;0;0;0;0;53;85;100;92;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-21:20:19.433;TwistS_;2.725406;1;10;508;617;760;728;692;664;649;661;692;686;0;0;0;0;0;0;12;13;19;19;20;18;14;15;17;16;0;0;0;0;0;0;53;71;100;100;100;100;100;92;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-21:20:20.041;TwistZ_;2.725406;1;10;590;559;740;735;692;644;637;667;674;642;0;0;0;0;0;0;14;11;16;19;17;16;11;15;17;17;0;0;0;0;0;0;61;64;100;100;100;85;76;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-21:20:20.653;TwistS_;2.727613;1;10;593;521;749;782;730;673;650;672;685;657;0;0;0;0;0;0;14;12;15;14;13;13;13;15;16;18;0;0;0;0;0;0;61;57;69;76;100;100;92;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
