DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-08:49:34.110;TwistS_;6.382422;1;10;1063;1374;1835;1663;1621;1562;1554;1538;1478;1384;0;0;0;0;0;0;10;13;15;12;15;16;16;14;15;10;0;0;0;0;0;0;45;63;75;63;100;100;100;100;100;18;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:49:34.372;TwistZ_;6.382422;1;10;1171;1530;1728;1722;1582;1538;1549;1502;1462;1538;0;0;0;0;0;0;13;17;14;12;14;16;14;14;15;14;0;0;0;0;0;0;81;54;25;90;100;100;72;91;63;27;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:49:34.635;TwistS_;6.382422;1;10;1318;1713;1779;1675;1601;1552;1528;1464;1417;1466;0;0;0;0;0;0;11;15;14;13;13;15;14;17;12;15;0;0;0;0;0;0;18;45;66;72;81;81;81;100;72;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:49:34.899;TwistZ_;6.40496;1;10;1284;1516;1850;1563;1506;1550;1494;1563;1533;1432;0;0;0;0;0;0;13;13;15;15;20;17;18;17;16;11;0;0;0;0;0;0;81;36;75;63;100;100;54;100;90;45;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:49:35.163;TwistS_;6.40496;1;10;1462;1854;1933;1709;1602;1609;1602;1614;1586;1373;0;0;0;0;0;0;14;17;17;12;16;18;16;15;14;11;0;0;0;0;0;0;63;45;83;90;100;100;100;100;100;36;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:49:35.427;TwistZ_;6.40496;1;10;1282;1467;1961;1810;1643;1637;1633;1596;1577;1466;0;0;0;0;0;0;16;11;16;12;12;18;16;16;14;13;0;0;0;0;0;0;100;45;66;45;45;100;100;100;90;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:49:35.691;TwistS_;6.40496;1;10;0;834;1875;1785;1586;1538;1578;1518;1538;1414;0;0;0;0;0;0;0;11;14;12;12;12;19;18;16;16;0;0;0;0;0;0;0;27;75;72;81;27;100;91;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:49:35.957;TwistZ_;6.373488;1;10;1083;1186;1805;1230;1625;1609;1510;1502;1550;1391;0;0;0;0;0;0;13;12;13;10;14;18;12;14;17;11;0;0;0;0;0;0;54;72;100;18;63;100;72;91;100;54;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:49:36.211;TwistS_;6.373488;1;10;1327;1373;1834;1713;1625;1613;1586;1530;1546;1461;0;0;0;0;0;0;13;14;14;12;17;24;19;19;16;13;0;0;0;0;0;0;45;72;100;100;100;100;100;100;100;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:49:36.476;TwistZ_;6.373488;1;10;1379;1107;1809;1705;1613;1522;1498;1497;1499;1386;0;0;0;0;0;0;11;12;18;16;17;14;13;15;15;13;0;0;0;0;0;0;45;45;100;100;100;100;90;100;72;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:49:36.740;TwistS_;6.350822;1;10;0;1933;1969;1793;1586;1538;1538;1505;1442;1410;0;0;0;0;0;0;0;14;16;14;18;19;11;12;13;12;0;0;0;0;0;0;0;8;100;100;100;100;36;72;91;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:49:37.004;TwistZ_;6.350822;1;10;1391;1413;1797;1729;1653;1614;1602;1594;1606;1512;0;0;0;0;0;0;15;12;14;16;21;18;17;20;17;11;0;0;0;0;0;0;27;54;100;100;100;100;100;100;100;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:49:37.268;TwistS_;6.350822;1;10;0;778;1821;1733;1609;1541;1466;1419;1454;1291;0;0;0;0;0;0;0;12;17;19;19;18;17;14;14;13;0;0;0;0;0;0;0;58;100;100;100;100;100;90;83;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
