DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-13:26:26.375;TwistS_;6.7656;1;10;322;444;395;834;799;834;0;404;532;571;0;0;0;0;0;0;20;13;13;13;15;14;0;14;12;11;0;0;0;0;0;0;81;72;36;27;100;50;0;45;72;63;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-13:26:26.623;TwistZ_;6.7656;1;10;280;312;351;327;448;346;274;751;727;791;0;0;0;0;0;0;14;13;18;20;12;18;11;15;14;14;0;0;0;0;0;0;72;81;90;100;45;72;36;100;81;72;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-13:26:26.872;TwistS_;6.768578;1;10;503;295;323;575;806;795;787;783;727;671;0;0;0;0;0;0;13;14;14;16;25;25;24;25;18;15;0;0;0;0;0;0;100;100;100;100;100;100;100;100;100;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-13:26:27.120;TwistZ_;6.768578;1;10;479;627;300;395;765;791;783;687;695;385;0;0;0;0;0;0;17;16;16;15;15;19;20;16;14;12;0;0;0;0;0;0;100;100;54;36;63;100;100;100;100;81;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-13:26:27.360;TwistS_;6.768578;1;10;339;567;527;799;810;791;779;787;751;719;0;0;0;0;0;0;16;17;16;14;26;27;24;25;26;17;0;0;0;0;0;0;100;100;36;90;100;100;100;100;100;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-13:26:27.608;TwistZ_;6.768578;1;10;395;340;367;345;834;834;806;791;791;729;0;0;0;0;0;0;18;18;18;13;17;22;22;25;25;15;0;0;0;0;0;0;81;72;100;63;54;100;100;100;100;90;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-13:26:27.856;TwistS_;6.77512;1;10;319;388;634;382;351;351;285;659;727;424;0;0;0;0;0;0;15;20;11;14;17;13;14;13;14;14;0;0;0;0;0;0;100;54;63;90;40;72;36;100;81;81;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-13:26:28.104;TwistZ_;6.77512;1;10;340;390;539;571;455;395;615;607;379;318;0;0;0;0;0;0;14;14;13;13;14;10;13;10;15;13;0;0;0;0;0;0;72;72;63;27;72;18;81;54;100;72;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-13:26:28.352;TwistS_;6.77512;1;10;470;404;654;505;585;834;307;0;320;291;0;0;0;0;0;0;14;12;14;13;11;10;11;0;14;14;0;0;0;0;0;0;90;45;90;54;54;30;18;0;63;72;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-13:26:28.600;TwistZ_;6.77512;1;10;455;312;521;329;0;825;818;787;483;585;0;0;0;0;0;0;16;18;13;12;0;16;15;16;14;11;0;0;0;0;0;0;100;81;72;90;0;81;100;100;18;54;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
