DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-04-17:11:03.731;TwistS_;6.780858;1;10;340;285;237;219;283;263;395;791;784;654;0;0;0;0;0;0;12;15;13;26;13;10;10;11;17;14;0;0;0;0;0;0;72;72;45;72;100;9;36;45;63;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-17:11:03.979;TwistZ_;6.780858;1;10;332;295;296;273;698;505;631;645;439;703;0;0;0;0;0;0;19;15;13;16;11;12;15;14;13;16;0;0;0;0;0;0;81;100;36;81;90;80;100;90;45;18;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-17:11:04.219;TwistS_;6.780858;1;10;512;256;272;231;263;329;344;463;791;791;0;0;0;0;0;0;14;14;14;17;12;14;13;17;16;13;0;0;0;0;0;0;81;54;45;100;9;54;54;100;63;36;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-17:11:04.467;TwistZ_;6.780858;1;10;463;492;345;338;271;263;607;799;827;360;0;0;0;0;0;0;16;13;14;12;15;12;14;16;15;13;0;0;0;0;0;0;81;45;63;90;100;60;100;100;54;45;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-17:11:04.716;TwistS_;6.753847;1;10;531;532;753;360;298;282;247;492;541;759;0;0;0;0;0;0;17;14;14;14;15;15;17;13;12;15;0;0;0;0;0;0;100;72;63;90;45;63;100;45;54;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-17:11:04.963;TwistZ_;6.753847;1;10;295;307;263;268;367;377;426;741;602;307;0;0;0;0;0;0;16;16;15;14;15;14;14;16;14;14;0;0;0;0;0;0;100;27;27;81;100;100;63;72;90;27;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-17:11:05.212;TwistS_;6.753847;1;10;539;257;329;319;741;336;0;424;351;649;0;0;0;0;0;0;13;14;13;17;12;12;0;11;10;16;0;0;0;0;0;0;100;63;54;100;72;81;0;27;18;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-17:11:05.452;TwistZ_;6.753847;1;10;537;380;703;703;351;351;0;0;307;580;0;0;0;0;0;0;17;12;14;15;18;16;0;0;13;15;0;0;0;0;0;0;81;54;36;18;18;30;0;0;18;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-17:11:05.708;TwistS_;6.753847;1;10;319;327;274;271;288;307;0;834;834;834;0;0;0;0;0;0;20;19;16;19;17;16;0;13;14;10;0;0;0;0;0;0;100;81;72;100;81;9;0;18;18;9;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-17:11:05.956;TwistZ_;6.768308;1;10;431;251;576;263;439;444;439;329;791;731;0;0;0;0;0;0;16;14;15;13;14;12;14;13;14;18;0;0;0;0;0;0;100;100;81;45;9;72;63;18;27;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-17:11:06.196;TwistS_;6.768308;1;10;406;332;300;323;263;252;302;0;263;655;0;0;0;0;0;0;16;16;19;13;13;16;16;0;13;14;0;0;0;0;0;0;72;81;54;100;10;72;72;0;90;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-17:11:06.448;TwistZ_;6.768308;1;10;367;281;344;417;0;820;491;743;415;747;0;0;0;0;0;0;17;16;13;13;0;15;15;13;14;16;0;0;0;0;0;0;100;45;54;72;0;27;100;100;100;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-17:11:06.696;TwistS_;6.768308;1;10;439;292;0;256;307;274;263;263;0;307;0;0;0;0;0;0;14;14;0;14;16;15;15;16;0;12;0;0;0;0;0;0;54;54;0;54;100;40;18;36;0;27;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-17:11:06.936;TwistZ_;6.758233;1;10;323;329;659;288;571;0;254;269;535;810;0;0;0;0;0;0;13;20;16;18;10;0;19;16;13;15;0;0;0;0;0;0;100;72;45;81;9;0;90;63;100;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-17:11:07.193;TwistS_;6.758233;1;10;288;296;0;278;322;0;0;307;307;249;0;0;0;0;0;0;15;14;0;14;15;0;0;17;14;12;0;0;0;0;0;0;63;72;0;81;54;0;0;27;9;54;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-17:11:07.433;TwistZ_;6.758233;1;10;407;380;505;527;0;0;803;806;791;623;0;0;0;0;0;0;17;12;11;12;0;0;14;17;15;13;0;0;0;0;0;0;100;54;54;36;0;0;100;100;81;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-17:11:07.689;TwistS_;6.758233;1;10;370;263;322;275;288;401;263;0;351;0;0;0;0;0;0;0;16;13;15;23;19;14;15;0;15;0;0;0;0;0;0;0;63;72;54;100;63;63;9;0;36;0;0;0;0;0;0;0;1023;0;0;1023;0;0;0
