DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-08:09:52.499;TwistZ_;6.381016;1;10;1293;1625;1645;1582;1543;1611;1582;1546;1567;1568;0;0;0;0;0;0;11;15;12;13;15;16;16;15;18;15;0;0;0;0;0;0;63;36;75;90;72;81;100;83;81;90;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-08:09:52.756;TwistS_;6.381016;1;10;747;1472;1769;1684;1570;1560;1645;1558;1582;1572;0;0;0;0;0;0;13;12;15;14;12;13;12;15;14;15;0;0;0;0;0;0;18;36;100;81;100;33;81;100;100;81;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-08:09:53.019;TwistZ_;6.381016;1;10;1213;1746;1728;1644;1594;1574;1609;1598;1538;1550;0;0;0;0;0;0;14;12;12;11;14;15;17;16;15;13;0;0;0;0;0;0;72;33;54;63;100;100;100;100;100;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-08:09:53.291;TwistS_;6.390869;1;10;761;1702;2043;1675;1554;1542;1533;1542;1494;1494;0;0;0;0;0;0;10;17;14;18;22;16;17;16;11;15;0;0;0;0;0;0;27;36;100;72;100;81;81;83;54;54;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-08:09:53.556;TwistZ_;6.390869;1;10;1083;1283;1651;1542;1510;1538;1538;1560;1578;1505;0;0;0;0;0;0;12;14;14;13;16;13;15;17;15;11;0;0;0;0;0;0;81;45;58;90;100;100;100;100;100;36;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-08:09:53.812;TwistS_;6.390869;1;10;1177;1543;1809;1649;1542;1462;1506;1564;1538;1494;0;0;0;0;0;0;13;16;16;20;21;22;22;16;14;14;0;0;0;0;0;0;90;72;100;100;100;100;100;83;90;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-08:09:54.076;TwistZ_;6.390869;1;10;1435;1713;1684;1611;1562;1604;1625;1573;1566;1503;0;0;0;0;0;0;11;10;13;11;13;16;10;10;15;14;0;0;0;0;0;0;27;18;50;54;81;90;9;41;100;81;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-08:09:54.340;TwistS_;6.389272;1;10;975;966;1853;1612;1494;1498;1546;1519;1513;1480;0;0;0;0;0;0;16;10;13;16;23;20;23;20;15;14;0;0;0;0;0;0;90;54;91;90;100;100;100;100;81;90;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-08:09:54.604;TwistZ_;6.389272;1;10;1142;1443;1658;1625;1582;1617;1554;1514;1470;1450;0;0;0;0;0;0;12;12;12;13;15;17;15;12;14;11;0;0;0;0;0;0;27;63;33;100;100;100;100;91;100;54;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-08:09:54.862;TwistS_;6.389272;1;10;947;1259;1877;1655;1494;1554;1526;1530;1558;1552;0;0;0;0;0;0;12;10;12;13;21;17;21;15;12;15;0;0;0;0;0;0;81;27;91;54;100;100;100;100;100;81;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
