DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-04-14:57:34.464;TwistZ_;6.393706;1;10;966;1372;1767;1625;1533;1516;1511;1418;1475;1516;0;0;0;0;0;0;11;15;15;16;16;18;17;13;13;13;0;0;0;0;0;0;18;75;81;100;90;100;90;100;100;54;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:57:34.726;TwistS_;6.393706;1;10;972;1529;1773;1656;1582;1533;1362;1406;1450;1433;0;0;0;0;0;0;13;11;13;13;13;14;10;12;14;14;0;0;0;0;0;0;72;45;100;90;100;75;9;45;63;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:57:34.990;TwistZ_;6.393706;1;10;1116;1749;1479;1687;1550;1513;1525;1538;1328;1376;0;0;0;0;0;0;11;11;10;13;13;12;12;15;11;10;0;0;0;0;0;0;45;41;27;90;100;75;63;100;75;27;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:57:35.255;TwistS_;6.386978;1;10;1151;1775;1885;1691;1582;1598;1590;1567;1546;1422;0;0;0;0;0;0;13;12;12;14;18;18;16;16;14;13;0;0;0;0;0;0;90;45;83;90;100;100;100;75;100;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:57:35.510;TwistZ_;6.386978;1;10;979;710;1681;1556;1560;1604;1598;1598;1570;1558;0;0;0;0;0;0;13;12;14;11;14;13;16;13;14;12;0;0;0;0;0;0;63;54;100;63;100;72;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:57:35.775;TwistS_;6.386978;1;10;1160;1450;1913;1669;1562;1618;1578;1526;1538;1400;0;0;0;0;0;0;12;13;12;13;18;19;16;14;13;13;0;0;0;0;0;0;45;75;100;36;81;100;100;100;100;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:57:36.039;TwistZ_;6.386978;1;10;1199;1318;1761;1609;1518;1506;1514;1507;1498;1525;0;0;0;0;0;0;13;14;19;17;16;17;16;11;15;17;0;0;0;0;0;0;90;72;100;100;100;100;100;83;100;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:57:36.303;TwistS_;6.385108;1;10;830;834;1801;1629;1534;1442;1490;1502;1522;1441;0;0;0;0;0;0;12;11;11;13;18;17;16;13;15;14;0;0;0;0;0;0;81;18;33;100;100;100;100;91;100;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:57:36.567;TwistZ_;6.385108;1;10;1142;1845;1788;1645;1606;1590;1546;1556;1590;1342;0;0;0;0;0;0;10;10;12;15;16;16;17;18;15;13;0;0;0;0;0;0;36;9;83;100;100;100;100;100;90;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:57:36.831;TwistS_;6.385108;1;10;1191;1772;1867;1729;1606;1562;1567;1476;1461;1347;0;0;0;0;0;0;15;12;12;14;15;20;14;13;13;13;0;0;0;0;0;0;81;54;100;100;100;100;81;41;72;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:57:37.095;TwistZ_;6.385108;1;10;1064;1432;1785;1681;1555;1550;1555;1542;1534;1347;0;0;0;0;0;0;13;13;15;13;12;14;10;14;17;14;0;0;0;0;0;0;81;45;91;100;90;100;45;83;100;54;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:57:37.359;TwistS_;6.37607;1;10;1038;1340;1812;1693;1598;1502;1446;1435;1450;1298;0;0;0;0;0;0;13;13;15;16;16;19;16;17;12;14;0;0;0;0;0;0;72;72;100;100;100;100;100;100;27;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:57:37.615;TwistZ_;6.37607;1;10;1274;1435;1757;1629;1578;1594;1530;1567;1538;1494;0;0;0;0;0;0;13;17;18;19;21;22;18;16;13;15;0;0;0;0;0;0;54;81;100;100;100;100;100;100;81;54;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:57:37.879;TwistS_;6.37607;1;10;1166;1215;1828;1669;1538;1526;1542;1508;1490;1450;0;0;0;0;0;0;12;13;16;13;20;21;17;12;14;13;0;0;0;0;0;0;81;54;83;90;100;100;90;75;100;36;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:57:38.135;TwistZ_;6.37607;1;10;1230;1167;1933;1738;1643;1625;1621;1562;1621;1523;0;0;0;0;0;0;13;13;11;12;16;16;14;16;17;13;0;0;0;0;0;0;63;63;63;63;100;100;100;100;100;54;0;0;0;0;0;0;1023;0;0;1023;0;0;0
