DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-04-19:34:28.140;TwistS_;6.794514;1;10;1369;1914;1920;1732;1652;1559;1560;1514;1448;1419;0;0;0;0;0;0;14;14;11;17;18;13;15;13;14;15;0;0;0;0;0;0;57;60;92;100;100;92;78;92;93;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-19:34:28.388;TwistZ_;6.794514;1;10;862;1708;1686;1628;1548;1456;1535;1500;1506;1334;0;0;0;0;0;0;12;16;15;16;18;22;18;20;18;15;0;0;0;0;0;0;50;85;93;100;100;100;100;100;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-19:34:28.638;TwistS_;6.785046;1;10;917;1453;1787;1672;1595;1694;1544;1523;1485;1360;0;0;0;0;0;0;15;13;14;12;13;16;13;14;14;17;0;0;0;0;0;0;85;35;93;92;64;85;78;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-19:34:28.884;TwistZ_;6.785046;1;10;1117;1640;1736;1703;1632;1615;1603;1601;1611;1431;0;0;0;0;0;0;14;14;13;14;16;18;16;20;17;15;0;0;0;0;0;0;100;57;73;100;100;100;78;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-19:34:29.132;TwistS_;6.785046;1;10;990;1685;1832;1678;1598;1594;1531;1500;1498;1320;0;0;0;0;0;0;13;16;15;17;19;21;19;20;16;16;0;0;0;0;0;0;71;92;100;100;100;100;100;100;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-19:34:29.372;TwistZ_;6.785046;1;10;1158;1841;1859;1767;1715;1640;1648;1621;1619;1341;0;0;0;0;0;0;12;19;13;11;17;21;19;21;19;12;0;0;0;0;0;0;64;50;73;42;100;100;100;100;100;64;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-19:34:29.628;TwistS_;6.780852;1;10;1150;1804;1750;1711;1711;1661;1566;1507;1552;1415;0;0;0;0;0;0;11;12;13;16;16;16;13;15;19;18;0;0;0;0;0;0;78;71;100;100;100;100;78;100;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-19:34:29.869;TwistZ_;6.780852;1;10;1203;1523;1940;1768;1674;1695;1711;1738;1667;1435;0;0;0;0;0;0;14;17;14;15;13;15;17;16;14;12;0;0;0;0;0;0;92;71;60;78;85;100;100;100;92;71;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-19:34:30.117;TwistS_;6.780852;1;10;862;1289;1791;1768;1623;1615;1607;1567;1528;1506;0;0;0;0;0;0;13;13;15;15;12;17;18;12;17;16;0;0;0;0;0;0;50;64;93;78;100;100;100;80;78;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-19:34:30.365;TwistZ_;6.780852;1;10;1177;1557;1748;1582;1456;1531;1603;1628;1573;1435;0;0;0;0;0;0;15;17;15;17;15;13;14;17;15;14;0;0;0;0;0;0;71;85;86;100;100;100;78;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-19:34:30.613;TwistS_;6.786066;1;10;1191;1611;1851;1695;1623;1339;1506;1550;1445;1389;0;0;0;0;0;0;12;12;15;17;15;14;14;17;13;13;0;0;0;0;0;0;64;71;100;100;100;100;100;100;64;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-19:34:30.861;TwistZ_;6.786066;1;10;1103;1674;1861;1791;1636;1657;1611;1576;1594;1469;0;0;0;0;0;0;15;13;12;13;15;18;14;16;21;12;0;0;0;0;0;0;85;85;60;85;100;100;85;73;100;85;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-19:34:31.109;TwistS_;6.786066;1;10;1098;1724;1816;1690;1632;1505;1509;1533;1473;1372;0;0;0;0;0;0;12;15;14;13;15;14;15;14;16;18;0;0;0;0;0;0;85;50;86;92;100;92;92;80;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-19:34:31.358;TwistZ_;6.786066;1;10;1318;1822;1908;1711;1598;1644;1623;1623;1685;1469;0;0;0;0;0;0;12;13;14;13;13;20;19;17;17;14;0;0;0;0;0;0;71;71;46;100;100;100;100;93;92;85;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-19:34:31.598;TwistS_;6.77321;1;10;1162;585;1743;1640;1644;1623;1569;1552;1598;1519;0;0;0;0;0;0;13;15;13;12;15;15;18;12;14;17;0;0;0;0;0;0;92;21;80;71;100;100;100;93;78;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-19:34:31.854;TwistZ_;6.77321;1;10;1074;1595;1808;1677;1598;1568;1615;1562;1523;1488;0;0;0;0;0;0;12;13;17;15;22;16;19;20;19;16;0;0;0;0;0;0;85;64;100;78;100;92;100;100;100;71;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-19:34:32.094;TwistS_;6.77321;1;10;1223;1411;1799;1686;1623;1552;1501;1510;1578;1376;0;0;0;0;0;0;13;12;12;15;16;11;12;17;17;16;0;0;0;0;0;0;57;73;100;100;100;80;57;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-19:34:32.350;TwistZ_;6.77321;1;10;1120;1816;1833;1728;1582;1636;1603;1593;1615;1289;0;0;0;0;0;0;13;15;14;12;12;13;14;20;15;13;0;0;0;0;0;0;57;78;93;100;14;92;78;66;50;57;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-19:34:32.590;TwistS_;6.77321;1;10;904;1599;1856;1677;1658;1567;1582;1586;1561;1457;0;0;0;0;0;0;12;14;15;15;14;11;14;13;13;13;0;0;0;0;0;0;50;71;92;78;92;53;78;100;100;57;0;0;0;0;0;0;1023;0;0;1023;0;0;0
