DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-09:13:33.003;TwistZ_;6.3601;1;10;1384;1845;1875;1735;1656;1645;1625;1552;1578;1516;0;0;0;0;0;0;13;16;15;13;13;16;11;11;13;11;0;0;0;0;0;0;18;36;100;90;90;100;100;75;100;36;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:13:33.275;TwistS_;6.394088;1;10;1098;1192;2021;1860;1688;1665;1562;1472;1462;1398;0;0;0;0;0;0;13;11;10;11;19;17;13;12;14;12;0;0;0;0;0;0;72;63;8;54;63;100;100;66;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:13:33.531;TwistZ_;6.394088;1;10;1428;1312;1858;1776;1779;1677;1706;1673;1702;1713;0;0;0;0;0;0;10;14;15;11;13;14;13;14;13;19;0;0;0;0;0;0;36;72;58;63;90;100;54;91;72;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:13:33.796;TwistS_;6.394088;1;10;1388;1889;1933;1757;1713;1673;1673;1563;1518;1458;0;0;0;0;0;0;10;11;11;12;11;13;16;21;15;14;0;0;0;0;0;0;45;18;50;54;27;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:13:34.059;TwistZ_;6.394088;1;10;1266;1010;1675;0;1641;1681;1657;1643;1591;1464;0;0;0;0;0;0;14;12;14;0;12;14;11;12;11;10;0;0;0;0;0;0;100;63;66;0;100;100;100;83;81;27;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:13:34.324;TwistS_;6.409736;1;10;1010;1916;2054;1929;1625;1476;1450;1556;1552;1484;0;0;0;0;0;0;14;13;15;16;11;10;11;11;12;13;0;0;0;0;0;0;81;45;33;90;36;45;90;58;54;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:13:34.580;TwistZ_;6.409736;1;10;981;1494;1677;1635;1674;1675;1604;1607;1595;1494;0;0;0;0;0;0;11;12;13;12;13;13;17;13;11;10;0;0;0;0;0;0;27;54;50;81;81;72;72;100;90;18;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:13:34.844;TwistS_;6.409736;1;10;1494;1552;1710;1693;1563;1552;1611;1541;1450;1455;0;0;0;0;0;0;12;11;14;15;10;10;18;13;15;13;0;0;0;0;0;0;27;27;100;100;63;27;81;100;54;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:13:35.108;TwistZ_;6.409736;1;10;1450;1766;1723;1656;1613;1629;1570;1582;1530;1514;0;0;0;0;0;0;13;14;11;18;16;15;18;23;19;17;0;0;0;0;0;0;18;45;75;90;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:13:35.372;TwistS_;6.3893;1;10;1135;1845;1904;1801;1640;1590;1505;1464;1469;1340;0;0;0;0;0;0;12;12;13;11;12;14;14;11;14;10;0;0;0;0;0;0;54;9;100;81;81;45;72;25;63;54;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:13:35.628;TwistZ_;6.3893;1;10;1127;1192;1849;1765;1729;1695;1653;1665;1538;1538;0;0;0;0;0;0;12;13;13;19;18;14;13;13;13;12;0;0;0;0;0;0;54;63;100;100;100;100;100;100;63;18;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:13:35.896;TwistS_;6.3893;1;10;1290;1098;1697;1631;1546;1538;1543;1545;1510;1402;0;0;0;0;0;0;15;13;13;12;12;10;13;14;14;17;0;0;0;0;0;0;72;72;66;72;90;9;72;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:13:36.161;TwistZ_;6.3893;1;10;0;1801;1909;1801;1699;1693;1678;1520;1472;1256;0;0;0;0;0;0;0;12;15;14;19;21;17;12;13;10;0;0;0;0;0;0;0;25;81;81;100;100;45;90;100;45;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:13:36.425;TwistS_;6.373456;1;10;805;1598;1908;1811;1564;1455;1423;1358;1426;1384;0;0;0;0;0;0;12;12;16;13;14;15;12;17;14;12;0;0;0;0;0;0;81;72;58;81;90;72;90;100;100;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
