DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-04-12:45:03.650;TwistS_;2.744186;1;10;393;560;792;809;755;681;709;667;662;656;0;0;0;0;0;0;15;12;14;11;11;13;13;13;15;12;0;0;0;0;0;0;64;46;92;92;71;69;92;61;92;69;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:45:04.267;TwistZ_;2.744186;1;10;411;665;756;733;696;654;669;686;687;687;0;0;0;0;0;0;11;13;12;16;14;18;15;16;17;15;0;0;0;0;0;0;61;71;69;100;92;100;84;100;92;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:45:04.875;TwistS_;2.742535;1;10;476;642;797;747;687;652;654;664;648;653;0;0;0;0;0;0;11;12;13;17;11;15;12;14;17;16;0;0;0;0;0;0;46;57;84;100;84;76;71;100;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:45:05.492;TwistZ_;2.742535;1;10;347;280;751;749;709;689;677;706;721;719;0;0;0;0;0;0;13;12;11;12;14;12;16;14;18;19;0;0;0;0;0;0;46;57;38;69;100;100;100;100;100;84;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:45:06.100;TwistS_;2.752587;1;10;358;681;753;823;769;736;705;714;717;637;0;0;0;0;0;0;12;12;11;11;11;11;11;14;14;12;0;0;0;0;0;0;69;21;76;76;30;85;84;30;64;23;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:45:06.717;TwistZ_;2.741725;1;10;446;595;754;743;698;657;695;733;752;737;0;0;0;0;0;0;14;12;16;16;11;18;15;15;19;12;0;0;0;0;0;0;46;71;92;100;69;100;92;100;85;53;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:45:07.324;TwistS_;2.741725;1;10;307;386;742;751;732;685;657;677;725;666;0;0;0;0;0;0;10;11;14;10;12;11;12;13;11;13;0;0;0;0;0;0;53;35;38;35;46;76;100;100;85;46;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:45:07.945;TwistZ_;2.737528;1;10;439;466;704;676;671;634;652;679;688;660;0;0;0;0;0;0;12;12;18;17;17;12;12;13;14;16;0;0;0;0;0;0;53;57;100;100;100;69;92;84;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:45:08.545;TwistS_;2.737528;1;10;411;576;708;694;669;659;640;662;667;605;0;0;0;0;0;0;13;12;14;15;16;17;17;19;18;12;0;0;0;0;0;0;53;61;92;100;100;100;100;100;100;84;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:45:09.161;TwistZ_;2.734696;1;10;481;538;711;709;686;655;572;696;730;720;0;0;0;0;0;0;13;14;15;17;18;16;17;21;18;16;0;0;0;0;0;0;84;71;61;100;100;100;92;100;85;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:45:09.777;TwistS_;2.736255;1;10;571;574;802;774;769;637;657;670;670;687;0;0;0;0;0;0;11;16;15;17;17;12;14;13;18;17;0;0;0;0;0;0;30;85;61;92;76;76;100;92;100;84;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:45:10.386;TwistZ_;2.736255;1;10;458;544;777;774;731;681;665;670;716;686;0;0;0;0;0;0;11;12;15;15;12;13;12;17;19;15;0;0;0;0;0;0;61;64;100;100;71;76;84;61;71;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:45:10.994;TwistS_;2.739542;1;10;318;714;834;756;704;670;654;667;663;649;0;0;0;0;0;0;15;12;10;11;17;13;16;16;17;17;0;0;0;0;0;0;46;57;15;53;100;85;38;100;100;84;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:45:11.610;TwistZ_;2.739542;1;10;692;428;615;730;703;615;652;721;699;657;0;0;0;0;0;0;16;11;10;14;19;12;12;12;14;19;0;0;0;0;0;0;30;57;61;85;46;46;50;53;78;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:45:12.227;TwistS_;2.734228;1;10;673;681;758;771;750;695;692;703;710;689;0;0;0;0;0;0;13;10;10;12;16;17;18;21;19;20;0;0;0;0;0;0;23;14;46;69;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:45:12.835;TwistZ_;2.732238;1;10;389;569;778;776;736;700;683;729;717;696;0;0;0;0;0;0;13;13;12;15;12;11;14;11;16;14;0;0;0;0;0;0;53;78;69;100;100;76;78;38;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:45:13.451;TwistS_;2.732238;1;10;452;501;802;812;732;693;698;693;671;646;0;0;0;0;0;0;14;12;13;17;17;19;19;16;13;12;0;0;0;0;0;0;53;42;100;76;92;100;100;92;92;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:45:14.060;TwistZ_;2.758874;1;10;521;531;611;624;630;0;665;704;682;643;0;0;0;0;0;0;12;14;16;11;11;0;11;16;14;16;0;0;0;0;0;0;61;78;100;50;76;0;50;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
