DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-04:55:20.722;TwistZ_;6.796828;1;10;1257;1189;1859;1803;1718;1707;1669;1661;1695;1502;0;0;0;0;0;0;13;13;15;16;13;15;18;16;16;13;0;0;0;0;0;0;92;71;100;100;85;100;100;93;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-04:55:20.962;TwistS_;6.796828;1;10;1152;1445;1823;1732;1648;1562;1538;1511;1494;1331;0;0;0;0;0;0;16;12;16;14;15;12;12;15;20;13;0;0;0;0;0;0;85;85;53;100;100;64;85;100;100;78;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-04:55:21.210;TwistZ_;6.796828;1;10;1196;1207;1665;1540;1562;1544;1565;1480;1531;1376;0;0;0;0;0;0;15;15;15;12;13;15;13;13;16;16;0;0;0;0;0;0;85;71;93;50;42;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-04:55:21.458;TwistS_;6.781055;1;10;1077;1326;1863;1782;1661;1556;1548;1554;1565;1422;0;0;0;0;0;0;14;13;13;18;17;19;16;16;14;13;0;0;0;0;0;0;92;78;100;100;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-04:55:21.706;TwistZ_;6.781055;1;10;1347;1582;1835;1757;1687;1640;1623;1617;1607;1481;0;0;0;0;0;0;12;12;16;13;14;16;21;15;17;15;0;0;0;0;0;0;85;64;100;92;71;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-04:55:21.954;TwistS_;6.781055;1;10;1097;1367;1851;1757;1619;1590;1536;1491;1548;1464;0;0;0;0;0;0;12;13;20;18;19;20;17;16;17;12;0;0;0;0;0;0;78;85;100;100;100;100;92;86;100;78;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-04:55:22.202;TwistZ_;6.781055;1;10;1149;1446;1894;1854;1657;1619;1611;1617;1645;1443;0;0;0;0;0;0;11;14;17;16;20;22;21;23;15;12;0;0;0;0;0;0;92;92;100;100;100;100;100;100;92;78;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-04:55:22.450;TwistS_;6.770204;1;10;1424;1757;2032;1875;1690;1640;1657;1569;1531;1531;0;0;0;0;0;0;14;15;12;15;18;16;19;13;16;14;0;0;0;0;0;0;92;50;86;85;100;100;100;93;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-04:55:22.699;TwistZ_;6.770204;1;10;1140;1119;1933;1757;1690;1640;1690;1613;1582;1423;0;0;0;0;0;0;14;14;14;18;22;24;23;18;13;11;0;0;0;0;0;0;92;64;93;100;100;100;100;100;92;71;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-04:55:22.946;TwistS_;6.770204;1;10;1235;1087;1849;1791;1699;1652;1636;1569;1570;1494;0;0;0;0;0;0;14;14;15;17;13;15;22;20;15;16;0;0;0;0;0;0;85;60;100;100;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-04:55:23.195;TwistZ_;6.770204;1;10;991;1209;1753;1640;1669;1632;1653;1625;1611;1555;0;0;0;0;0;0;13;13;15;14;12;19;18;15;14;11;0;0;0;0;0;0;92;78;100;92;85;100;100;100;85;64;0;0;0;0;0;0;1023;0;0;1023;0;0;0
