DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-04-15:06:06.345;TwistZ_;6.781799;1;10;1182;1230;1941;1762;1743;1825;1705;1632;1657;1602;0;0;0;0;0;0;12;14;17;11;11;13;13;15;15;15;0;0;0;0;0;0;78;57;100;85;85;92;64;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:06:06.585;TwistS_;6.781799;1;10;1388;1757;1778;1723;1690;1653;1582;1469;1561;1594;0;0;0;0;0;0;15;13;12;14;15;17;17;20;18;17;0;0;0;0;0;0;92;28;100;85;86;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:06:06.834;TwistZ_;6.781799;1;10;1194;1512;1773;1674;1628;1625;1622;1699;1644;1640;0;0;0;0;0;0;14;13;14;12;13;13;16;18;18;17;0;0;0;0;0;0;92;73;78;50;100;100;92;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:06:07.082;TwistS_;6.781799;1;10;1328;1425;1859;1792;1707;1690;1695;1671;1648;1435;0;0;0;0;0;0;14;14;13;12;16;17;20;13;17;14;0;0;0;0;0;0;85;64;100;71;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:06:07.330;TwistZ_;6.785518;1;10;1333;1274;1805;1862;1720;1726;1728;1728;1757;1623;0;0;0;0;0;0;15;13;14;18;12;17;21;16;14;15;0;0;0;0;0;0;85;57;78;100;100;100;100;100;64;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:06:07.578;TwistS_;6.785518;1;10;1628;1259;2126;1875;1699;1870;1770;1544;1548;1572;0;0;0;0;0;0;12;14;14;11;14;12;18;13;14;13;0;0;0;0;0;0;71;85;93;50;71;92;100;73;100;42;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:06:07.818;TwistZ_;6.785518;1;10;1264;1210;1902;1766;1761;1678;1640;1648;1544;1502;0;0;0;0;0;0;17;13;14;16;22;21;23;16;13;19;0;0;0;0;0;0;85;64;100;100;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:06:08.074;TwistS_;6.785518;1;10;1184;1464;1968;1726;1665;1657;1728;1656;1615;1427;0;0;0;0;0;0;14;14;15;14;17;13;14;16;17;16;0;0;0;0;0;0;100;57;100;92;100;100;100;100;100;78;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:06:08.314;TwistZ_;6.780344;1;10;1354;1766;1875;1686;1735;1619;1602;1644;1648;1448;0;0;0;0;0;0;12;12;14;11;13;17;17;19;20;16;0;0;0;0;0;0;57;50;100;64;92;100;100;100;100;78;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:06:08.563;TwistS_;6.780344;1;10;1193;1523;1992;1748;1594;1552;1594;1617;1573;1523;0;0;0;0;0;0;11;16;14;17;16;19;22;21;17;17;0;0;0;0;0;0;57;78;93;92;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:06:08.811;TwistZ_;6.780344;1;10;1131;1416;1828;1689;1648;1628;1568;1604;1636;1598;0;0;0;0;0;0;14;16;17;12;14;14;17;17;18;15;0;0;0;0;0;0;92;78;100;85;100;100;92;86;100;78;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:06:09.059;TwistS_;6.780344;1;10;1144;1523;1736;1598;1640;1645;1615;1550;1607;1494;0;0;0;0;0;0;12;11;13;12;15;13;14;16;19;18;0;0;0;0;0;0;92;71;93;78;85;78;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:06:09.307;TwistZ_;6.7699;1;10;1162;1416;1807;1596;1577;1598;1608;1632;1653;1653;0;0;0;0;0;0;15;14;13;12;15;11;12;13;17;19;0;0;0;0;0;0;85;78;86;85;100;78;64;93;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:06:09.555;TwistS_;6.7699;1;10;1536;1801;1853;1774;1569;1590;1607;1605;1510;1487;0;0;0;0;0;0;15;11;13;18;17;20;19;22;16;17;0;0;0;0;0;0;64;57;73;100;100;100;100;100;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:06:09.795;TwistZ_;6.7699;1;10;1239;1438;1869;1808;1712;1611;1556;1619;1648;1590;0;0;0;0;0;0;15;13;17;14;12;10;13;17;16;16;0;0;0;0;0;0;92;64;78;100;64;40;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
