DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-04-09:10:39.775;TwistS_;6.400958;1;10;1157;0;1582;1494;1494;1502;1514;0;1265;1186;0;0;0;0;0;0;10;0;13;11;13;12;12;0;13;14;0;0;0;0;0;0;27;0;91;45;45;90;100;0;45;45;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-09:10:40.031;TwistZ_;6.400958;1;10;0;1406;1444;1362;1362;0;0;1164;1420;944;0;0;0;0;0;0;0;11;12;11;11;0;0;12;13;12;0;0;0;0;0;0;0;9;66;45;36;0;0;33;54;36;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-09:10:40.295;TwistS_;6.400958;1;10;1494;1113;1552;1538;1494;1213;1422;1362;1362;0;0;0;0;0;0;0;10;10;14;10;10;11;14;11;11;0;0;0;0;0;0;0;27;27;54;36;8;72;72;18;54;0;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-09:10:40.559;TwistZ_;6.387058;1;10;1308;966;1239;0;1274;887;898;1042;1045;629;0;0;0;0;0;0;19;12;11;0;11;13;13;12;11;13;0;0;0;0;0;0;81;66;45;0;54;83;81;63;83;54;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-09:10:40.831;TwistS_;6.387058;1;10;653;791;1665;1525;1234;1186;958;1274;1000;0;0;0;0;0;0;0;12;10;15;12;14;11;11;15;11;0;0;0;0;0;0;0;72;33;100;63;100;50;45;90;75;0;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-09:10:41.087;TwistZ_;6.387058;1;10;703;659;0;0;1596;1274;1461;1486;1327;1262;0;0;0;0;0;0;12;10;0;0;11;10;15;14;14;14;0;0;0;0;0;0;54;9;0;0;27;9;72;91;45;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-09:10:41.352;TwistS_;6.387058;1;10;0;747;1631;1494;1450;0;0;0;1406;0;0;0;0;0;0;0;0;10;11;14;11;0;0;0;10;0;0;0;0;0;0;0;0;18;66;72;9;0;0;0;9;0;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-09:10:41.616;TwistZ_;6.358206;1;10;1164;0;0;1450;1406;1494;1450;1318;1210;1136;0;0;0;0;0;0;18;0;0;12;10;12;11;13;13;14;0;0;0;0;0;0;54;0;0;45;36;54;54;75;100;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-09:10:41.872;TwistS_;6.358206;1;10;1054;1391;1702;1549;1625;1622;1625;0;0;0;0;0;0;0;0;0;13;10;11;11;14;14;11;0;0;0;0;0;0;0;0;0;18;27;72;72;72;100;9;0;0;0;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-09:10:42.136;TwistZ_;6.358206;1;10;1450;1368;1889;1810;1657;1629;1613;1516;1570;1567;0;0;0;0;0;0;12;13;12;13;18;18;14;15;19;17;0;0;0;0;0;0;45;63;83;90;100;100;100;100;100;27;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-09:10:42.400;TwistS_;6.358206;1;10;527;864;0;0;1467;1450;1450;1362;1329;1362;0;0;0;0;0;0;10;11;0;0;12;11;10;11;12;14;0;0;0;0;0;0;9;25;0;0;41;27;9;45;33;18;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-09:10:42.666;TwistZ_;6.366771;1;10;1126;0;1586;1494;1318;1362;1450;1450;1142;1113;0;0;0;0;0;0;11;0;11;10;10;10;10;10;12;15;0;0;0;0;0;0;72;0;75;36;18;27;9;8;18;54;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-09:10:42.928;TwistS_;6.366771;1;10;659;996;1669;1556;1560;1582;1510;1461;0;0;0;0;0;0;0;0;12;11;14;11;11;10;14;11;0;0;0;0;0;0;0;0;9;27;91;63;54;18;72;33;0;0;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-09:10:43.192;TwistZ_;6.366771;1;10;1111;720;1450;1413;1481;1450;1373;1463;1435;0;0;0;0;0;0;0;11;12;14;11;11;11;13;13;13;0;0;0;0;0;0;0;63;45;100;54;63;100;72;83;27;0;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-09:10:43.456;TwistS_;6.394396;1;10;1318;1614;1661;1665;1617;1578;1586;1518;1505;1230;0;0;0;0;0;0;11;14;16;12;17;21;21;21;19;12;0;0;0;0;0;0;36;36;100;81;100;100;100;100;72;36;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-09:10:43.721;TwistZ_;6.394396;1;10;1362;571;1838;1744;1558;1516;1434;1102;1292;1243;0;0;0;0;0;0;13;10;12;15;19;18;16;12;14;14;0;0;0;0;0;0;36;16;54;90;100;100;100;100;100;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-09:10:43.985;TwistS_;6.394396;1;10;1318;1437;1765;1669;1578;1538;1573;1538;2138;1054;0;0;0;0;0;0;12;14;12;14;19;23;16;10;10;10;0;0;0;0;0;0;72;63;100;100;100;100;45;33;27;18;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-09:10:44.241;TwistZ_;6.394396;1;10;1088;1186;1831;1741;1566;1402;1374;1376;1246;1079;0;0;0;0;0;0;14;11;14;13;16;12;15;16;13;13;0;0;0;0;0;0;81;36;100;100;100;100;100;100;100;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
