DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-09:31:22.321;TwistZ_;6.80404;1;10;979;1539;1954;1767;1764;1650;1653;1699;1765;1655;0;0;0;0;0;0;12;14;13;11;15;13;16;19;19;11;0;0;0;0;0;0;50;73;100;40;64;85;93;100;100;28;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:31:22.569;TwistS_;6.80404;1;10;1132;1774;1941;1933;1690;1644;1623;1552;1494;1347;0;0;0;0;0;0;12;13;14;14;15;16;16;17;14;16;0;0;0;0;0;0;42;50;100;92;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:31:22.817;TwistZ_;6.798543;1;10;945;1682;1837;1715;1644;1738;1789;1573;1440;1500;0;0;0;0;0;0;19;12;11;12;13;12;14;16;17;14;0;0;0;0;0;0;100;50;93;100;100;85;92;93;85;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:31:23.058;TwistS_;6.798543;1;10;1218;1459;1958;1895;1753;1611;1635;1607;1598;1510;0;0;0;0;0;0;17;19;19;18;14;11;14;18;16;17;0;0;0;0;0;0;71;85;100;100;92;13;85;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:31:23.314;TwistZ_;6.798543;1;10;1662;1576;1831;1782;1726;1711;1665;1575;1609;1627;0;0;0;0;0;0;16;11;12;17;17;13;14;15;21;13;0;0;0;0;0;0;57;73;85;100;100;100;100;64;100;64;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:31:23.554;TwistS_;6.798543;1;10;1113;1586;1941;1883;1749;1657;1635;1605;1554;1544;0;0;0;0;0;0;14;16;20;18;19;17;13;13;14;20;0;0;0;0;0;0;85;85;100;100;100;100;85;100;92;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:31:23.802;TwistZ_;6.783681;1;10;1130;1705;1824;1699;1645;1695;1753;1694;1699;1648;0;0;0;0;0;0;15;16;18;14;15;15;14;15;17;18;0;0;0;0;0;0;100;71;100;100;86;100;100;85;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:31:24.050;TwistS_;6.783681;1;10;1472;1718;1732;1941;1925;1832;1661;1565;1545;1513;0;0;0;0;0;0;13;10;14;16;18;16;17;16;13;15;0;0;0;0;0;0;57;42;50;50;100;100;100;100;57;85;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:31:24.298;TwistZ_;6.783681;1;10;1347;1464;2008;1921;1789;1757;1757;1781;1782;1577;0;0;0;0;0;0;17;15;13;15;15;16;15;20;22;15;0;0;0;0;0;0;92;57;93;71;78;100;100;100;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:31:24.539;TwistS_;6.783681;1;10;991;1731;1933;1921;1837;1791;1674;1628;1628;1561;0;0;0;0;0;0;19;12;15;16;19;20;20;18;18;16;0;0;0;0;0;0;85;78;66;100;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
