DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-05:46:01.672;TwistS_;6.391344;1;10;1148;1431;1713;1588;1669;1679;1511;1516;1526;1410;0;0;0;0;0;0;12;11;11;12;14;12;13;14;11;21;0;0;0;0;0;0;72;63;50;63;100;81;90;83;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-05:46:01.936;TwistZ_;6.38303;1;10;1060;1782;1689;1586;1506;1549;1538;1264;1259;1236;0;0;0;0;0;0;14;15;12;14;15;16;11;14;19;13;0;0;0;0;0;0;63;58;100;100;100;66;54;81;100;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-05:46:02.201;TwistS_;6.38303;1;10;984;1164;1293;1687;1606;1552;1552;1462;1478;1376;0;0;0;0;0;0;12;11;13;15;16;12;12;13;15;11;0;0;0;0;0;0;45;18;63;90;100;75;81;100;100;54;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-05:46:02.465;TwistZ_;6.38303;1;10;1318;1257;1781;1728;1625;1625;1606;1445;1518;1489;0;0;0;0;0;0;12;16;17;16;16;14;16;12;13;13;0;0;0;0;0;0;63;72;91;81;100;54;100;83;100;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-05:46:02.729;TwistS_;6.38303;1;10;1384;1367;1757;1709;1661;1596;1546;1486;1562;1311;0;0;0;0;0;0;15;12;13;17;19;20;20;15;10;14;0;0;0;0;0;0;54;66;81;100;100;100;100;100;75;54;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-05:46:02.985;TwistZ_;6.37387;1;10;1104;1552;1885;1728;1676;1609;1570;1577;1518;1378;0;0;0;0;0;0;11;12;13;16;15;18;17;16;13;13;0;0;0;0;0;0;63;27;83;81;63;100;100;83;81;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-05:46:03.249;TwistS_;6.37387;1;10;940;1261;1757;1669;1582;1538;1542;1533;1494;1351;0;0;0;0;0;0;12;12;11;12;18;16;16;13;16;15;0;0;0;0;0;0;45;63;33;45;100;100;100;75;72;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-05:46:03.513;TwistZ_;6.37387;1;10;1296;1757;1823;1729;1598;1606;1542;1450;1549;1450;0;0;0;0;0;0;11;10;12;15;15;15;14;16;12;17;0;0;0;0;0;0;54;45;50;100;100;100;100;100;72;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-05:46:03.778;TwistS_;6.37387;1;10;1037;1274;1829;1713;1657;1661;1574;1541;1546;1335;0;0;0;0;0;0;12;13;14;13;16;13;19;12;16;15;0;0;0;0;0;0;45;63;66;100;100;100;100;100;90;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-05:46:04.041;TwistZ_;6.368266;1;10;1428;1816;1805;1604;1558;1534;1474;1523;1519;1384;0;0;0;0;0;0;13;13;15;13;18;23;16;16;13;11;0;0;0;0;0;0;54;54;91;54;100;100;100;100;63;54;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-05:46:04.306;TwistS_;6.368266;1;10;1148;1311;1812;1661;1633;1596;1514;1498;1522;1329;0;0;0;0;0;0;12;13;13;15;20;17;19;13;12;12;0;0;0;0;0;0;63;100;72;100;100;100;100;100;91;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-05:46:04.570;TwistZ_;6.368266;1;10;1148;1450;1775;1637;1526;1556;1556;1534;1572;1378;0;0;0;0;0;0;13;16;16;17;18;18;16;13;13;16;0;0;0;0;0;0;63;72;90;100;100;100;63;100;81;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
