DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-04-16:02:25.605;TwistS_;6.380154;1;10;747;1230;1713;0;1237;1384;0;1201;1303;1382;0;0;0;0;0;0;11;11;11;0;11;12;0;10;13;18;0;0;0;0;0;0;27;36;8;0;54;72;0;25;54;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-16:02:25.862;TwistZ_;6.385482;1;10;1186;1845;1883;1677;1598;1558;1438;1494;1522;1456;0;0;0;0;0;0;11;13;11;15;22;20;18;21;15;14;0;0;0;0;0;0;27;27;58;100;100;100;100;100;100;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-16:02:26.126;TwistS_;6.385482;1;10;0;1766;1878;1765;1574;1565;1494;1230;1307;1441;0;0;0;0;0;0;0;14;17;17;21;13;11;11;13;13;0;0;0;0;0;0;0;45;100;100;100;72;36;16;36;45;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-16:02:26.382;TwistZ_;6.385482;1;10;1205;856;1472;1439;0;1582;1479;1246;1219;1259;0;0;0;0;0;0;14;13;13;11;0;10;11;11;11;12;0;0;0;0;0;0;63;54;66;72;0;18;54;66;72;54;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-16:02:26.650;TwistS_;6.385482;1;10;1675;878;1582;1476;1391;0;1494;1466;1446;1450;0;0;0;0;0;0;13;14;14;12;12;0;20;14;15;18;0;0;0;0;0;0;72;45;58;45;81;0;36;66;100;36;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-16:02:26.914;TwistZ_;6.380742;1;10;1197;1406;1479;1590;1545;1450;1435;1274;1441;1274;0;0;0;0;0;0;12;11;10;11;10;11;15;10;15;10;0;0;0;0;0;0;72;33;54;45;50;18;54;18;83;27;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-16:02:27.178;TwistS_;6.380742;1;10;0;0;1676;1598;1567;1531;1477;1274;1450;1354;0;0;0;0;0;0;0;0;15;14;10;12;10;12;14;15;0;0;0;0;0;0;0;0;63;100;25;63;72;27;54;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-16:02:27.444;TwistZ_;6.380742;1;10;1168;1217;1769;1665;1570;1625;1538;1362;1397;1267;0;0;0;0;0;0;12;15;15;20;21;21;19;13;12;12;0;0;0;0;0;0;90;63;91;100;100;100;100;83;45;54;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-16:02:27.703;TwistS_;6.380742;1;10;1384;1318;1896;1721;1653;1613;1252;1274;1230;1457;0;0;0;0;0;0;11;12;17;15;18;14;10;12;10;11;0;0;0;0;0;0;36;36;100;100;100;63;18;8;27;54;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-16:02:27.967;TwistZ_;6.360276;1;10;1435;1766;1749;1609;1514;1479;1486;1430;1406;0;0;0;0;0;0;0;12;13;15;14;18;20;21;17;11;0;0;0;0;0;0;0;54;41;100;100;100;100;100;100;66;0;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-16:02:28.231;TwistS_;6.360276;1;10;0;878;1757;1602;1482;1466;1390;1406;1283;1219;0;0;0;0;0;0;0;11;17;19;22;20;16;14;12;12;0;0;0;0;0;0;0;63;100;100;100;100;100;66;45;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-16:02:28.495;TwistZ_;6.360276;1;10;931;1464;1516;1529;1470;1401;1470;1417;1401;1186;0;0;0;0;0;0;12;13;12;13;13;12;14;15;12;12;0;0;0;0;0;0;90;27;66;90;100;81;100;100;81;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-16:02:28.759;TwistS_;6.360276;1;10;940;673;1625;1550;1477;1464;1438;1372;1384;0;0;0;0;0;0;0;12;10;11;13;12;17;16;14;12;0;0;0;0;0;0;0;45;27;18;63;72;100;100;81;54;0;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-16:02:29.015;TwistZ_;6.360513;1;10;1298;558;1801;1728;1602;1510;1538;1541;1494;1406;0;0;0;0;0;0;13;18;15;15;19;19;20;20;17;12;0;0;0;0;0;0;100;63;83;81;100;100;100;100;100;18;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-16:02:29.279;TwistS_;6.360513;1;10;1142;1213;1840;1740;1618;1530;1502;1450;1457;1356;0;0;0;0;0;0;10;12;14;14;17;22;22;22;20;13;0;0;0;0;0;0;9;66;72;90;100;100;100;100;100;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-16:02:29.544;TwistZ_;6.360513;1;10;1054;1464;1661;1450;1387;1391;1338;1374;1296;1205;0;0;0;0;0;0;12;11;15;13;18;12;15;16;12;11;0;0;0;0;0;0;72;50;100;100;100;54;100;100;66;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
