2021-01-04-20:35:50.063;TwistS_;2.74504;1;10;487;678;728;728;684;659;633;653;649;588;0;0;0;0;0;0;12;13;13;14;13;12;12;13;17;13;0;0;0;0;0;0;76;71;46;92;53;53;78;84;100;38;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:35:50.671;TwistZ_;2.74504;1;10;433;241;693;716;740;735;716;723;699;655;0;0;0;0;0;0;14;12;13;16;19;21;22;20;20;18;0;0;0;0;0;0;53;14;69;100;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:35:51.283;TwistS_;2.748997;1;10;560;750;780;761;693;728;721;709;660;611;0;0;0;0;0;0;13;12;11;14;12;17;18;18;16;13;0;0;0;0;0;0;46;50;30;69;92;85;100;100;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:35:51.891;TwistZ_;2.734641;1;10;451;601;769;762;704;671;684;674;692;648;0;0;0;0;0;0;12;13;16;14;18;17;17;16;18;17;0;0;0;0;0;0;84;57;69;76;100;100;92;100;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:35:52.509;TwistS_;2.734641;1;10;459;673;796;767;725;687;678;674;673;650;0;0;0;0;0;0;12;12;13;13;11;15;15;11;14;14;0;0;0;0;0;0;84;64;100;100;84;84;100;53;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:35:53.116;TwistZ_;2.73709;1;10;439;659;731;723;649;688;729;741;733;674;0;0;0;0;0;0;14;10;15;13;12;11;13;16;17;12;0;0;0;0;0;0;84;21;100;100;84;42;69;100;71;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:35:53.724;TwistS_;2.73709;1;10;428;696;774;770;731;690;709;686;684;693;0;0;0;0;0;0;12;14;17;18;20;22;21;18;19;15;0;0;0;0;0;0;61;71;100;100;100;100;100;100;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-20:35:54.345;TwistZ_;2.736419;1;10;483;671;733;745;703;643;664;674;662;624;0;0;0;0;0;0;11;17;20;17;17;18;20;22;20;14;0;0;0;0;0;0;15;50;100;84;100;100;100;100;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
