DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-08:17:47.513;TwistZ_;6.34835;1;10;1161;805;1625;1594;1554;1602;1542;1519;1546;1443;0;0;0;0;0;0;11;12;10;11;15;18;15;16;13;16;0;0;0;0;0;0;63;27;16;100;100;100;100;100;100;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:17:47.778;TwistS_;6.34835;1;10;1384;1677;1911;1729;1641;1609;1574;1516;1546;1472;0;0;0;0;0;0;12;13;18;14;19;22;19;16;15;13;0;0;0;0;0;0;18;54;83;100;100;100;100;100;100;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:17:48.042;TwistZ_;6.374476;1;10;1252;1479;1861;1744;1629;1609;1598;1593;1629;1512;0;0;0;0;0;0;11;13;13;15;19;17;18;16;17;15;0;0;0;0;0;0;36;54;91;90;100;100;100;100;100;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:17:48.306;TwistS_;6.374476;1;10;1049;1420;1942;1795;1653;1582;1582;1549;1530;1381;0;0;0;0;0;0;14;13;12;12;18;25;21;13;17;12;0;0;0;0;0;0;72;27;41;63;100;100;100;100;100;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:17:48.570;TwistZ_;6.374476;1;10;1098;0;1816;1688;1590;1568;1596;1563;1629;1487;0;0;0;0;0;0;10;0;13;10;16;15;12;15;17;13;0;0;0;0;0;0;27;0;50;63;100;90;54;100;100;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:17:48.826;TwistS_;6.400384;1;10;1025;1235;1831;1729;1657;1621;1516;1487;1600;1625;0;0;0;0;0;0;13;14;16;16;18;20;16;13;11;11;0;0;0;0;0;0;54;81;100;100;100;100;90;58;63;9;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:17:49.092;TwistZ_;6.400384;1;10;1085;527;1669;1614;1550;1533;1599;1562;1574;1486;0;0;0;0;0;0;15;18;10;12;15;12;11;13;14;11;0;0;0;0;0;0;90;18;8;72;100;90;90;75;100;54;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:17:49.362;TwistS_;6.400384;1;10;747;1477;2046;1772;1657;1689;1625;1489;1527;1398;0;0;0;0;0;0;11;14;13;13;17;13;15;13;14;13;0;0;0;0;0;0;18;66;63;54;100;91;90;81;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:17:49.622;TwistZ_;6.400384;1;10;1250;1450;1834;1727;1606;1564;1601;1625;1665;1506;0;0;0;0;0;0;14;13;14;16;19;15;15;19;18;14;0;0;0;0;0;0;81;90;72;90;100;83;81;100;100;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:17:49.887;TwistS_;6.388189;1;10;1142;845;1856;1681;1633;1550;1526;1443;1611;1506;0;0;0;0;0;0;13;13;13;14;17;16;16;12;14;11;0;0;0;0;0;0;63;66;72;100;100;100;100;63;50;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:17:50.151;TwistZ_;6.388189;1;10;1369;1845;1820;1657;1590;1562;1518;1494;1506;1430;0;0;0;0;0;0;12;16;13;13;14;14;16;12;14;14;0;0;0;0;0;0;54;45;58;63;100;100;100;50;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:17:50.407;TwistS_;6.388189;1;10;1091;1701;1790;1677;1582;1546;1498;1393;1462;0;0;0;0;0;0;0;12;14;15;19;18;14;17;13;12;0;0;0;0;0;0;0;54;63;100;100;63;100;100;83;63;0;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:17:50.671;TwistZ_;6.388189;1;10;1032;659;1816;1368;1586;1606;1486;1582;1586;1406;0;0;0;0;0;0;11;11;11;10;16;19;14;11;14;13;0;0;0;0;0;0;72;27;75;63;100;100;100;83;81;45;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:17:50.935;TwistS_;6.374444;1;10;1406;1713;1793;1681;1573;1594;1568;1512;1439;981;0;0;0;0;0;0;11;10;14;15;13;18;12;13;13;11;0;0;0;0;0;0;9;18;91;100;90;100;90;58;72;54;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:17:51.199;TwistZ_;6.374444;1;10;1029;1669;1730;1738;1637;1570;1570;1490;1466;1417;0;0;0;0;0;0;11;13;14;11;12;16;15;16;18;13;0;0;0;0;0;0;63;36;66;63;100;100;100;100;72;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:17:51.455;TwistS_;6.374444;1;10;1289;1054;1889;1772;1713;1616;1560;1625;1475;1406;0;0;0;0;0;0;12;13;11;12;13;13;14;11;12;14;0;0;0;0;0;0;81;27;83;27;100;81;72;16;63;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:17:51.728;TwistZ_;6.374444;1;10;1142;1422;1836;1645;1562;1582;1586;1600;1538;1306;0;0;0;0;0;0;14;13;15;18;19;21;20;17;12;12;0;0;0;0;0;0;63;72;83;81;100;100;100;100;72;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:17:51.993;TwistS_;6.383828;1;10;725;1418;1918;1701;1621;1558;1510;1478;1516;1390;0;0;0;0;0;0;11;14;17;16;19;16;16;13;12;13;0;0;0;0;0;0;36;63;100;100;100;100;100;91;90;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:17:52.248;TwistZ_;6.383828;1;10;1435;1235;1794;1693;1669;1700;1625;1586;1594;1479;0;0;0;0;0;0;12;12;12;12;15;11;13;12;16;12;0;0;0;0;0;0;54;72;100;100;100;90;63;75;100;54;0;0;0;0;0;0;1023;0;0;1023;0;0;0
