DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-04-17:00:54.774;TwistS_;6.387731;1;10;585;1342;1713;1598;1506;1439;1390;1386;1365;1342;0;0;0;0;0;0;11;15;17;22;22;22;20;13;15;12;0;0;0;0;0;0;27;75;100;100;100;100;100;100;100;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-17:00:55.042;TwistZ_;6.3845;1;10;1005;1305;1790;1713;1609;1606;1542;1552;1498;1458;0;0;0;0;0;0;12;17;18;19;24;22;21;19;19;15;0;0;0;0;0;0;72;90;100;100;100;100;100;100;100;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-17:00:55.305;TwistS_;6.3845;1;10;820;1054;1740;1665;1586;1582;1609;1582;1576;1478;0;0;0;0;0;0;12;15;13;14;17;18;16;10;15;19;0;0;0;0;0;0;27;72;90;90;83;100;100;27;72;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-17:00:55.570;TwistZ_;6.3845;1;10;1312;1036;1713;1720;1637;1622;1617;1542;1549;1478;0;0;0;0;0;0;15;12;12;10;15;16;15;15;17;17;0;0;0;0;0;0;63;100;54;63;100;100;100;81;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-17:00:55.834;TwistS_;6.3845;1;10;1362;703;1805;1718;1582;1586;1634;1574;1578;1542;0;0;0;0;0;0;11;11;19;14;12;12;12;13;16;15;0;0;0;0;0;0;63;18;100;81;90;100;45;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-17:00:56.091;TwistZ_;6.367076;1;10;1406;1801;1806;1713;1691;1674;1669;1578;1617;1438;0;0;0;0;0;0;12;10;12;12;12;17;16;15;15;15;0;0;0;0;0;0;63;9;83;36;54;81;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-17:00:56.354;TwistS_;6.367076;1;10;1406;1757;1757;0;1573;1641;1645;1647;1613;1418;0;0;0;0;0;0;11;13;11;0;12;19;19;14;16;18;0;0;0;0;0;0;54;27;75;0;45;100;100;50;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-17:00:56.618;TwistZ_;6.367076;1;10;1373;1019;1680;1649;1518;1523;1554;1538;1518;1442;0;0;0;0;0;0;12;10;13;12;12;11;13;15;15;11;0;0;0;0;0;0;72;45;66;100;81;81;100;100;100;54;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-17:00:56.882;TwistS_;6.367076;1;10;1538;922;1849;1689;1542;1518;1458;1528;1578;1478;0;0;0;0;0;0;10;11;13;17;22;22;16;13;15;13;0;0;0;0;0;0;18;63;91;100;100;100;100;75;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-17:00:57.147;TwistZ_;6.35569;1;10;1450;1722;1801;1733;1645;1552;1582;1571;1498;1479;0;0;0;0;0;0;13;12;13;14;14;10;11;14;13;13;0;0;0;0;0;0;72;45;100;100;81;27;54;100;100;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-17:00:57.411;TwistS_;6.35569;1;10;1318;615;1867;1839;1777;1729;1693;1633;1629;1542;0;0;0;0;0;0;10;10;11;12;11;19;18;14;16;14;0;0;0;0;0;0;36;9;50;63;81;100;100;100;100;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-17:00:57.675;TwistZ_;6.35569;1;10;1261;1147;1865;1889;1817;1680;1602;1612;1571;1554;0;0;0;0;0;0;14;15;13;13;14;20;22;18;11;21;0;0;0;0;0;0;90;75;81;81;100;100;100;90;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-17:00:57.940;TwistS_;6.377696;1;10;1215;632;1725;1677;1609;1629;1577;1538;1538;1388;0;0;0;0;0;0;11;10;13;13;13;16;12;11;12;15;0;0;0;0;0;0;54;45;91;100;100;100;81;75;45;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-17:00:58.195;TwistZ_;6.377696;1;10;1388;1171;1757;0;1632;1637;1609;1550;1534;1502;0;0;0;0;0;0;15;14;16;0;20;15;20;17;18;18;0;0;0;0;0;0;90;81;25;0;63;100;100;91;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-17:00:58.459;TwistS_;6.377696;1;10;1081;852;1809;1721;1609;1590;1574;1556;1582;1481;0;0;0;0;0;0;11;10;15;15;14;16;14;13;20;12;0;0;0;0;0;0;45;45;100;100;100;100;100;100;100;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-17:00:58.723;TwistZ_;6.377696;1;10;1371;994;1796;1713;1685;1637;1617;1563;1582;1549;0;0;0;0;0;0;12;13;16;14;18;21;23;18;19;11;0;0;0;0;0;0;90;72;75;27;100;100;100;100;100;36;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-17:00:58.988;TwistS_;6.394504;1;10;1538;676;1798;1801;1639;1578;1594;1565;1554;1458;0;0;0;0;0;0;11;12;14;17;20;20;13;13;12;19;0;0;0;0;0;0;18;45;100;63;90;100;100;66;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-17:00:59.252;TwistZ_;6.394504;1;10;1494;615;1757;1735;1638;1637;1602;1593;1586;1571;0;0;0;0;0;0;13;10;11;11;12;16;19;16;14;13;0;0;0;0;0;0;63;27;8;36;63;100;100;100;100;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-17:00:59.516;TwistS_;6.394504;1;10;1028;1325;1735;1643;1549;1634;1613;1614;1546;1422;0;0;0;0;0;0;11;12;11;10;10;14;16;11;12;10;0;0;0;0;0;0;45;54;33;45;36;45;100;33;100;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
