DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-16:35:18.602;TwistZ_;6.778348;1;10;1132;1743;1774;1661;1628;1636;1644;1648;1640;1550;0;0;0;0;0;0;14;16;14;15;15;15;20;21;15;13;0;0;0;0;0;0;85;57;46;100;100;100;100;100;100;92;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-16:35:18.843;TwistS_;6.778348;1;10;1093;1132;1895;1707;1632;1714;1653;1611;1611;1586;0;0;0;0;0;0;17;14;15;15;19;17;14;18;19;12;0;0;0;0;0;0;85;42;100;100;100;100;100;100;100;85;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-16:35:19.099;TwistZ_;6.778348;1;10;1171;1243;1800;1684;1648;1682;1660;1667;1625;1577;0;0;0;0;0;0;13;12;13;15;12;19;18;13;17;12;0;0;0;0;0;0;85;100;73;85;100;100;85;73;57;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-16:35:19.339;TwistS_;6.778348;1;10;1476;1569;1708;1652;1640;1608;1622;1578;1569;1607;0;0;0;0;0;0;11;12;12;11;13;12;11;13;14;12;0;0;0;0;0;0;35;64;86;35;28;64;92;100;100;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-16:35:19.587;TwistZ_;6.770848;1;10;1028;1648;1831;1708;1686;1678;1653;1628;1651;1582;0;0;0;0;0;0;11;11;13;13;15;16;18;13;14;14;0;0;0;0;0;0;78;50;80;42;100;100;100;93;78;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-16:35:19.835;TwistS_;6.770848;1;10;1274;1582;1738;1690;1636;1645;1658;1645;1640;1544;0;0;0;0;0;0;12;13;14;13;15;14;15;15;16;14;0;0;0;0;0;0;57;85;60;100;100;92;71;80;100;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-16:35:20.083;TwistZ_;6.770848;1;10;1171;1898;2042;1849;1682;1736;1732;1640;1720;1704;0;0;0;0;0;0;13;17;15;18;22;21;22;15;22;15;0;0;0;0;0;0;78;71;100;100;100;100;100;100;100;78;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-16:35:20.327;TwistS_;6.770848;1;10;820;1708;1871;1661;1515;1548;1582;1597;1527;1538;0;0;0;0;0;0;14;19;18;18;22;22;22;19;16;13;0;0;0;0;0;0;64;92;100;100;100;100;100;100;100;85;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-16:35:20.583;TwistZ_;6.771358;1;10;1250;1746;1739;1657;1636;1665;1730;1675;1607;1619;0;0;0;0;0;0;14;13;12;14;15;14;13;14;13;12;0;0;0;0;0;0;85;71;86;100;100;100;92;100;100;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-16:35:20.823;TwistS_;6.771358;1;10;1230;1692;1679;1609;1604;1665;1640;1565;1552;1448;0;0;0;0;0;0;14;12;14;12;15;18;16;14;17;17;0;0;0;0;0;0;100;64;100;92;92;100;100;93;71;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-16:35:21.072;TwistZ_;6.771358;1;10;1185;1694;1929;1715;1548;1582;1640;1593;1552;1406;0;0;0;0;0;0;13;19;19;18;19;20;25;20;15;13;0;0;0;0;0;0;92;85;100;100;100;100;100;100;100;57;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-16:35:21.324;TwistS_;6.771358;1;10;979;1486;1843;1686;1662;1664;1725;1570;1618;1502;0;0;0;0;0;0;12;12;13;13;13;11;14;12;15;13;0;0;0;0;0;0;50;78;100;64;57;35;78;100;92;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-16:35:21.572;TwistZ_;6.774679;1;10;1145;1523;1808;1684;1623;1678;1636;1589;1587;1555;0;0;0;0;0;0;13;11;11;11;15;12;20;15;12;14;0;0;0;0;0;0;64;64;100;85;100;100;100;100;78;78;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-16:35:21.812;TwistS_;6.774679;1;10;1315;1477;2045;1757;1648;1674;1707;1699;1644;1508;0;0;0;0;0;0;12;17;14;15;22;21;22;21;17;11;0;0;0;0;0;0;78;100;73;78;100;100;100;100;100;57;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-16:35:22.060;TwistZ_;6.774679;1;10;1123;1829;1949;1875;1770;1615;1682;1691;1687;1425;0;0;0;0;0;0;10;19;20;16;19;19;22;21;16;11;0;0;0;0;0;0;42;64;100;100;100;100;100;100;71;64;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
