DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-15:28:58.485;TwistZ_;6.766682;1;10;357;385;553;454;0;263;791;791;307;483;0;0;0;0;0;0;13;14;11;14;0;14;17;13;11;14;0;0;0;0;0;0;72;81;45;54;0;9;90;18;18;36;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-15:28:58.734;TwistS_;6.766682;1;10;535;347;329;670;335;577;566;263;810;371;0;0;0;0;0;0;17;16;10;12;14;13;12;11;14;14;0;0;0;0;0;0;100;90;18;36;72;70;81;18;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-15:28:58.974;TwistZ_;6.766682;1;10;417;562;483;307;723;791;814;763;787;735;0;0;0;0;0;0;13;13;13;13;18;25;24;24;19;18;0;0;0;0;0;0;90;90;36;18;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-15:28:59.230;TwistS_;6.766682;1;10;459;483;268;703;791;791;791;751;571;672;0;0;0;0;0;0;18;16;17;19;23;23;22;19;15;12;0;0;0;0;0;0;100;54;81;100;100;100;100;100;100;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-15:28:59.470;TwistZ_;6.771051;1;10;319;619;433;799;747;747;759;599;739;719;0;0;0;0;0;0;16;13;14;16;15;17;16;16;15;14;0;0;0;0;0;0;100;100;63;100;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-15:28:59.718;TwistS_;6.771051;1;10;435;317;332;296;668;351;634;791;747;559;0;0;0;0;0;0;15;13;12;12;13;14;15;13;15;15;0;0;0;0;0;0;100;81;81;72;81;72;63;36;90;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-15:28:59.966;TwistZ_;6.771051;1;10;307;371;553;439;821;799;814;791;787;783;0;0;0;0;0;0;16;13;11;10;18;21;24;24;23;21;0;0;0;0;0;0;100;81;45;18;90;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-15:29:00.216;TwistS_;6.771051;1;10;399;313;336;505;796;0;505;588;483;244;0;0;0;0;0;0;17;13;14;12;13;0;11;12;13;14;0;0;0;0;0;0;100;72;81;54;80;0;54;45;90;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-15:29:00.463;TwistZ_;6.777673;1;10;664;384;273;270;439;759;778;727;747;675;0;0;0;0;0;0;16;18;14;16;16;13;14;15;16;17;0;0;0;0;0;0;72;72;81;54;18;63;63;81;63;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-15:29:00.703;TwistS_;6.777673;1;10;400;417;637;373;765;681;622;366;314;395;0;0;0;0;0;0;17;19;10;11;18;16;11;11;13;16;0;0;0;0;0;0;81;72;18;72;63;60;54;27;54;9;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-15:29:00.959;TwistZ_;6.777673;1;10;463;323;395;421;747;814;795;795;779;735;0;0;0;0;0;0;14;16;13;11;11;19;23;20;21;14;0;0;0;0;0;0;100;100;72;45;27;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-15:29:01.207;TwistS_;6.777673;1;10;483;351;791;329;373;791;681;781;651;615;0;0;0;0;0;0;14;15;14;12;16;11;11;13;11;19;0;0;0;0;0;0;100;90;18;54;36;36;36;81;54;45;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-15:29:01.455;TwistZ_;6.778518;1;10;495;644;252;475;810;786;779;747;539;664;0;0;0;0;0;0;16;14;13;16;20;20;22;15;11;14;0;0;0;0;0;0;100;54;72;100;100;100;100;90;100;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-15:29:01.703;TwistS_;6.778518;1;10;347;358;0;329;834;795;739;743;631;631;0;0;0;0;0;0;14;13;0;16;20;23;20;23;16;14;0;0;0;0;0;0;100;54;0;18;54;100;100;100;72;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-15:29:01.943;TwistZ_;6.778518;1;10;367;417;219;509;461;0;439;0;659;602;0;0;0;0;0;0;17;13;16;12;12;0;11;0;15;14;0;0;0;0;0;0;100;90;54;90;36;0;9;0;9;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-15:29:02.199;TwistS_;6.778518;1;10;303;270;366;475;785;646;553;487;471;593;0;0;0;0;0;0;15;19;13;12;13;12;11;14;12;14;0;0;0;0;0;0;90;54;50;100;72;63;45;83;100;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
