DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-04-18:07:25.979;TwistS_;6.793156;1;10;1299;1651;1851;1741;1690;1615;1491;1615;1540;1397;0;0;0;0;0;0;14;15;18;17;16;17;13;13;14;16;0;0;0;0;0;0;78;78;100;100;100;100;92;93;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-18:07:26.227;TwistZ_;6.793156;1;10;1358;1882;1886;1686;1594;1556;1519;1535;1485;1150;0;0;0;0;0;0;12;15;13;14;16;17;17;20;19;14;0;0;0;0;0;0;78;57;66;64;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-18:07:26.467;TwistS_;6.793156;1;10;855;1443;1870;1682;1565;1540;1448;1503;1523;1343;0;0;0;0;0;0;11;13;14;17;18;16;16;15;15;12;0;0;0;0;0;0;35;78;93;100;100;100;100;100;92;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-18:07:26.723;TwistZ_;6.793156;1;10;1150;1677;1828;1707;1611;1615;1565;1519;1569;1506;0;0;0;0;0;0;13;13;13;17;18;16;13;15;19;17;0;0;0;0;0;0;78;78;100;100;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-18:07:26.965;TwistS_;6.775915;1;10;1171;1379;1833;1707;1675;1595;1542;1609;1582;1342;0;0;0;0;0;0;14;16;17;13;14;13;13;12;15;14;0;0;0;0;0;0;100;92;100;100;100;92;42;92;100;85;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-18:07:27.211;TwistZ_;6.775915;1;10;1186;1558;1808;1753;1657;1578;1594;1464;1636;1519;0;0;0;0;0;0;12;15;17;15;19;19;18;13;17;16;0;0;0;0;0;0;85;66;100;100;100;100;100;85;86;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-18:07:27.460;TwistS_;6.775915;1;10;1406;1860;1933;1807;1663;1623;1577;1617;1607;1489;0;0;0;0;0;0;12;19;18;14;17;21;14;15;14;13;0;0;0;0;0;0;50;57;93;92;92;100;85;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-18:07:27.708;TwistZ_;6.775915;1;10;1236;1598;1851;1720;1653;1660;1628;1603;1464;1523;0;0;0;0;0;0;12;16;13;17;17;20;20;15;12;15;0;0;0;0;0;0;71;78;71;100;100;100;100;78;50;78;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-18:07:27.958;TwistS_;6.792646;1;10;898;1380;1843;1736;1611;1590;1594;1562;1552;1474;0;0;0;0;0;0;13;16;15;16;18;20;15;15;15;10;0;0;0;0;0;0;64;64;100;100;100;100;100;100;100;42;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-18:07:28.196;TwistZ_;6.792646;1;10;1248;1552;1957;1832;1640;1632;1535;1578;1592;1548;0;0;0;0;0;0;15;13;11;12;20;21;15;16;19;12;0;0;0;0;0;0;92;57;33;78;100;100;100;100;78;50;0;0;0;0;0;0;1023;0;0;1023;0;0;0
