DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-04-13:31:33.029;TwistZ_;6.761002;1;10;475;347;301;345;333;531;611;723;818;747;0;0;0;0;0;0;20;18;19;12;12;15;14;13;12;14;0;0;0;0;0;0;100;100;63;63;50;90;100;100;72;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-13:31:33.277;TwistS_;6.761002;1;10;419;346;711;351;783;791;747;783;771;431;0;0;0;0;0;0;23;20;15;12;16;20;17;23;24;16;0;0;0;0;0;0;100;81;45;9;54;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-13:31:33.525;TwistZ_;6.761002;1;10;359;351;415;303;681;747;629;791;395;659;0;0;0;0;0;0;13;14;15;15;15;11;11;16;12;17;0;0;0;0;0;0;100;100;100;100;100;63;81;9;9;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-13:31:33.773;TwistS_;6.761002;1;10;403;367;351;468;673;483;323;508;795;707;0;0;0;0;0;0;13;14;14;12;14;14;13;12;14;14;0;0;0;0;0;0;100;100;100;54;27;63;100;63;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-13:31:34.017;TwistZ_;6.761002;1;10;307;379;319;434;366;300;729;747;615;326;0;0;0;0;0;0;17;17;14;14;15;14;16;13;16;15;0;0;0;0;0;0;100;72;100;81;27;60;90;45;100;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-13:31:34.257;TwistS_;6.759246;1;10;408;357;791;357;276;406;377;408;335;312;0;0;0;0;0;0;19;25;14;13;19;13;12;12;15;13;0;0;0;0;0;0;63;63;63;63;63;36;45;90;100;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-13:31:34.513;TwistZ_;6.759246;1;10;312;323;324;303;536;769;591;712;615;769;0;0;0;0;0;0;16;13;19;17;14;15;15;15;10;15;0;0;0;0;0;0;90;100;72;100;45;100;100;81;9;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-13:31:34.753;TwistS_;6.759246;1;10;335;429;461;307;351;509;575;522;511;687;0;0;0;0;0;0;12;15;12;15;14;12;13;12;15;17;0;0;0;0;0;0;100;81;54;72;18;90;100;90;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-13:31:35.009;TwistZ_;6.759246;1;10;483;270;327;383;404;580;498;461;579;711;0;0;0;0;0;0;17;16;16;15;12;13;13;13;15;15;0;0;0;0;0;0;100;54;81;100;45;90;54;90;100;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-13:31:35.249;TwistS_;6.76631;1;10;391;317;351;433;515;791;671;631;483;296;0;0;0;0;0;0;16;18;17;15;12;16;18;14;12;16;0;0;0;0;0;0;100;81;54;63;100;100;100;72;36;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
