DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-04:36:14.561;TwistS_;6.385588;1;10;1259;1082;1816;1644;1641;1633;1568;1560;1558;1442;0;0;0;0;0;0;14;12;15;11;13;17;16;18;18;11;0;0;0;0;0;0;54;72;100;63;100;100;90;100;100;54;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-04:36:14.825;TwistZ_;6.36219;1;10;1195;817;1889;1625;1713;1618;1645;1574;1578;1486;0;0;0;0;0;0;12;13;10;10;10;17;16;14;13;11;0;0;0;0;0;0;90;45;8;36;27;54;100;100;100;54;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-04:36:15.090;TwistS_;6.36219;1;10;1223;747;1693;1507;1640;1604;1594;1594;1647;1469;0;0;0;0;0;0;10;10;13;13;12;15;12;13;13;14;0;0;0;0;0;0;54;8;100;90;81;66;100;100;100;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-04:36:15.346;TwistZ_;6.36219;1;10;1173;1625;1735;1661;1558;1518;1518;1538;1538;1538;0;0;0;0;0;0;13;13;13;14;13;19;20;13;11;14;0;0;0;0;0;0;90;18;100;90;100;100;100;66;63;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-04:36:15.610;TwistS_;6.371736;1;10;1073;791;1827;1724;1586;1486;1482;1501;1510;1454;0;0;0;0;0;0;11;13;14;16;15;23;17;16;19;13;0;0;0;0;0;0;63;18;100;36;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-04:36:15.882;TwistZ_;6.371736;1;10;1362;0;1757;1823;1685;1681;1686;1633;1625;1562;0;0;0;0;0;0;13;0;12;11;16;18;14;16;15;15;0;0;0;0;0;0;81;0;75;90;100;100;72;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-04:36:16.138;TwistS_;6.371736;1;10;1305;922;1977;1875;1697;1697;1574;1545;1516;1494;0;0;0;0;0;0;12;11;12;13;13;18;12;17;14;16;0;0;0;0;0;0;63;45;33;81;72;100;100;100;90;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-04:36:16.402;TwistZ_;6.371736;1;10;1406;1142;1772;1669;1625;1538;1505;1534;1538;1439;0;0;0;0;0;0;10;10;16;10;10;12;12;13;12;12;0;0;0;0;0;0;9;36;50;9;27;36;72;100;100;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-04:36:16.666;TwistS_;6.39026;1;10;1413;1164;1907;0;1621;1574;1570;1600;1538;1434;0;0;0;0;0;0;14;10;15;0;17;18;12;11;13;15;0;0;0;0;0;0;54;54;83;0;90;100;100;58;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-04:36:16.931;TwistZ_;6.39026;1;10;1301;1098;1757;1757;1741;1621;1625;1545;1625;1662;0;0;0;0;0;0;13;18;11;10;13;14;13;14;14;11;0;0;0;0;0;0;72;63;41;45;100;90;100;100;100;54;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-04:36:17.186;TwistS_;6.39026;1;10;1318;1109;1878;1785;1552;1526;1522;1514;1485;1455;0;0;0;0;0;0;13;11;10;12;14;19;20;17;14;14;0;0;0;0;0;0;63;36;33;72;54;100;100;91;90;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-04:36:17.451;TwistZ_;6.39026;1;10;1318;1274;1823;1743;1625;1609;1614;1574;1578;1428;0;0;0;0;0;0;11;12;13;13;13;17;14;13;16;12;0;0;0;0;0;0;27;45;100;81;90;100;36;91;100;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-04:36:17.715;TwistS_;6.38172;1;10;1505;615;1809;1801;1608;1595;1514;1512;1533;1478;0;0;0;0;0;0;12;15;12;12;12;15;19;18;15;15;0;0;0;0;0;0;36;72;91;36;45;90;100;100;81;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
