DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-08:39:24.830;TwistS_;6.766209;1;10;252;430;0;263;285;346;595;307;263;541;0;0;0;0;0;0;17;11;0;14;11;11;13;14;14;13;0;0;0;0;0;0;72;45;0;45;54;80;100;18;27;27;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:39:25.078;TwistZ_;6.766209;1;10;451;285;703;0;373;362;0;329;362;571;0;0;0;0;0;0;15;15;16;0;14;17;0;12;10;12;0;0;0;0;0;0;100;36;45;0;18;36;0;72;36;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:39:25.327;TwistS_;6.766209;1;10;342;356;678;388;0;307;761;791;555;439;0;0;0;0;0;0;13;14;14;14;0;13;20;16;14;14;0;0;0;0;0;0;90;81;63;54;0;27;27;45;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:39:25.575;TwistZ_;6.766209;1;10;491;298;791;395;276;0;307;629;307;439;0;0;0;0;0;0;13;14;16;10;17;0;13;11;15;10;0;0;0;0;0;0;100;90;27;18;63;0;18;27;45;27;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:39:25.815;TwistS_;6.76736;1;10;411;339;272;327;243;223;263;408;683;683;0;0;0;0;0;0;17;17;16;15;21;22;17;16;15;14;0;0;0;0;0;0;72;100;100;100;100;100;18;70;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:39:26.063;TwistZ_;6.76736;1;10;692;415;659;335;0;0;0;439;791;635;0;0;0;0;0;0;11;12;13;15;0;0;0;12;15;15;0;0;0;0;0;0;72;81;63;72;0;0;0;27;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:39:26.311;TwistS_;6.76736;1;10;499;380;371;413;291;368;0;307;0;325;0;0;0;0;0;0;14;17;17;13;17;15;0;15;0;15;0;0;0;0;0;0;100;54;100;90;72;72;0;18;0;45;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:39:26.563;TwistZ_;6.76736;1;10;333;417;351;0;0;439;483;307;421;667;0;0;0;0;0;0;18;12;10;0;0;12;14;12;12;12;0;0;0;0;0;0;90;36;18;0;0;18;18;27;45;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:39:26.804;TwistS_;6.770679;1;10;336;539;566;395;0;498;281;351;455;401;0;0;0;0;0;0;12;15;15;14;0;12;15;14;13;12;0;0;0;0;0;0;81;100;90;36;0;30;45;72;100;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:39:27.051;TwistZ_;6.770679;1;10;483;417;688;345;637;791;0;747;561;307;0;0;0;0;0;0;17;17;12;15;13;16;0;14;11;12;0;0;0;0;0;0;100;36;27;63;36;54;0;100;81;27;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:39:27.307;TwistS_;6.770679;1;10;347;307;602;534;316;257;512;687;723;755;0;0;0;0;0;0;17;19;12;12;15;14;11;11;18;16;0;0;0;0;0;0;90;63;90;54;45;63;54;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:39:27.548;TwistZ_;6.770679;1;10;329;226;685;296;439;0;283;522;755;0;0;0;0;0;0;0;22;23;12;13;10;0;13;14;13;0;0;0;0;0;0;0;54;63;45;72;27;0;81;90;90;0;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:39:27.797;TwistS_;6.770679;1;10;479;428;791;629;615;439;720;536;791;747;0;0;0;0;0;0;15;14;22;13;15;11;14;15;18;15;0;0;0;0;0;0;100;72;45;27;18;27;45;90;100;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:39:28.044;TwistZ_;6.753375;1;10;259;483;439;494;338;439;470;692;500;747;0;0;0;0;0;0;14;14;14;12;16;13;12;16;13;11;0;0;0;0;0;0;90;54;63;36;90;81;90;72;45;9;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:39:28.300;TwistS_;6.753375;1;10;341;295;241;725;0;345;786;390;269;298;0;0;0;0;0;0;16;19;17;10;0;15;15;18;14;14;0;0;0;0;0;0;81;100;100;18;0;63;90;75;72;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:39:28.572;TwistZ_;6.753375;1;10;270;280;527;439;263;395;439;747;0;922;0;0;0;0;0;0;17;18;11;12;15;10;10;15;0;10;0;0;0;0;0;0;100;66;41;58;7;16;16;16;0;16;0;0;0;0;0;0;1023;0;0;1023;0;0;0
