DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-04-08:41:15.397;TwistZ_;2.749536;1;10;542;313;681;676;639;685;681;744;648;758;0;0;0;0;0;0;15;16;12;12;14;14;16;13;11;14;0;0;0;0;0;0;76;50;46;100;92;100;38;76;57;61;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:41:16.005;TwistS_;2.766199;1;10;571;447;773;812;789;718;701;711;717;628;0;0;0;0;0;0;10;11;12;11;13;14;18;18;18;18;0;0;0;0;0;0;7;57;84;23;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:41:16.621;TwistZ_;2.743374;1;10;513;281;708;681;681;715;668;681;690;645;0;0;0;0;0;0;11;12;11;11;11;11;13;14;13;19;0;0;0;0;0;0;61;35;61;38;23;50;69;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:41:17.230;TwistS_;2.743374;1;10;494;568;659;799;651;632;633;659;663;652;0;0;0;0;0;0;10;12;10;12;12;10;13;13;14;16;0;0;0;0;0;0;30;50;7;61;46;35;46;61;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:41:17.846;TwistZ_;2.742659;1;10;395;357;896;871;778;709;707;707;688;633;0;0;0;0;0;0;10;13;13;11;14;11;12;11;12;13;0;0;0;0;0;0;15;50;38;42;69;84;35;38;64;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:41:18.455;TwistS_;2.742659;1;10;557;769;771;807;774;725;700;689;682;682;0;0;0;0;0;0;16;11;15;10;14;11;14;13;14;16;0;0;0;0;0;0;61;30;57;30;92;23;69;57;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:41:19.071;TwistZ_;2.746831;1;10;541;285;708;791;766;713;718;649;747;645;0;0;0;0;0;0;15;15;11;11;11;14;13;10;11;14;0;0;0;0;0;0;92;57;30;7;69;100;71;53;28;84;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:41:19.679;TwistS_;2.736884;1;10;443;351;749;750;681;605;621;637;643;606;0;0;0;0;0;0;13;10;16;12;11;12;12;12;16;15;0;0;0;0;0;0;76;14;84;53;64;69;76;69;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:41:20.287;TwistZ_;2.736884;1;10;546;0;725;753;755;720;659;659;696;683;0;0;0;0;0;0;15;0;14;14;11;16;11;12;16;13;0;0;0;0;0;0;69;0;38;100;61;64;76;76;100;69;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:41:20.896;TwistS_;2.737856;1;10;514;659;882;867;763;742;718;689;643;621;0;0;0;0;0;0;14;13;16;15;14;13;15;15;14;14;0;0;0;0;0;0;53;57;92;46;30;100;100;100;78;76;0;0;0;0;0;0;1023;0;0;1023;0;0;0
