DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-04-11:52:26.329;TwistS_;6.772542;1;10;1225;1605;1888;1494;1725;1761;1766;1742;1736;1679;0;0;0;0;0;0;11;13;16;10;15;15;16;14;15;11;0;0;0;0;0;0;78;35;60;28;78;100;100;100;78;42;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-11:52:26.569;TwistZ_;6.772542;1;10;1090;1669;1946;1996;1778;1726;1695;1690;1732;1695;0;0;0;0;0;0;13;11;12;13;14;18;14;14;14;14;0;0;0;0;0;0;92;57;100;100;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-11:52:26.817;TwistS_;6.772542;1;10;1593;1794;1896;1816;2018;1933;1925;1962;1829;1658;0;0;0;0;0;0;15;13;12;10;11;13;16;16;11;14;0;0;0;0;0;0;35;53;78;21;60;64;100;85;60;71;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-11:52:27.065;TwistZ_;6.772542;1;10;1241;1330;1940;1640;1722;1703;1699;1665;1592;1540;0;0;0;0;0;0;13;12;10;12;15;18;19;16;16;12;0;0;0;0;0;0;78;71;53;28;71;100;100;93;78;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-11:52:27.313;TwistS_;6.759246;1;10;1054;1294;1941;1803;1695;1703;1711;1722;1686;1592;0;0;0;0;0;0;12;14;13;14;17;19;15;17;12;12;0;0;0;0;0;0;57;78;100;64;100;100;100;100;100;78;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-11:52:27.562;TwistZ_;6.759246;1;10;1163;1245;1777;1731;1699;1794;1667;1625;1616;1582;0;0;0;0;0;0;12;11;11;12;13;13;10;13;13;13;0;0;0;0;0;0;50;28;80;64;57;57;78;80;85;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-11:52:27.809;TwistS_;6.759246;1;10;1311;1356;1655;1787;1801;1773;1712;1828;1787;1590;0;0;0;0;0;0;12;11;13;13;16;12;11;16;12;15;0;0;0;0;0;0;57;50;57;42;85;73;64;100;57;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-11:52:28.049;TwistZ_;6.759246;1;10;1373;1777;1812;1645;1640;1669;1746;1673;1613;1567;0;0;0;0;0;0;13;12;16;13;11;10;14;11;12;11;0;0;0;0;0;0;64;42;100;78;7;28;35;60;78;57;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-11:52:28.306;TwistS_;6.751906;1;10;1262;1574;1816;1669;1589;1646;1594;1586;1582;1523;0;0;0;0;0;0;13;16;15;16;14;16;18;19;13;13;0;0;0;0;0;0;78;53;100;71;100;71;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-11:52:28.554;TwistZ_;6.751906;1;10;1185;1342;1911;1888;1731;1598;1577;1533;1577;1573;0;0;0;0;0;0;14;13;15;13;12;13;14;15;14;15;0;0;0;0;0;0;92;85;86;92;78;78;92;80;92;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
