DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-04-15:05:20.821;TwistS_;2.746015;1;10;608;477;758;706;685;647;632;660;670;674;0;0;0;0;0;0;17;10;12;16;17;20;14;17;20;15;0;0;0;0;0;0;53;28;61;92;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:05:21.429;TwistZ_;2.731883;1;10;508;468;791;779;725;698;694;691;687;676;0;0;0;0;0;0;12;12;14;14;18;16;15;16;17;12;0;0;0;0;0;0;61;42;76;100;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:05:22.046;TwistS_;2.739976;1;10;488;585;758;763;703;676;682;699;698;676;0;0;0;0;0;0;13;14;14;12;11;15;14;19;19;19;0;0;0;0;0;0;61;78;30;78;15;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:05:22.654;TwistZ_;2.739976;1;10;424;541;779;772;696;682;679;703;715;729;0;0;0;0;0;0;15;13;16;16;12;18;14;15;17;13;0;0;0;0;0;0;69;57;100;100;53;100;100;76;100;84;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:05:23.266;TwistS_;2.747162;1;10;666;549;804;753;686;672;682;676;704;694;0;0;0;0;0;0;11;10;13;15;16;17;16;19;19;18;0;0;0;0;0;0;46;7;76;100;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:05:23.874;TwistZ_;2.733316;1;10;455;514;728;731;690;674;661;686;687;677;0;0;0;0;0;0;17;14;18;19;17;15;14;13;17;16;0;0;0;0;0;0;61;85;100;100;92;100;84;69;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:05:24.491;TwistS_;2.733316;1;10;481;549;738;787;747;696;687;709;715;720;0;0;0;0;0;0;14;12;11;11;15;18;19;17;20;14;0;0;0;0;0;0;92;71;38;42;92;100;100;100;100;76;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:05:25.107;TwistZ_;2.728804;1;10;432;461;0;686;675;681;648;682;731;655;0;0;0;0;0;0;12;12;0;15;20;10;17;15;12;17;0;0;0;0;0;0;46;57;0;69;61;14;92;92;71;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:05:25.715;TwistS_;2.728804;1;10;326;219;771;782;729;671;676;697;703;681;0;0;0;0;0;0;10;13;12;17;14;15;12;11;18;13;0;0;0;0;0;0;53;21;76;100;78;100;69;30;85;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:05:26.324;TwistZ_;2.742638;1;10;258;241;708;731;703;684;665;691;689;699;0;0;0;0;0;0;13;14;16;14;11;15;13;14;15;11;0;0;0;0;0;0;30;14;100;100;64;100;100;100;92;84;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:05:26.940;TwistS_;2.742829;1;10;505;263;461;753;704;672;662;677;709;681;0;0;0;0;0;0;16;13;11;17;19;21;21;21;20;13;0;0;0;0;0;0;92;14;23;100;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:05:27.556;TwistZ_;2.742829;1;10;555;622;744;740;720;703;661;718;735;678;0;0;0;0;0;0;11;10;16;14;11;17;15;16;16;15;0;0;0;0;0;0;53;21;76;100;76;100;85;100;92;69;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:05:28.165;TwistS_;2.745948;1;10;629;646;829;802;730;688;666;697;695;697;0;0;0;0;0;0;13;12;16;15;14;12;11;13;15;15;0;0;0;0;0;0;46;50;92;100;100;100;46;84;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:05:28.773;TwistZ_;2.745948;1;10;439;219;794;774;755;732;741;735;737;729;0;0;0;0;0;0;12;12;12;13;12;12;17;19;19;16;0;0;0;0;0;0;53;14;92;100;100;21;100;100;100;84;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:05:29.385;TwistS_;2.751706;1;10;585;473;792;784;725;687;684;684;677;692;0;0;0;0;0;0;12;12;14;13;16;14;13;14;11;11;0;0;0;0;0;0;61;50;92;100;84;84;42;92;85;61;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:05:30.001;TwistZ_;2.749481;1;10;424;335;659;733;685;700;703;705;719;715;0;0;0;0;0;0;12;13;12;12;14;15;13;14;13;15;0;0;0;0;0;0;46;28;61;100;76;71;30;61;85;69;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:05:30.609;TwistS_;2.749481;1;10;351;565;804;791;747;668;637;655;679;676;0;0;0;0;0;0;13;12;12;11;10;17;14;16;13;16;0;0;0;0;0;0;30;57;38;30;7;92;69;92;78;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:05:31.226;TwistZ_;2.739364;1;10;629;659;713;752;725;711;728;743;732;723;0;0;0;0;0;0;15;10;12;11;14;12;13;12;16;15;0;0;0;0;0;0;23;14;84;57;61;61;92;92;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-15:05:31.834;TwistS_;2.739364;1;10;540;644;803;750;691;663;676;692;720;684;0;0;0;0;0;0;10;11;12;15;17;16;12;15;19;19;0;0;0;0;0;0;38;64;53;53;100;100;69;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
