DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-04-12:45:19.379;TwistZ_;2.738488;1;10;476;371;878;773;747;729;695;741;832;733;0;0;0;0;0;0;11;14;11;14;10;11;11;13;11;16;0;0;0;0;0;0;46;71;84;64;7;38;42;92;57;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:45:19.996;TwistS_;2.738488;1;10;368;607;681;568;563;542;535;521;580;654;0;0;0;0;0;0;16;11;12;15;21;21;19;13;10;12;0;0;0;0;0;0;69;42;61;69;100;100;100;92;50;38;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:45:20.604;TwistZ_;2.730902;1;10;461;375;681;698;608;605;602;582;591;584;0;0;0;0;0;0;11;11;18;15;11;13;13;13;15;15;0;0;0;0;0;0;15;64;61;100;76;100;85;92;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:45:21.220;TwistS_;2.730902;1;10;539;543;769;799;728;659;642;652;660;638;0;0;0;0;0;0;12;13;10;11;13;15;14;16;19;17;0;0;0;0;0;0;53;50;15;84;100;85;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:45:21.829;TwistZ_;2.738156;1;10;532;376;687;706;657;633;648;648;659;657;0;0;0;0;0;0;16;13;13;18;15;16;12;14;12;14;0;0;0;0;0;0;61;57;76;100;100;100;42;92;50;84;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:45:22.449;TwistS_;2.734614;1;10;512;588;775;742;713;678;654;671;681;683;0;0;0;0;0;0;12;14;13;16;20;13;18;15;20;15;0;0;0;0;0;0;46;71;84;100;100;61;100;92;100;76;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:45:23.066;TwistZ_;2.734614;1;10;494;518;733;720;676;632;624;655;687;692;0;0;0;0;0;0;12;16;16;15;14;12;13;13;12;14;0;0;0;0;0;0;61;71;100;100;100;69;85;92;71;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:45:23.674;TwistS_;2.736952;1;10;539;560;812;733;670;600;549;664;608;603;0;0;0;0;0;0;14;14;13;11;10;13;11;14;15;14;0;0;0;0;0;0;84;71;46;76;30;64;76;61;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:45:24.291;TwistZ_;2.736952;1;10;472;464;745;755;734;667;645;659;642;662;0;0;0;0;0;0;14;15;14;13;11;12;12;13;13;18;0;0;0;0;0;0;61;57;100;92;53;61;57;84;92;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:45:24.898;TwistS_;2.729158;1;10;520;634;752;780;612;642;640;595;571;626;0;0;0;0;0;0;14;15;13;13;16;19;18;16;10;13;0;0;0;0;0;0;46;57;61;61;100;100;100;84;64;61;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:45:25.515;TwistZ_;2.732865;1;10;632;549;681;518;527;263;0;671;652;624;0;0;0;0;0;0;13;12;13;11;13;10;0;11;16;12;0;0;0;0;0;0;38;14;30;35;53;7;0;69;100;53;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:45:26.132;TwistS_;2.732865;1;10;494;241;791;802;751;681;725;619;627;645;0;0;0;0;0;0;14;11;10;14;14;11;10;11;13;13;0;0;0;0;0;0;92;35;15;85;76;23;14;38;100;61;0;0;0;0;0;0;1023;0;0;1023;0;0;0
