DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-04-12:30:39.216;TwistS_;6.771898;1;10;479;457;686;787;771;771;759;747;540;360;0;0;0;0;0;0;17;16;12;20;22;24;20;18;14;12;0;0;0;0;0;0;100;90;72;100;100;100;100;100;90;45;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:30:39.463;TwistZ_;6.758537;1;10;387;558;795;783;747;733;467;659;703;500;0;0;0;0;0;0;14;14;20;22;22;17;13;12;14;16;0;0;0;0;0;0;100;90;100;100;100;100;100;45;63;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:30:39.703;TwistS_;6.758537;1;10;395;555;423;806;751;739;723;687;675;607;0;0;0;0;0;0;17;15;16;24;24;22;18;16;13;18;0;0;0;0;0;0;100;100;100;100;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:30:39.952;TwistZ_;6.758537;1;10;375;419;311;439;600;0;673;322;571;595;0;0;0;0;0;0;14;12;15;15;12;0;11;13;11;14;0;0;0;0;0;0;100;100;100;45;54;0;54;54;81;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:30:40.200;TwistS_;6.758537;1;10;371;419;538;382;417;719;494;395;605;711;0;0;0;0;0;0;14;17;12;12;12;12;12;11;14;19;0;0;0;0;0;0;81;100;72;63;36;72;72;27;81;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:30:40.448;TwistZ_;6.773788;1;10;407;263;263;404;390;358;536;410;451;558;0;0;0;0;0;0;14;19;17;14;12;14;13;12;12;13;0;0;0;0;0;0;100;90;27;45;72;54;90;81;100;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:30:40.697;TwistS_;6.773788;1;10;363;681;791;274;541;710;263;685;595;492;0;0;0;0;0;0;12;11;15;15;14;12;18;12;13;12;0;0;0;0;0;0;100;72;36;36;81;60;45;45;100;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:30:40.945;TwistZ_;6.773788;1;10;401;263;335;307;408;470;667;509;781;659;0;0;0;0;0;0;15;22;16;13;16;14;14;14;18;12;0;0;0;0;0;0;72;100;100;90;90;63;100;90;81;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:30:41.193;TwistS_;6.773788;1;10;341;515;583;615;554;559;498;407;329;637;0;0;0;0;0;0;19;18;11;12;11;13;15;12;11;16;0;0;0;0;0;0;81;100;63;63;80;100;54;100;36;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:30:41.433;TwistZ_;6.773788;1;10;323;549;307;395;812;783;755;751;759;496;0;0;0;0;0;0;20;19;12;16;17;18;17;20;22;13;0;0;0;0;0;0;100;90;36;100;90;100;100;100;100;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:30:41.689;TwistS_;6.771086;1;10;411;411;717;0;500;495;439;446;340;263;0;0;0;0;0;0;17;18;12;0;12;15;15;15;14;15;0;0;0;0;0;0;72;100;81;0;50;100;45;54;36;36;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:30:41.929;TwistZ_;6.771086;1;10;461;315;292;514;408;468;439;483;0;571;0;0;0;0;0;0;15;14;14;16;13;11;15;12;0;15;0;0;0;0;0;0;90;100;81;63;63;27;9;72;0;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:30:42.177;TwistS_;6.771086;1;10;451;339;521;483;707;786;404;756;571;611;0;0;0;0;0;0;19;19;13;13;15;14;16;14;13;13;0;0;0;0;0;0;100;100;72;45;100;90;45;81;63;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-12:30:42.425;TwistZ_;6.771086;1;10;551;279;363;439;0;791;0;0;576;650;0;0;0;0;0;0;15;18;17;13;0;11;0;0;14;12;0;0;0;0;0;0;100;100;100;18;0;36;0;0;72;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
