DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-04:54:19.403;TwistS_;6.777564;1;10;1120;1089;1811;1945;1741;1681;1628;1602;1598;1431;0;0;0;0;0;0;13;12;11;11;14;14;15;16;16;14;0;0;0;0;0;0;57;35;78;35;73;71;71;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-04:54:19.660;TwistZ_;6.777564;1;10;1347;1371;1751;1647;1686;1675;1623;1649;1731;1665;0;0;0;0;0;0;11;11;12;12;16;15;13;15;12;12;0;0;0;0;0;0;71;66;71;64;100;100;100;92;60;85;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-04:54:19.900;TwistS_;6.777564;1;10;853;1247;1820;1715;1594;1648;1594;1574;1573;1360;0;0;0;0;0;0;14;11;13;11;15;18;22;24;19;14;0;0;0;0;0;0;50;50;100;100;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-04:54:20.155;TwistZ_;6.779398;1;10;1150;1401;1784;1699;1590;1565;1544;1500;1498;1535;0;0;0;0;0;0;13;18;13;14;18;16;18;17;18;15;0;0;0;0;0;0;78;92;73;85;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-04:54:20.395;TwistS_;6.779398;1;10;1126;1540;1921;1757;1699;1660;1594;1469;1527;1406;0;0;0;0;0;0;14;12;12;15;17;17;20;15;16;15;0;0;0;0;0;0;92;50;100;85;85;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-04:54:20.644;TwistZ_;6.779398;1;10;1310;1302;1947;1810;1705;1661;1636;1617;1648;1550;0;0;0;0;0;0;14;11;14;11;12;15;15;15;19;16;0;0;0;0;0;0;78;64;86;71;64;100;100;100;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-04:54:20.892;TwistS_;6.779398;1;10;1342;1352;1890;1766;1623;1577;1548;1570;1552;1374;0;0;0;0;0;0;12;13;18;17;18;16;16;14;13;15;0;0;0;0;0;0;85;85;100;100;100;92;100;100;85;78;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-04:54:21.141;TwistZ_;6.779634;1;10;1196;1155;1875;1733;1707;1669;1699;1671;1628;1566;0;0;0;0;0;0;13;16;13;13;20;20;11;13;16;13;0;0;0;0;0;0;85;78;80;85;100;100;92;100;100;78;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-04:54:21.388;TwistS_;6.779634;1;10;1171;1634;1757;1640;1591;1609;1640;1632;1577;1498;0;0;0;0;0;0;14;11;16;15;13;13;18;23;19;18;0;0;0;0;0;0;92;71;100;100;85;92;100;100;92;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-04:54:21.628;TwistZ_;6.779634;1;10;1275;1473;1912;1534;1623;1562;1565;1573;1590;1544;0;0;0;0;0;0;16;16;16;13;17;17;16;17;12;16;0;0;0;0;0;0;92;93;100;78;100;100;100;100;93;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
