DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-02:27:15.948;TwistZ_;6.783424;1;10;1362;1272;1598;1470;1306;1235;2063;1265;1333;1218;0;0;0;0;0;0;15;12;14;14;15;14;11;13;18;13;0;0;0;0;0;0;57;100;100;71;76;85;64;71;85;71;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-02:27:16.197;TwistS_;6.783424;1;10;996;1523;2055;1693;1338;1331;1191;943;824;765;0;0;0;0;0;0;11;14;13;11;16;16;11;14;18;20;0;0;0;0;0;0;33;64;80;78;86;78;80;71;93;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-02:27:16.445;TwistZ_;6.783424;1;10;973;1517;1546;1074;1054;1166;1093;1018;1155;1042;0;0;0;0;0;0;14;14;11;13;12;13;12;11;16;15;0;0;0;0;0;0;92;66;71;42;50;73;42;57;93;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-02:27:16.693;TwistS_;6.782558;1;10;737;1318;1683;1559;1452;1368;1339;1343;1297;1215;0;0;0;0;0;0;15;13;19;17;17;14;13;14;13;12;0;0;0;0;0;0;85;100;100;92;100;100;100;100;100;85;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-02:27:16.933;TwistZ_;6.782558;1;10;969;1427;1607;1489;1600;1535;1491;1475;1402;1294;0;0;0;0;0;0;13;13;14;12;13;16;14;12;12;12;0;0;0;0;0;0;92;78;100;85;92;76;92;78;100;78;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-02:27:17.189;TwistS_;6.782558;1;10;1446;660;1478;1724;1652;980;1235;1185;750;652;0;0;0;0;0;0;14;12;11;11;11;11;12;12;22;22;0;0;0;0;0;0;92;73;92;50;33;78;78;92;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-02:27:17.437;TwistZ_;6.782558;1;10;1012;1621;1634;1234;1364;937;1078;849;832;891;0;0;0;0;0;0;12;12;13;14;15;13;14;10;14;13;0;0;0;0;0;0;78;60;64;93;100;78;66;28;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-02:27:17.677;TwistS_;6.791662;1;10;685;1835;1996;1648;1602;1565;1577;1611;1875;1848;0;0;0;0;0;0;15;14;17;16;22;20;23;15;10;12;0;0;0;0;0;0;71;42;100;100;100;100;100;66;14;64;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-02:27:17.926;TwistZ_;6.791662;1;10;832;1423;1630;1443;1440;1372;1250;1459;1365;1262;0;0;0;0;0;0;11;14;12;11;15;11;11;12;13;14;0;0;0;0;0;0;35;71;85;100;85;85;21;85;71;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-02:27:18.173;TwistS_;6.791662;1;10;1243;1031;1757;1435;1464;1512;1473;1452;1325;1163;0;0;0;0;0;0;17;16;11;12;12;14;14;13;13;13;0;0;0;0;0;0;64;71;40;28;42;78;100;93;57;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-02:27:18.422;TwistZ_;6.791662;1;10;1113;1183;1821;1787;1640;1591;1598;1630;1533;979;0;0;0;0;0;0;11;14;16;13;10;14;19;16;11;11;0;0;0;0;0;0;35;71;73;71;14;92;100;80;42;50;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-02:27:18.662;TwistS_;6.78251;1;10;1277;1356;1726;1651;1523;1410;1452;1494;1427;1269;0;0;0;0;0;0;11;14;15;13;14;13;15;13;13;10;0;0;0;0;0;0;71;50;100;78;100;92;100;93;78;21;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-02:27:18.918;TwistZ_;6.78251;1;10;1455;1782;1887;1757;1636;1540;1599;1566;1529;1593;0;0;0;0;0;0;13;13;12;17;19;14;13;13;13;12;0;0;0;0;0;0;42;50;93;100;100;100;71;100;71;35;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-02:27:19.158;TwistS_;6.78251;1;10;1210;1660;1862;1683;1500;1352;1406;1314;1275;1230;0;0;0;0;0;0;11;13;14;16;13;11;12;15;14;12;0;0;0;0;0;0;42;64;100;78;86;78;42;100;92;64;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-02:27:19.406;TwistZ_;6.78251;1;10;1308;1368;1884;1775;1653;1586;1498;1464;1010;703;0;0;0;0;0;0;12;13;16;18;20;17;15;12;10;12;0;0;0;0;0;0;64;78;80;92;100;92;100;86;28;28;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-02:27:19.654;TwistS_;6.789388;1;10;890;1196;1633;1662;1394;1464;1388;1502;1245;1315;0;0;0;0;0;0;11;11;12;11;10;10;11;13;11;11;0;0;0;0;0;0;35;80;57;57;35;33;71;100;26;64;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-02:27:19.902;TwistZ_;6.789388;1;10;930;1276;1715;1647;1540;1529;1443;1432;1410;1435;0;0;0;0;0;0;13;14;15;11;14;13;12;14;13;15;0;0;0;0;0;0;57;64;100;57;100;66;78;78;100;28;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-02:27:20.150;TwistS_;6.789388;1;10;795;1322;1550;1459;1374;1517;1455;1305;1385;1482;0;0;0;0;0;0;11;11;14;13;11;11;11;12;14;15;0;0;0;0;0;0;50;50;100;85;78;71;42;73;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-02:27:20.399;TwistZ_;6.789388;1;10;800;1253;1771;1812;1724;1728;1607;1531;1328;1284;0;0;0;0;0;0;14;12;15;17;17;20;17;18;16;16;0;0;0;0;0;0;42;71;86;100;100;100;100;100;85;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
