DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-09:15:50.096;TwistS_;6.40778;1;10;1340;1479;1812;1677;1562;1562;1510;1516;1510;1506;0;0;0;0;0;0;14;12;15;12;16;16;13;21;20;18;0;0;0;0;0;0;54;54;100;100;100;100;72;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:15:50.352;TwistZ_;6.40778;1;10;1376;1713;1757;1762;1693;1637;1613;1677;1658;1689;0;0;0;0;0;0;12;17;17;14;16;16;18;17;12;15;0;0;0;0;0;0;81;27;66;90;100;100;100;100;72;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:15:50.616;TwistS_;6.40778;1;10;1175;1040;1757;1677;1594;1526;1498;1483;1482;1474;0;0;0;0;0;0;11;11;10;16;15;19;14;16;17;14;0;0;0;0;0;0;36;27;8;100;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:15:50.872;TwistZ_;6.40778;1;10;1299;527;1681;1621;1586;1625;1562;1596;1502;1466;0;0;0;0;0;0;14;10;12;13;14;14;14;17;13;15;0;0;0;0;0;0;63;18;91;100;100;72;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:15:51.141;TwistS_;6.379676;1;10;1108;556;1816;1733;1637;1617;1565;1560;1578;1546;0;0;0;0;0;0;12;13;15;13;17;12;12;16;16;12;0;0;0;0;0;0;81;27;100;100;100;100;72;100;100;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:15:51.405;TwistZ_;6.379676;1;10;1425;527;1807;1733;1691;1664;1633;1604;1570;1576;0;0;0;0;0;0;13;10;14;14;11;12;11;15;18;15;0;0;0;0;0;0;81;27;66;81;54;72;54;100;100;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:15:51.669;TwistS_;6.379676;1;10;1210;593;1918;1749;1661;1611;1499;1490;1514;1458;0;0;0;0;0;0;11;11;15;16;17;15;16;16;20;14;0;0;0;0;0;0;81;54;50;100;100;54;81;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:15:51.933;TwistZ_;6.379676;1;10;1173;1291;1740;1722;1641;1653;1637;1644;1562;1577;0;0;0;0;0;0;12;10;12;11;14;14;18;19;16;15;0;0;0;0;0;0;90;45;41;45;100;100;100;100;100;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:15:52.197;TwistS_;6.367172;1;10;1411;1104;1834;1765;1573;1531;1546;1505;1478;1440;0;0;0;0;0;0;13;12;13;12;14;11;20;18;20;14;0;0;0;0;0;0;72;63;100;100;45;63;100;100;100;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:15:52.461;TwistZ_;6.367172;1;10;1349;1142;1743;1604;1582;1640;1578;1574;1625;1573;0;0;0;0;0;0;13;12;13;15;13;13;16;19;16;12;0;0;0;0;0;0;63;36;50;54;54;54;100;100;81;45;0;0;0;0;0;0;1023;0;0;1023;0;0;0
