DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-04-18:38:07.186;TwistS_;6.357473;1;10;527;1347;1768;1641;1562;1505;1472;1384;1418;1397;0;0;0;0;0;0;13;14;15;19;18;13;11;17;14;15;0;0;0;0;0;0;27;54;100;100;100;36;72;100;100;45;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-18:38:07.458;TwistZ_;6.357473;1;10;1274;1192;1681;1621;1594;1574;1598;1611;1594;1462;0;0;0;0;0;0;12;12;11;13;21;18;18;18;15;13;0;0;0;0;0;0;27;63;91;100;100;100;100;100;63;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-18:38:07.715;TwistS_;6.357473;1;10;1069;1345;1768;1653;1538;1538;1514;1494;1430;1406;0;0;0;0;0;0;12;13;17;15;16;15;14;16;15;15;0;0;0;0;0;0;27;72;100;100;100;100;100;100;100;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-18:38:07.979;TwistZ_;6.362163;1;10;1268;1299;1735;1633;1498;1558;1474;1454;1502;1428;0;0;0;0;0;0;13;13;16;20;19;18;15;13;14;12;0;0;0;0;0;0;72;63;100;100;100;100;100;91;90;36;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-18:38:08.243;TwistS_;6.362163;1;10;1255;1441;1732;1602;1570;1582;1510;1533;1444;1382;0;0;0;0;0;0;12;11;14;13;13;14;13;13;11;16;0;0;0;0;0;0;63;45;100;100;100;81;100;83;72;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-18:38:08.508;TwistZ_;6.362163;1;10;1047;1406;1781;1725;1645;1563;1538;1522;1527;1494;0;0;0;0;0;0;12;15;19;17;19;19;20;18;17;12;0;0;0;0;0;0;54;58;100;100;100;100;100;100;100;9;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-18:38:08.771;TwistS_;6.362163;1;10;1054;1889;1889;1709;1609;1613;1546;1534;1506;1437;0;0;0;0;0;0;10;15;15;17;17;17;20;12;14;13;0;0;0;0;0;0;18;27;83;100;100;100;100;91;100;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-18:38:09.035;TwistZ_;6.394887;1;10;1125;1123;1816;1741;1685;1613;1550;1574;1514;1494;0;0;0;0;0;0;12;13;14;18;20;18;22;20;20;15;0;0;0;0;0;0;90;63;100;100;100;100;100;100;100;36;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-18:38:09.291;TwistS_;6.394887;1;10;1252;1063;1772;1689;1609;1554;1485;1518;1406;1326;0;0;0;0;0;0;10;12;14;16;17;17;17;16;16;14;0;0;0;0;0;0;18;45;100;100;100;100;90;91;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-18:38:09.564;TwistZ_;6.394887;1;10;1265;1713;1733;1653;1609;1611;1554;1538;1512;1305;0;0;0;0;0;0;12;17;20;20;21;21;18;12;15;11;0;0;0;0;0;0;45;25;100;100;100;100;100;27;100;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
