DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-09:05:09.965;TwistZ_;6.77078;1;10;1316;1432;1709;1647;1713;1655;1655;1539;1596;1586;0;0;0;0;0;0;14;13;12;11;10;11;12;12;16;14;0;0;0;0;0;0;92;78;73;57;28;57;28;73;57;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:05:10.213;TwistS_;6.77078;1;10;982;1518;1648;1519;1542;1607;1586;1469;1412;1393;0;0;0;0;0;0;16;13;17;13;12;15;13;12;12;13;0;0;0;0;0;0;92;78;100;100;85;100;100;93;64;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:05:10.462;TwistZ_;6.77078;1;10;1354;1363;1783;1757;1669;1613;1632;1582;1590;1644;0;0;0;0;0;0;12;15;13;11;12;12;13;16;18;17;0;0;0;0;0;0;57;78;60;71;85;92;100;86;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:05:10.710;TwistS_;6.77078;1;10;1086;1528;1855;1669;1496;1590;1485;1509;1496;1402;0;0;0;0;0;0;16;13;11;12;13;13;15;15;16;17;0;0;0;0;0;0;78;80;42;85;86;100;100;92;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:05:10.957;TwistZ_;6.773898;1;10;1104;1573;1921;1808;1753;1561;1548;1556;1577;1485;0;0;0;0;0;0;15;20;17;18;19;18;21;20;21;15;0;0;0;0;0;0;100;92;100;100;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:05:11.206;TwistS_;6.773898;1;10;1119;1443;1850;1770;1661;1593;1613;1568;1496;1431;0;0;0;0;0;0;13;13;12;14;21;19;16;15;13;12;0;0;0;0;0;0;71;93;85;100;100;100;92;92;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:05:11.446;TwistZ_;6.773898;1;10;1017;1367;1769;996;1655;1611;1594;1632;1602;1491;0;0;0;0;0;0;12;13;14;11;11;12;14;16;17;13;0;0;0;0;0;0;78;64;71;28;53;71;100;100;100;78;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:05:11.703;TwistS_;6.773898;1;10;1000;1209;1835;1795;1686;1597;1586;1502;1523;1460;0;0;0;0;0;0;12;16;14;18;20;21;17;11;14;18;0;0;0;0;0;0;100;73;21;100;100;100;100;78;80;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:05:11.943;TwistZ_;6.775392;1;10;974;1552;1789;0;1611;1611;1523;1535;1460;1548;0;0;0;0;0;0;12;16;12;0;12;15;15;15;13;15;0;0;0;0;0;0;78;71;100;0;28;57;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:05:12.198;TwistS_;6.775392;1;10;1289;1401;1824;1644;1527;1506;1506;1468;1481;1298;0;0;0;0;0;0;13;18;21;23;21;22;22;18;13;14;0;0;0;0;0;0;57;92;100;100;100;100;100;100;100;85;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:05:12.438;TwistZ_;6.775392;1;10;1089;1564;1847;1686;1586;1577;1515;1492;1489;1448;0;0;0;0;0;0;13;18;21;20;17;19;21;20;18;14;0;0;0;0;0;0;71;92;100;100;100;100;100;100;100;78;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:05:12.686;TwistS_;6.775392;1;10;870;1604;1730;1602;1545;1548;1561;1554;1484;1376;0;0;0;0;0;0;12;14;15;16;13;16;16;12;13;13;0;0;0;0;0;0;50;57;100;100;92;100;100;100;85;85;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:05:12.935;TwistZ_;6.769087;1;10;1347;1425;1799;1721;1679;1686;1686;1686;1678;1644;0;0;0;0;0;0;13;13;10;14;11;12;18;17;17;14;0;0;0;0;0;0;92;85;50;92;80;64;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:05:13.183;TwistS_;6.769087;1;10;1209;1164;1686;1601;1573;1687;1648;1598;1527;1437;0;0;0;0;0;0;13;12;15;12;13;17;12;15;15;16;0;0;0;0;0;0;100;53;100;42;92;100;50;100;86;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:05:13.427;TwistZ_;6.769087;1;10;1204;1598;1945;1833;1699;1590;1586;1625;1602;1536;0;0;0;0;0;0;11;16;18;18;22;20;22;24;23;16;0;0;0;0;0;0;64;78;100;100;100;100;100;100;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:05:13.675;TwistS_;6.769087;1;10;959;1625;1898;1686;1586;1598;1556;1550;1548;1458;0;0;0;0;0;0;15;18;17;19;24;21;20;11;14;14;0;0;0;0;0;0;57;85;100;100;100;100;100;86;100;71;0;0;0;0;0;0;1023;0;0;1023;0;0;0
