DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-03:23:49.500;TwistS_;6.389209;1;10;703;615;1274;1669;1435;1494;1412;1450;0;1120;0;0;0;0;0;0;10;10;10;11;14;15;11;12;0;15;0;0;0;0;0;0;9;18;16;72;81;100;63;33;0;54;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-03:23:49.756;TwistZ_;6.389209;1;10;1175;889;1544;1518;1475;1441;1410;1347;1218;1199;0;0;0;0;0;0;13;16;11;12;12;11;13;13;14;16;0;0;0;0;0;0;36;72;58;81;63;45;90;75;100;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-03:23:50.021;TwistS_;6.389209;1;10;1054;1245;1618;1582;1499;0;1357;1362;1246;1098;0;0;0;0;0;0;14;12;13;12;13;0;16;17;14;11;0;0;0;0;0;0;45;27;100;63;81;0;81;100;100;54;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-03:23:50.284;TwistZ_;6.395238;1;10;860;1125;1765;1653;1542;1490;1382;1318;1282;1230;0;0;0;0;0;0;12;12;16;19;21;23;15;14;14;16;0;0;0;0;0;0;63;45;100;100;100;100;100;91;100;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-03:23:50.549;TwistS_;6.395238;1;10;1010;1430;1691;1569;1582;1490;1438;1428;1335;1221;0;0;0;0;0;0;12;14;13;12;20;19;17;13;14;11;0;0;0;0;0;0;36;81;100;63;100;100;100;50;90;45;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-03:23:50.813;TwistZ_;6.395238;1;10;1079;1164;1585;1470;1450;1394;1422;1409;1346;1208;0;0;0;0;0;0;12;11;19;18;21;18;17;16;16;10;0;0;0;0;0;0;63;18;100;100;100;100;100;100;100;18;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-03:23:51.069;TwistS_;6.395238;1;10;823;1054;1805;1704;1530;1442;1390;1274;1237;0;0;0;0;0;0;0;11;11;13;13;20;20;15;12;16;0;0;0;0;0;0;0;36;72;100;81;100;100;100;91;54;0;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-03:23:51.333;TwistZ_;6.373966;1;10;1142;1256;1633;1578;1542;1462;1482;1472;1437;1094;0;0;0;0;0;0;11;14;19;20;22;19;12;14;13;14;0;0;0;0;0;0;18;45;100;100;100;100;100;50;63;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-03:23:51.605;TwistS_;6.373966;1;10;1019;615;1724;1645;1562;1461;1340;1374;1312;1230;0;0;0;0;0;0;11;11;13;16;17;14;11;12;11;11;0;0;0;0;0;0;45;45;100;100;100;36;54;58;72;36;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-03:23:51.869;TwistZ_;6.373966;1;10;1481;1296;1793;1745;1534;1457;1426;1462;1468;1367;0;0;0;0;0;0;14;13;17;13;15;20;17;20;18;12;0;0;0;0;0;0;63;66;100;100;100;100;100;100;100;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
