DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-04-19:53:58.320;TwistS_;2.741189;1;10;516;386;509;657;650;646;621;645;645;627;0;0;0;0;0;0;10;12;11;15;20;20;20;16;12;14;0;0;0;0;0;0;15;71;84;92;100;100;100;76;71;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-19:53:58.937;TwistZ_;2.745356;1;10;577;472;647;672;629;615;593;642;656;556;0;0;0;0;0;0;11;12;16;14;10;12;10;14;16;14;0;0;0;0;0;0;53;28;84;92;23;15;28;92;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-19:53:59.541;TwistS_;2.745356;1;10;483;617;687;665;613;597;586;594;615;579;0;0;0;0;0;0;14;14;15;12;14;11;15;14;16;15;0;0;0;0;0;0;38;61;92;100;84;76;76;92;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-19:54:00.157;TwistZ_;2.757348;1;10;527;516;583;687;541;637;624;647;670;624;0;0;0;0;0;0;16;12;11;12;11;15;18;16;21;17;0;0;0;0;0;0;84;42;53;78;46;100;100;100;100;76;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-19:54:00.766;TwistS_;2.746601;1;10;552;369;637;650;645;606;605;620;659;643;0;0;0;0;0;0;15;15;13;12;11;14;14;15;19;15;0;0;0;0;0;0;61;42;100;100;61;85;84;92;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-19:54:01.382;TwistZ_;2.746601;1;10;505;414;637;677;650;640;637;650;646;609;0;0;0;0;0;0;12;12;11;13;12;15;18;15;16;13;0;0;0;0;0;0;23;57;30;100;92;85;100;100;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-19:54:01.990;TwistS_;2.735338;1;10;0;681;708;708;686;641;603;626;602;625;0;0;0;0;0;0;0;16;16;11;11;14;14;13;15;17;0;0;0;0;0;0;0;35;100;69;69;100;100;92;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-19:54:02.611;TwistZ_;2.735338;1;10;530;450;631;643;629;637;629;659;651;615;0;0;0;0;0;0;12;11;16;16;12;13;12;15;19;17;0;0;0;0;0;0;61;71;92;100;92;46;42;100;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-19:54:03.211;TwistS_;2.741807;1;10;410;527;690;718;691;668;640;626;589;576;0;0;0;0;0;0;11;10;15;17;13;15;16;20;15;15;0;0;0;0;0;0;46;30;100;100;100;69;92;100;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-19:54:03.819;TwistZ_;2.742734;1;10;474;301;678;674;641;612;627;649;661;666;0;0;0;0;0;0;14;11;16;14;14;16;13;15;13;15;0;0;0;0;0;0;76;50;61;100;100;61;84;100;71;46;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-19:54:04.437;TwistS_;2.742734;1;10;587;415;671;737;692;676;656;645;660;641;0;0;0;0;0;0;13;12;12;17;16;15;12;12;14;16;0;0;0;0;0;0;61;78;100;100;92;69;64;61;100;84;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-19:54:05.048;TwistZ_;2.73835;1;10;596;590;769;760;696;521;653;642;634;561;0;0;0;0;0;0;12;11;15;17;12;10;13;11;12;16;0;0;0;0;0;0;46;50;46;100;92;53;61;30;57;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-19:54:05.656;TwistS_;2.73835;1;10;530;681;685;743;750;689;643;641;681;633;0;0;0;0;0;0;15;11;16;21;21;20;17;16;16;16;0;0;0;0;0;0;100;30;100;100;100;100;100;100;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-19:54:06.265;TwistZ_;2.743443;1;10;603;411;617;667;648;659;646;654;668;637;0;0;0;0;0;0;13;11;12;15;13;15;12;20;17;17;0;0;0;0;0;0;84;85;61;71;76;38;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-19:54:06.880;TwistS_;2.747782;1;10;488;640;748;738;679;627;586;585;608;589;0;0;0;0;0;0;13;15;13;20;18;19;16;12;11;12;0;0;0;0;0;0;92;42;92;100;100;100;100;69;71;84;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-19:54:07.489;TwistZ_;2.747782;1;10;571;398;615;593;679;667;664;628;659;644;0;0;0;0;0;0;14;11;13;11;15;13;14;13;13;17;0;0;0;0;0;0;92;50;46;84;84;78;69;92;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-19:54:08.098;TwistS_;2.759466;1;10;515;321;595;691;637;601;588;586;603;615;0;0;0;0;0;0;12;12;14;14;13;16;13;11;14;13;0;0;0;0;0;0;100;57;84;84;69;100;69;53;92;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-19:54:08.710;TwistZ_;2.759466;1;10;505;404;630;637;643;606;586;613;596;557;0;0;0;0;0;0;12;11;13;12;15;14;13;16;17;13;0;0;0;0;0;0;69;35;76;76;100;100;100;92;100;61;0;0;0;0;0;0;1023;0;0;1023;0;0;0
