DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-07:24:30.158;TwistZ_;2.739638;1;10;413;561;653;597;556;499;529;560;681;565;0;0;0;0;0;0;12;15;11;14;15;11;13;13;11;19;0;0;0;0;0;0;46;78;84;84;100;28;100;61;57;53;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:24:30.767;TwistS_;2.739638;1;10;442;655;741;672;619;586;578;632;641;621;0;0;0;0;0;0;12;15;21;20;23;17;18;21;23;19;0;0;0;0;0;0;53;78;100;100;100;100;100;100;100;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:24:31.376;TwistZ_;2.754972;1;10;488;644;799;733;694;607;601;627;630;630;0;0;0;0;0;0;14;13;12;15;13;14;16;15;16;15;0;0;0;0;0;0;61;42;61;100;35;69;100;100;100;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:24:31.988;TwistS_;2.740571;1;10;430;719;729;755;679;652;616;624;640;606;0;0;0;0;0;0;15;14;12;11;13;13;16;17;20;16;0;0;0;0;0;0;92;61;64;76;92;100;100;100;100;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:24:32.597;TwistZ_;2.740571;1;10;408;743;812;742;720;602;643;647;653;666;0;0;0;0;0;0;13;11;10;17;13;11;12;17;16;14;0;0;0;0;0;0;53;42;7;69;69;50;84;100;85;23;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:24:33.204;TwistS_;2.74022;1;10;545;700;789;723;647;628;620;608;645;616;0;0;0;0;0;0;13;14;16;17;13;15;13;13;15;17;0;0;0;0;0;0;46;64;100;100;84;71;100;100;100;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:24:33.820;TwistZ_;2.74022;1;10;393;674;774;704;637;591;606;620;645;611;0;0;0;0;0;0;16;13;23;20;14;18;15;14;13;13;0;0;0;0;0;0;92;71;100;100;100;100;100;92;78;84;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:24:34.429;TwistS_;2.745494;1;10;419;686;814;683;683;637;652;672;681;681;0;0;0;0;0;0;12;13;14;12;13;13;13;17;20;11;0;0;0;0;0;0;84;57;84;69;76;78;100;100;100;7;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:24:35.037;TwistZ_;2.752482;1;10;241;495;439;747;692;554;591;615;659;659;0;0;0;0;0;0;12;12;10;16;12;12;14;12;12;14;0;0;0;0;0;0;30;64;23;38;76;28;76;53;28;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:24:35.645;TwistS_;2.752482;1;10;532;684;705;779;659;637;656;655;630;594;0;0;0;0;0;0;11;11;13;13;12;12;11;12;16;16;0;0;0;0;0;0;61;50;69;100;71;92;76;92;92;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
