DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-07:32:49.673;TwistS_;2.741646;1;10;503;676;752;726;713;655;646;665;684;676;0;0;0;0;0;0;14;16;16;16;19;19;15;15;20;17;0;0;0;0;0;0;92;71;100;100;100;85;92;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:32:50.282;TwistZ_;2.741646;1;10;412;515;716;725;711;676;666;635;689;673;0;0;0;0;0;0;14;14;15;15;14;11;15;13;16;17;0;0;0;0;0;0;100;92;100;100;57;38;69;92;57;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:32:50.898;TwistS_;2.760664;1;10;582;663;750;737;681;640;649;657;667;670;0;0;0;0;0;0;13;17;14;15;16;14;16;20;19;13;0;0;0;0;0;0;46;78;100;84;100;100;100;100;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:32:51.506;TwistZ_;2.757253;1;10;610;444;697;681;688;682;769;703;675;687;0;0;0;0;0;0;11;12;15;11;11;20;10;12;12;21;0;0;0;0;0;0;38;85;92;38;42;92;7;76;57;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:32:52.115;TwistS_;2.757253;1;10;492;651;747;742;703;657;650;669;685;640;0;0;0;0;0;0;13;12;17;12;17;18;15;18;19;12;0;0;0;0;0;0;38;64;100;76;100;100;100;100;100;46;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:32:52.731;TwistZ_;2.7477;1;10;487;487;713;712;697;673;657;670;708;671;0;0;0;0;0;0;14;12;13;15;12;16;14;19;13;15;0;0;0;0;0;0;92;42;100;85;61;84;100;61;85;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:32:53.339;TwistS_;2.7477;1;10;456;571;789;770;733;663;671;676;682;660;0;0;0;0;0;0;13;16;14;19;17;20;17;18;20;18;0;0;0;0;0;0;69;85;100;100;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:32:53.948;TwistZ_;2.751748;1;10;449;536;750;759;725;685;681;692;701;715;0;0;0;0;0;0;11;12;11;13;14;14;18;12;19;15;0;0;0;0;0;0;69;35;46;84;100;100;100;76;100;69;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:32:54.556;TwistS_;2.750144;1;10;441;514;778;773;735;659;652;674;671;684;0;0;0;0;0;0;13;13;11;12;13;19;14;20;17;18;0;0;0;0;0;0;76;50;53;84;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:32:55.172;TwistZ_;2.750144;1;10;405;601;757;774;697;646;653;686;693;682;0;0;0;0;0;0;14;12;13;16;11;14;14;13;19;19;0;0;0;0;0;0;84;57;100;100;78;69;92;92;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:32:55.780;TwistS_;2.744034;1;10;545;549;747;748;665;635;640;661;678;684;0;0;0;0;0;0;15;12;13;19;13;13;15;14;19;18;0;0;0;0;0;0;46;50;53;100;100;84;100;92;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:32:56.397;TwistZ_;2.744034;1;10;485;615;781;759;705;681;655;657;665;671;0;0;0;0;0;0;12;11;11;14;13;12;14;18;18;15;0;0;0;0;0;0;92;28;53;69;78;69;92;92;100;84;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:32:57.005;TwistS_;2.743856;1;10;437;677;793;690;688;681;671;664;681;671;0;0;0;0;0;0;14;15;14;13;16;14;14;15;18;18;0;0;0;0;0;0;76;42;76;53;92;57;100;69;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:32:57.621;TwistZ_;2.736405;1;10;571;597;735;753;686;656;667;681;677;676;0;0;0;0;0;0;11;12;15;21;16;13;12;13;14;15;0;0;0;0;0;0;46;78;100;100;100;57;76;46;85;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:32:58.229;TwistS_;2.736405;1;10;535;664;783;796;703;0;620;643;656;657;0;0;0;0;0;0;13;11;11;12;11;0;10;12;14;19;0;0;0;0;0;0;61;28;69;100;61;0;30;76;64;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:32:58.838;TwistZ_;2.741491;1;10;376;561;758;739;708;666;676;686;710;684;0;0;0;0;0;0;14;15;12;10;13;13;17;17;17;14;0;0;0;0;0;0;61;100;92;23;92;64;100;100;85;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:32:59.454;TwistS_;2.746128;1;10;450;692;763;736;667;659;615;627;652;655;0;0;0;0;0;0;15;16;18;17;14;13;11;13;17;16;0;0;0;0;0;0;61;57;100;100;100;84;100;100;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:33:00.062;TwistZ_;2.746128;1;10;585;667;728;692;643;655;653;665;665;637;0;0;0;0;0;0;14;16;17;14;13;14;17;20;15;15;0;0;0;0;0;0;23;71;100;92;78;100;92;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:33:00.675;TwistS_;2.736843;1;10;637;743;785;705;657;623;652;638;674;682;0;0;0;0;0;0;10;15;16;16;20;17;13;17;15;18;0;0;0;0;0;0;15;85;100;61;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
