DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-07:34:03.018;TwistS_;2.751236;1;10;543;637;681;725;715;676;671;664;703;701;0;0;0;0;0;0;13;13;12;14;14;20;14;17;21;16;0;0;0;0;0;0;61;71;7;42;92;100;100;100;100;84;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:34:03.630;TwistZ_;2.745522;1;10;470;700;747;755;715;659;662;697;717;683;0;0;0;0;0;0;11;17;14;16;12;12;12;16;16;13;0;0;0;0;0;0;38;64;92;100;78;46;92;92;100;61;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:34:04.239;TwistS_;2.745522;1;10;498;424;759;730;662;664;684;682;718;691;0;0;0;0;0;0;17;12;17;14;16;16;15;18;17;16;0;0;0;0;0;0;76;23;100;100;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:34:04.847;TwistZ_;2.751195;1;10;477;347;645;791;791;684;674;657;682;663;0;0;0;0;0;0;17;20;12;13;13;13;12;17;15;12;0;0;0;0;0;0;84;42;38;28;15;53;71;100;100;76;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:34:05.463;TwistS_;2.751195;1;10;467;346;789;759;713;655;694;689;683;654;0;0;0;0;0;0;13;13;11;15;17;14;15;16;14;20;0;0;0;0;0;0;53;28;92;92;100;92;100;100;64;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:34:06.071;TwistZ_;2.746519;1;10;466;588;755;776;750;681;677;662;721;691;0;0;0;0;0;0;15;12;14;14;11;17;14;13;20;21;0;0;0;0;0;0;61;35;84;92;46;92;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:34:06.688;TwistS_;2.744268;1;10;465;445;769;725;682;618;659;692;683;660;0;0;0;0;0;0;14;11;14;17;17;13;17;14;13;13;0;0;0;0;0;0;46;50;46;42;100;46;100;100;78;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:34:07.296;TwistZ_;2.744268;1;10;388;263;808;743;682;673;668;677;681;659;0;0;0;0;0;0;14;14;10;12;16;18;11;15;15;16;0;0;0;0;0;0;76;21;38;92;100;84;69;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:34:07.905;TwistS_;2.758076;1;10;473;624;769;733;725;668;681;671;674;671;0;0;0;0;0;0;12;11;10;16;11;10;12;18;22;18;0;0;0;0;0;0;69;50;7;100;35;53;30;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:34:08.513;TwistZ_;2.742435;1;10;488;542;750;752;741;651;671;713;696;705;0;0;0;0;0;0;12;11;12;15;11;15;18;15;18;12;0;0;0;0;0;0;92;71;100;92;85;92;100;100;100;76;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:34:09.129;TwistS_;2.742435;1;10;516;609;741;717;686;660;645;665;681;681;0;0;0;0;0;0;14;10;10;16;20;22;21;16;21;19;0;0;0;0;0;0;61;57;30;69;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:34:09.737;TwistZ_;2.737852;1;10;458;544;769;745;681;662;672;659;686;674;0;0;0;0;0;0;15;15;16;16;17;13;11;11;11;15;0;0;0;0;0;0;53;64;100;92;30;42;38;23;64;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:34:10.353;TwistS_;2.737852;1;10;483;598;630;714;714;690;671;685;695;677;0;0;0;0;0;0;13;14;14;21;20;22;18;20;19;16;0;0;0;0;0;0;92;64;100;100;100;100;100;76;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:34:10.962;TwistZ_;2.743347;1;10;263;514;761;720;692;687;673;685;674;642;0;0;0;0;0;0;14;12;16;12;13;12;11;13;19;20;0;0;0;0;0;0;30;71;92;35;76;76;64;76;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:34:11.578;TwistS_;2.737213;1;10;465;241;712;716;676;659;661;669;667;665;0;0;0;0;0;0;14;13;18;19;15;17;18;18;15;18;0;0;0;0;0;0;84;28;92;100;100;28;69;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:34:12.184;TwistZ_;2.737213;1;10;465;274;747;685;681;675;693;735;704;731;0;0;0;0;0;0;12;11;10;18;14;14;14;13;17;12;0;0;0;0;0;0;38;28;15;38;92;84;53;100;92;53;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:34:12.798;TwistS_;2.734969;1;10;634;455;791;743;688;647;668;686;692;683;0;0;0;0;0;0;12;11;10;13;13;14;15;19;20;14;0;0;0;0;0;0;69;57;38;53;100;84;92;100;100;69;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:34:13.407;TwistZ_;2.734969;1;10;549;0;736;750;711;539;668;677;689;676;0;0;0;0;0;0;15;0;11;18;14;12;12;15;15;15;0;0;0;0;0;0;61;0;76;100;57;69;92;100;92;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-07:34:14.023;TwistS_;2.749003;1;10;565;545;764;762;718;667;669;667;674;685;0;0;0;0;0;0;14;13;13;15;20;21;12;17;19;19;0;0;0;0;0;0;84;92;76;100;100;100;78;100;100;84;0;0;0;0;0;0;1023;0;0;1023;0;0;0
