DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-10:13:20.099;TwistZ_;6.381974;1;10;1323;1389;1779;1801;1582;1606;1565;1494;1542;1505;0;0;0;0;0;0;10;11;11;10;14;16;16;13;15;12;0;0;0;0;0;0;72;72;16;9;45;81;72;83;100;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-10:13:20.363;TwistS_;6.381974;1;10;1104;1582;1812;1701;1633;1621;1598;1565;1573;1463;0;0;0;0;0;0;13;15;16;14;18;19;20;12;16;12;0;0;0;0;0;0;63;36;100;100;100;100;100;66;90;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-10:13:20.628;TwistZ_;6.381974;1;10;1153;1420;1967;593;1744;1689;1617;1604;1601;1554;0;0;0;0;0;0;12;12;15;11;14;20;18;16;14;12;0;0;0;0;0;0;72;27;75;18;90;100;100;100;81;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-10:13:20.892;TwistS_;6.389145;1;10;1420;1299;2005;1889;1689;1685;1665;1589;1570;1475;0;0;0;0;0;0;10;12;14;15;15;18;16;15;14;13;0;0;0;0;0;0;27;63;91;100;100;100;100;100;100;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-10:13:21.148;TwistZ_;6.389145;1;10;1225;659;1738;1653;1625;1637;1637;1600;1635;1458;0;0;0;0;0;0;12;14;10;13;15;18;18;15;13;15;0;0;0;0;0;0;81;45;58;100;100;100;100;100;81;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-10:13:21.412;TwistS_;6.389145;1;10;1420;1303;1784;1647;1625;1640;1617;1571;1567;1431;0;0;0;0;0;0;11;13;11;11;11;15;15;16;13;13;0;0;0;0;0;0;27;54;41;72;36;81;100;100;27;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-10:13:21.676;TwistZ_;6.389145;1;10;1252;1391;1762;1663;1611;1594;1566;1518;1552;1443;0;0;0;0;0;0;14;13;12;12;17;18;19;15;18;11;0;0;0;0;0;0;90;50;90;63;100;100;100;100;100;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-10:13:21.944;TwistS_;6.374858;1;10;1018;1437;1684;1705;1557;1554;1486;1532;1450;1433;0;0;0;0;0;0;12;13;10;11;14;13;12;11;11;11;0;0;0;0;0;0;54;63;25;45;81;100;100;66;54;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-10:13:22.208;TwistZ_;6.374858;1;10;1115;1081;1770;1746;1609;1653;1645;1563;1633;1389;0;0;0;0;0;0;14;12;13;11;12;19;17;20;17;14;0;0;0;0;0;0;72;45;58;72;100;100;100;100;100;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-10:13:22.473;TwistS_;6.374858;1;10;527;1582;1845;1777;1637;1633;1602;1530;1510;1351;0;0;0;0;0;0;10;14;14;14;16;19;20;16;15;15;0;0;0;0;0;0;9;45;83;100;100;100;100;100;100;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-10:13:22.729;TwistZ_;6.374858;1;10;1286;1067;1875;1731;1665;1585;1629;1602;1661;1530;0;0;0;0;0;0;13;13;13;11;16;21;22;21;22;14;0;0;0;0;0;0;100;90;81;45;100;100;100;100;100;54;0;0;0;0;0;0;1023;0;0;1023;0;0;0
