DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-04-14:53:31.070;TwistS_;2.725992;1;10;0;628;802;812;725;713;687;692;692;703;0;0;0;0;0;0;0;16;16;15;20;22;20;15;16;15;0;0;0;0;0;0;0;85;100;84;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:53:31.686;TwistZ_;2.725992;1;10;618;386;725;725;0;637;645;692;701;693;0;0;0;0;0;0;14;14;12;16;0;11;13;17;18;16;0;0;0;0;0;0;53;35;84;35;0;23;100;100;78;53;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:53:32.294;TwistS_;2.736952;1;10;509;466;767;772;714;655;691;699;682;684;0;0;0;0;0;0;13;15;14;16;21;20;24;22;19;17;0;0;0;0;0;0;46;85;92;100;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:53:32.902;TwistZ_;2.736952;1;10;601;547;774;807;733;693;676;698;706;701;0;0;0;0;0;0;15;15;14;21;22;20;18;19;20;14;0;0;0;0;0;0;61;100;92;100;100;100;100;100;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:53:33.511;TwistS_;2.736446;1;10;571;629;699;785;812;688;747;739;723;681;0;0;0;0;0;0;12;12;11;11;10;13;14;11;16;13;0;0;0;0;0;0;38;42;84;61;7;85;76;69;100;76;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:53:34.127;TwistZ_;2.731564;1;10;637;593;715;894;802;722;637;637;693;667;0;0;0;0;0;0;11;12;12;16;19;11;12;14;11;11;0;0;0;0;0;0;15;21;69;100;61;76;64;69;78;61;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:53:34.735;TwistS_;2.731564;1;10;392;450;784;765;723;571;714;736;719;713;0;0;0;0;0;0;16;12;14;12;12;11;17;19;17;14;0;0;0;0;0;0;53;42;100;100;100;71;46;100;78;84;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:53:35.351;TwistZ_;2.74291;1;10;430;561;725;783;712;708;681;681;689;673;0;0;0;0;0;0;16;13;11;15;12;13;13;11;12;10;0;0;0;0;0;0;53;50;15;85;53;30;21;61;57;23;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:53:35.967;TwistS_;2.74291;1;10;457;633;772;782;692;662;677;699;718;687;0;0;0;0;0;0;13;17;19;22;20;22;17;15;16;20;0;0;0;0;0;0;76;78;100;100;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:53:36.576;TwistZ_;2.739954;1;10;483;615;747;733;711;0;695;721;745;687;0;0;0;0;0;0;12;12;13;12;12;0;11;13;16;15;0;0;0;0;0;0;61;50;76;84;57;0;46;84;92;76;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:53:37.192;TwistS_;2.743484;1;10;430;569;834;803;725;667;671;697;711;691;0;0;0;0;0;0;16;18;15;19;22;20;19;18;19;17;0;0;0;0;0;0;38;78;92;100;100;100;100;92;92;84;0;0;0;0;0;0;1023;0;0;1023;0;0;0
