DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-04-10:32:11.328;TwistZ_;2.740736;1;10;593;414;0;777;791;718;689;669;710;698;0;0;0;0;0;0;11;13;0;11;12;11;16;13;16;16;0;0;0;0;0;0;30;50;0;38;15;50;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:32:11.945;TwistS_;2.740736;1;10;509;219;801;802;759;725;703;713;734;692;0;0;0;0;0;0;12;13;13;13;15;16;19;15;18;14;0;0;0;0;0;0;38;28;84;100;84;61;42;100;100;76;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:32:12.561;TwistZ_;2.740626;1;10;626;410;815;769;725;728;745;740;725;703;0;0;0;0;0;0;14;12;12;12;11;12;13;15;18;15;0;0;0;0;0;0;46;64;61;57;46;46;78;100;100;38;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:32:13.177;TwistS_;2.714574;1;10;593;223;827;804;763;688;682;669;689;659;0;0;0;0;0;0;15;16;11;13;14;11;12;16;18;12;0;0;0;0;0;0;69;42;69;78;100;69;85;100;78;61;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:32:13.785;TwistZ_;2.714574;1;10;470;685;762;786;744;725;747;735;739;642;0;0;0;0;0;0;11;11;11;14;15;11;15;15;12;13;0;0;0;0;0;0;38;35;53;76;57;46;92;84;78;61;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:32:14.397;TwistS_;2.732211;1;10;673;714;780;796;798;718;688;689;665;660;0;0;0;0;0;0;11;11;14;12;11;14;17;23;13;18;0;0;0;0;0;0;23;28;46;85;23;100;100;100;50;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:32:15.014;TwistZ_;2.713173;1;10;590;0;785;762;679;659;693;723;745;667;0;0;0;0;0;0;15;0;11;13;14;16;14;14;15;15;0;0;0;0;0;0;69;0;61;50;84;84;100;84;92;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:32:15.631;TwistS_;2.713173;1;10;523;505;785;795;789;763;763;747;747;720;0;0;0;0;0;0;12;12;14;18;14;13;14;13;14;19;0;0;0;0;0;0;46;14;84;100;100;61;85;69;50;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:32:16.247;TwistZ_;2.730874;1;10;492;428;763;834;747;713;725;717;706;727;0;0;0;0;0;0;12;11;11;10;17;13;14;13;13;14;0;0;0;0;0;0;38;42;30;21;38;84;78;84;100;84;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:32:16.863;TwistS_;2.730874;1;10;426;615;773;794;755;710;747;769;765;713;0;0;0;0;0;0;13;14;15;14;14;10;13;10;18;15;0;0;0;0;0;0;53;42;84;85;76;23;57;23;100;84;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:32:17.471;TwistZ_;2.737856;1;10;620;681;795;819;749;725;755;723;706;671;0;0;0;0;0;0;12;10;14;17;14;13;11;14;20;18;0;0;0;0;0;0;61;35;76;100;61;7;35;84;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:32:18.084;TwistS_;2.739762;1;10;498;560;784;823;758;738;720;726;709;689;0;0;0;0;0;0;12;14;13;12;14;12;14;14;13;19;0;0;0;0;0;0;46;57;53;30;61;57;69;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:32:18.700;TwistZ_;2.739762;1;10;533;459;796;812;747;761;769;745;761;709;0;0;0;0;0;0;14;13;11;11;13;12;14;16;15;14;0;0;0;0;0;0;84;78;61;64;100;46;7;100;64;76;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:32:19.317;TwistS_;2.745177;1;10;494;622;791;822;775;731;744;731;725;725;0;0;0;0;0;0;14;15;13;15;18;13;17;17;16;15;0;0;0;0;0;0;61;85;92;100;100;53;57;100;100;84;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:32:19.928;TwistZ_;2.745177;1;10;663;351;775;783;758;708;685;703;749;659;0;0;0;0;0;0;11;10;12;14;15;13;12;12;11;11;0;0;0;0;0;0;38;21;76;100;100;100;100;84;71;30;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:32:20.537;TwistS_;2.7258;1;10;578;653;791;758;715;711;329;743;729;699;0;0;0;0;0;0;10;10;15;11;12;12;12;14;15;14;0;0;0;0;0;0;23;28;15;76;53;35;30;92;64;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:32:21.153;TwistZ_;2.731365;1;10;571;219;0;859;769;733;728;667;659;747;0;0;0;0;0;0;12;18;0;12;13;11;12;13;11;12;0;0;0;0;0;0;23;28;0;64;61;38;50;84;7;7;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-10:32:21.769;TwistS_;2.731365;1;10;406;322;483;717;850;823;648;0;812;739;0;0;0;0;0;0;11;11;12;15;13;11;13;0;17;13;0;0;0;0;0;0;30;21;15;85;84;30;42;0;71;84;0;0;0;0;0;0;1023;0;0;1023;0;0;0
