DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-07:25:31.153;TwistZ_;2.748293;1;10;472;711;0;701;665;603;611;652;645;621;0;0;0;0;0;0;12;11;0;14;14;12;16;18;16;17;0;0;0;0;0;0;46;35;0;84;100;78;100;100;71;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:25:31.761;TwistS_;2.748293;1;10;505;580;681;605;559;536;534;554;608;606;0;0;0;0;0;0;13;13;24;16;12;17;19;16;18;16;0;0;0;0;0;0;53;85;100;100;84;100;100;100;100;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:25:32.374;TwistZ_;2.759135;1;10;452;759;774;713;643;607;630;640;667;613;0;0;0;0;0;0;12;16;21;16;15;14;17;15;18;14;0;0;0;0;0;0;76;100;100;100;100;100;100;100;100;92;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:25:32.982;TwistS_;2.748293;1;10;459;656;791;760;679;659;659;674;701;660;0;0;0;0;0;0;13;13;11;15;19;14;13;20;25;21;0;0;0;0;0;0;76;50;100;100;100;71;92;100;100;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:25:33.590;TwistZ_;2.748293;1;10;556;697;720;679;633;608;634;671;681;649;0;0;0;0;0;0;12;14;21;18;15;15;14;13;15;15;0;0;0;0;0;0;69;92;100;100;100;100;69;64;76;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:25:34.199;TwistS_;2.737733;1;10;503;776;651;606;510;554;633;647;641;659;0;0;0;0;0;0;13;11;15;14;13;12;14;14;14;15;0;0;0;0;0;0;76;21;84;92;100;100;100;100;100;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:25:34.807;TwistZ_;2.737733;1;10;406;659;747;740;668;593;576;602;640;606;0;0;0;0;0;0;10;13;11;18;13;12;15;11;13;17;0;0;0;0;0;0;30;50;23;100;69;85;92;53;42;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:25:35.424;TwistS_;2.749236;1;10;402;654;791;693;585;626;642;649;637;616;0;0;0;0;0;0;11;11;11;12;12;13;14;14;15;15;0;0;0;0;0;0;69;64;15;69;92;100;61;100;100;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:25:36.032;TwistZ_;2.754108;1;10;590;714;743;741;686;626;621;633;656;633;0;0;0;0;0;0;13;13;14;17;14;11;11;17;17;15;0;0;0;0;0;0;53;14;100;100;61;57;53;100;100;84;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:25:36.648;TwistS_;2.754108;1;10;488;627;682;664;635;621;643;664;685;633;0;0;0;0;0;0;14;15;23;23;20;18;20;20;20;17;0;0;0;0;0;0;61;64;100;100;100;100;100;100;100;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:25:37.256;TwistZ_;2.753902;1;10;371;675;759;720;650;607;585;628;641;615;0;0;0;0;0;0;11;12;14;15;11;12;11;15;16;14;0;0;0;0;0;0;69;57;92;100;38;42;69;100;100;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:25:37.864;TwistS_;2.753902;1;10;628;688;721;689;601;574;603;643;659;647;0;0;0;0;0;0;14;19;22;23;17;14;16;19;18;20;0;0;0;0;0;0;38;100;100;100;100;100;100;100;100;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:25:38.473;TwistZ_;2.753534;1;10;417;483;672;637;579;522;534;642;690;585;0;0;0;0;0;0;16;15;18;13;19;21;14;13;13;14;0;0;0;0;0;0;92;71;100;100;100;100;46;69;100;61;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:25:39.081;TwistS_;2.757774;1;10;468;663;815;761;637;654;664;677;679;661;0;0;0;0;0;0;11;12;13;14;11;14;15;15;15;13;0;0;0;0;0;0;46;38;57;92;23;100;61;92;100;69;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:25:39.690;TwistZ_;2.757774;1;10;472;648;752;722;598;588;591;632;634;609;0;0;0;0;0;0;12;10;14;15;12;14;17;21;15;16;0;0;0;0;0;0;46;14;100;61;61;92;100;100;57;92;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:25:40.298;TwistS_;2.76356;1;10;582;710;738;664;578;563;596;625;637;606;0;0;0;0;0;0;13;17;25;18;13;13;19;20;20;18;0;0;0;0;0;0;46;100;100;100;100;100;100;100;100;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:25:40.914;TwistZ_;2.76356;1;10;441;596;679;637;612;543;556;560;661;615;0;0;0;0;0;0;13;15;16;11;11;20;19;14;10;10;0;0;0;0;0;0;92;92;92;46;61;100;100;15;71;7;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:25:41.522;TwistS_;2.748798;1;10;263;627;765;725;694;652;681;664;669;650;0;0;0;0;0;0;11;14;16;15;14;14;14;13;14;16;0;0;0;0;0;0;15;84;100;100;100;100;100;85;100;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
2021-01-05-07:25:42.138;TwistZ_;2.742453;1;10;360;502;513;450;407;349;403;314;342;287;0;0;0;0;0;0;15;17;21;21;15;11;14;14;19;15;0;0;0;0;0;0;92;100;100;100;100;92;100;100;100;100;0;0;0;0;0;1023;1023;0;0;1023;0;0;0
