2021-01-04-21:05:59.839;TwistS_;2.732456;1;10;386;637;729;688;769;736;740;681;630;593;0;0;0;0;0;0;14;10;12;16;14;18;20;18;15;14;0;0;0;0;0;0;92;28;69;69;84;100;100;100;92;69;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-21:06:00.451;TwistZ_;2.732456;1;10;357;515;690;697;669;618;615;733;749;653;0;0;0;0;0;0;18;12;11;12;15;14;13;10;16;11;0;0;0;0;0;0;61;64;69;85;100;53;71;38;78;30;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-21:06:01.059;TwistS_;2.74504;1;10;406;710;714;749;769;729;714;651;692;599;0;0;0;0;0;0;11;11;15;11;13;11;14;12;14;17;0;0;0;0;0;0;46;21;61;61;46;64;76;84;92;84;0;0;0;0;0;0;1023;0;0;1023;0;0;0
