DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-04-11:28:43.298;TwistS_;6.380378;1;10;0;1867;1879;1865;1774;1801;1818;1779;1765;1722;0;0;0;0;0;0;0;12;11;11;12;18;17;15;15;14;0;0;0;0;0;0;0;36;75;100;72;100;72;100;100;45;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-11:28:43.554;TwistZ_;6.37387;1;10;1155;1612;2065;1680;1657;1660;1656;1600;1467;1464;0;0;0;0;0;0;12;15;11;11;15;12;11;14;12;14;0;0;0;0;0;0;63;90;16;72;100;81;90;100;90;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-11:28:43.818;TwistS_;6.37387;1;10;1263;1443;1598;1757;1757;1772;1689;1680;1709;1604;0;0;0;0;0;0;11;12;13;10;15;12;15;18;17;11;0;0;0;0;0;0;36;63;66;9;100;81;100;100;100;54;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-11:28:44.082;TwistZ_;6.37387;1;10;1117;1387;1951;1813;1647;1630;1689;1647;1566;1573;0;0;0;0;0;0;12;14;12;16;14;14;14;12;13;12;0;0;0;0;0;0;63;63;83;100;90;90;100;66;100;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-11:28:44.348;TwistS_;6.37387;1;10;1604;1450;1836;1757;1673;1700;1741;1693;1614;1595;0;0;0;0;0;0;11;13;16;11;13;14;14;21;18;17;0;0;0;0;0;0;36;50;90;27;100;83;100;100;100;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-11:28:44.610;TwistZ_;6.375208;1;10;1351;1713;1746;1713;1567;1594;1598;1598;1513;1400;0;0;0;0;0;0;14;10;12;11;11;12;12;18;14;13;0;0;0;0;0;0;36;9;72;72;27;91;72;100;81;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-11:28:44.875;TwistS_;6.375208;1;10;1274;1669;1625;1889;1787;1783;1789;1718;1655;1625;0;0;0;0;0;0;12;13;12;10;11;17;18;13;14;13;0;0;0;0;0;0;45;33;9;9;54;100;100;90;75;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-11:28:45.131;TwistZ_;6.375208;1;10;527;1757;1833;0;1589;1538;1546;1538;1570;1569;0;0;0;0;0;0;12;15;11;0;18;13;15;19;19;11;0;0;0;0;0;0;36;45;58;0;54;100;100;100;100;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-11:28:45.403;TwistS_;6.375208;1;10;1113;1344;1838;1741;1653;1679;1689;1684;1639;1507;0;0;0;0;0;0;10;12;10;13;13;15;13;17;15;13;0;0;0;0;0;0;27;45;50;100;100;81;100;100;90;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-11:28:45.659;TwistZ_;6.359704;1;10;1205;1098;1765;1821;1625;1673;1669;1651;1602;1558;0;0;0;0;0;0;12;13;14;13;12;15;14;15;15;14;0;0;0;0;0;0;63;54;100;81;45;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-11:28:45.927;TwistS_;6.359704;1;10;1224;952;1740;1845;1752;1767;1779;1757;1757;1720;0;0;0;0;0;0;11;11;12;10;12;15;16;12;13;13;0;0;0;0;0;0;72;54;41;18;72;81;90;58;54;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-11:28:46.191;TwistZ_;6.359704;1;10;808;1713;1823;1757;1613;1625;1625;1625;1647;1621;0;0;0;0;0;0;10;14;16;11;14;17;18;12;12;13;0;0;0;0;0;0;45;54;83;63;100;100;100;25;36;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-11:28:46.448;TwistS_;6.375272;1;10;1103;1362;1853;1751;1749;1752;1697;1691;1681;1599;0;0;0;0;0;0;12;14;13;11;16;15;13;18;19;11;0;0;0;0;0;0;81;63;100;63;100;81;100;100;100;45;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-11:28:46.712;TwistZ_;6.375272;1;10;1104;1530;1761;1693;1591;1590;1600;1577;1693;1577;0;0;0;0;0;0;13;11;14;11;13;13;14;15;17;17;0;0;0;0;0;0;72;54;100;100;81;100;63;75;100;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-11:28:46.972;TwistS_;6.375272;1;10;1186;1691;1731;1782;1823;1729;1705;1745;1689;1494;0;0;0;0;0;0;14;10;12;12;11;13;15;13;12;10;0;0;0;0;0;0;90;18;83;81;54;100;100;58;81;36;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-11:28:47.236;TwistZ_;6.375272;1;10;1054;1889;1863;1767;1590;1554;1598;1596;1577;1484;0;0;0;0;0;0;11;10;12;13;17;15;17;19;13;14;0;0;0;0;0;0;36;18;41;81;100;100;100;100;81;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
