DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-04-09:58:15.505;TwistZ_;6.801826;1;10;1264;1757;1861;1753;1618;1564;1569;1611;1628;1540;0;0;0;0;0;0;15;12;16;19;14;13;14;17;15;17;0;0;0;0;0;0;85;35;92;100;92;66;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-09:58:15.755;TwistS_;6.790388;1;10;1342;1741;1745;1684;1890;1983;1821;1792;1713;1544;0;0;0;0;0;0;13;14;13;12;14;13;14;18;14;16;0;0;0;0;0;0;78;50;93;28;78;100;85;100;85;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-09:58:16.001;TwistZ_;6.790388;1;10;1188;1715;1792;1699;1523;1360;1420;1398;1496;1455;0;0;0;0;0;0;12;14;16;14;12;13;12;13;12;14;0;0;0;0;0;0;50;50;100;100;57;100;85;100;78;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-09:58:16.254;TwistS_;6.790388;1;10;1238;1442;1707;1648;1615;1602;1591;1539;1552;1498;0;0;0;0;0;0;11;15;12;12;15;14;15;16;18;15;0;0;0;0;0;0;50;92;100;50;100;100;92;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-09:58:16.494;TwistZ_;6.790388;1;10;1091;1744;1843;1766;1674;1549;1236;1530;1534;1422;0;0;0;0;0;0;13;12;15;14;12;11;11;11;14;17;0;0;0;0;0;0;78;64;100;100;50;64;71;53;78;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-09:58:16.750;TwistS_;6.791017;1;10;791;1499;1734;1720;1683;1661;1653;1679;1690;1640;0;0;0;0;0;0;13;19;15;12;14;18;21;17;16;13;0;0;0;0;0;0;57;85;100;100;78;100;100;100;100;64;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-09:58:16.990;TwistZ_;6.791017;1;10;1134;1889;1886;1653;1547;1527;1523;1509;1494;1473;0;0;0;0;0;0;13;18;15;14;14;20;18;15;15;17;0;0;0;0;0;0;78;85;66;100;85;100;100;86;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-09:58:17.239;TwistS_;6.791017;1;10;1072;1372;1757;1669;1611;1636;1611;1574;1548;1509;0;0;0;0;0;0;15;15;13;11;11;16;17;18;17;15;0;0;0;0;0;0;92;100;100;71;57;100;100;100;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-09:58:17.486;TwistZ_;6.791017;1;10;1250;1816;1867;1766;1661;1567;1648;1628;1510;1418;0;0;0;0;0;0;11;12;13;15;16;13;12;16;18;19;0;0;0;0;0;0;42;64;100;100;100;85;50;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-09:58:17.735;TwistS_;6.784101;1;10;585;1699;1777;1757;1761;1715;1745;1594;1582;1548;0;0;0;0;0;0;10;13;13;13;18;21;16;14;16;16;0;0;0;0;0;0;14;42;100;64;100;100;100;93;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-09:58:17.983;TwistZ_;6.784101;1;10;1590;1757;1787;1669;1565;1548;1615;1573;1582;1506;0;0;0;0;0;0;14;13;13;13;16;13;17;19;15;16;0;0;0;0;0;0;50;64;93;71;100;100;100;93;78;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-09:58:18.230;TwistS_;6.784101;1;10;1000;1372;1833;1757;1699;1831;1763;1726;1653;1665;0;0;0;0;0;0;16;14;12;13;16;17;14;16;17;13;0;0;0;0;0;0;100;85;46;100;92;85;71;100;100;85;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-09:58:18.479;TwistZ_;6.784101;1;10;963;1734;1871;1757;1564;1516;1505;1535;1582;1505;0;0;0;0;0;0;12;15;18;14;13;12;17;17;20;14;0;0;0;0;0;0;64;71;100;85;92;57;92;100;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-09:58:18.727;TwistS_;6.784101;1;10;1406;1740;1672;1687;1665;1682;1728;1636;1640;1649;0;0;0;0;0;0;11;12;12;15;18;18;15;12;15;14;0;0;0;0;0;0;57;71;73;71;100;100;100;86;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
