DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-04-13:37:47.034;TwistZ_;6.795942;1;10;278;342;626;346;370;336;369;773;527;719;0;0;0;0;0;0;26;11;12;13;14;14;12;15;16;12;0;0;0;0;0;0;81;90;72;72;58;54;45;90;90;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-13:37:47.282;TwistS_;6.795942;1;10;351;555;263;448;582;527;395;585;755;767;0;0;0;0;0;0;11;16;19;13;11;11;10;12;16;14;0;0;0;0;0;0;63;100;9;45;40;9;45;81;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-13:37:47.531;TwistZ_;6.795942;1;10;287;273;263;332;465;292;703;814;603;622;0;0;0;0;0;0;22;22;14;14;11;18;13;13;11;11;0;0;0;0;0;0;100;81;18;81;50;54;27;100;100;54;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-13:37:47.770;TwistS_;6.795942;1;10;410;351;351;263;0;834;810;822;814;571;0;0;0;0;0;0;18;21;14;13;0;18;25;23;22;12;0;0;0;0;0;0;54;54;18;18;0;100;100;100;100;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-13:37:48.019;TwistZ_;6.810719;1;10;311;345;300;322;878;826;814;830;826;357;0;0;0;0;0;0;14;17;24;22;16;20;22;17;14;16;0;0;0;0;0;0;100;63;54;54;27;100;100;100;45;63;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-13:37:48.271;TwistS_;6.810719;1;10;299;380;362;0;747;834;803;799;791;695;0;0;0;0;0;0;15;12;11;0;20;22;29;25;18;16;0;0;0;0;0;0;100;54;36;0;54;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-13:37:48.519;TwistZ_;6.810719;1;10;327;295;764;527;817;791;783;810;814;799;0;0;0;0;0;0;23;21;14;15;17;22;23;23;23;13;0;0;0;0;0;0;100;100;45;18;45;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-13:37:48.759;TwistS_;6.810719;1;10;323;329;307;307;0;608;834;826;791;727;0;0;0;0;0;0;13;17;15;17;0;15;21;18;26;19;0;0;0;0;0;0;100;90;9;27;0;70;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-13:37:49.015;TwistZ_;6.810074;1;10;435;419;351;269;0;834;854;814;822;791;0;0;0;0;0;0;20;18;12;17;0;18;17;21;22;15;0;0;0;0;0;0;90;81;9;63;0;54;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-13:37:49.255;TwistS_;6.810074;1;10;302;278;483;0;552;846;826;818;791;779;0;0;0;0;0;0;16;13;13;0;17;18;23;28;29;15;0;0;0;0;0;0;72;54;81;0;70;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-13:37:49.503;TwistZ_;6.810074;1;10;384;429;615;344;439;659;585;351;647;375;0;0;0;0;0;0;16;14;11;13;16;12;13;13;12;13;0;0;0;0;0;0;72;81;54;54;50;27;54;18;100;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-13:37:49.755;TwistS_;6.810074;1;10;329;468;351;346;600;454;292;637;799;547;0;0;0;0;0;0;15;14;10;14;10;10;11;12;15;12;0;0;0;0;0;0;72;54;9;72;27;54;27;72;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-13:37:49.995;TwistZ_;6.807934;1;10;580;263;263;395;826;834;806;803;806;834;0;0;0;0;0;0;17;16;19;17;19;23;24;24;25;17;0;0;0;0;0;0;90;72;27;90;100;100;100;100;100;27;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-13:37:50.244;TwistS_;6.807934;1;10;360;307;406;346;546;0;395;457;560;703;0;0;0;0;0;0;14;16;15;15;12;0;19;14;13;13;0;0;0;0;0;0;90;100;72;72;63;0;36;90;72;27;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-13:37:50.492;TwistZ_;6.807934;1;10;472;452;382;313;554;547;727;803;263;615;0;0;0;0;0;0;12;11;13;12;14;13;19;19;16;14;0;0;0;0;0;0;72;63;63;63;72;100;100;100;27;27;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-13:37:50.740;TwistS_;6.807934;1;10;346;351;791;703;461;307;307;380;670;687;0;0;0;0;0;0;15;17;10;11;15;13;14;12;13;13;0;0;0;0;0;0;81;90;9;18;36;30;27;27;72;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-13:37:50.988;TwistZ_;6.80111;1;10;467;522;342;292;688;814;791;810;818;0;0;0;0;0;0;0;15;16;19;18;16;21;19;20;19;0;0;0;0;0;0;0;100;81;45;81;27;100;100;100;72;0;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-13:37:51.236;TwistS_;6.80111;1;10;357;565;449;535;637;263;527;632;329;307;0;0;0;0;0;0;15;12;17;14;11;10;12;12;14;14;0;0;0;0;0;0;72;72;81;100;18;20;45;90;72;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-13:37:51.480;TwistZ_;6.80111;1;10;587;339;263;298;805;822;814;816;834;834;0;0;0;0;0;0;15;18;23;16;19;22;19;18;23;14;0;0;0;0;0;0;100;63;54;45;54;100;100;63;100;18;0;0;0;0;0;0;1023;0;0;1023;0;0;0
