DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-09:30:22.351;TwistS_;6.781946;1;10;1176;1595;1890;1766;1757;1582;1542;1445;1464;1480;0;0;0;0;0;0;15;17;19;15;10;15;11;15;14;13;0;0;0;0;0;0;85;64;100;92;14;92;42;100;78;78;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:30:22.591;TwistZ_;6.784101;1;10;1044;1552;1757;1590;1540;1518;1448;1441;1322;1254;0;0;0;0;0;0;11;17;17;17;13;15;15;18;16;14;0;0;0;0;0;0;78;85;100;100;100;92;100;100;100;85;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:30:22.847;TwistS_;6.784101;1;10;1171;1835;1870;1615;1644;1565;1535;1482;1435;1385;0;0;0;0;0;0;11;14;13;13;19;17;15;14;14;13;0;0;0;0;0;0;35;85;86;100;100;100;100;86;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:30:23.087;TwistZ_;6.784101;1;10;1230;1419;1785;1667;1636;1648;1678;1613;1632;1586;0;0;0;0;0;0;13;11;13;12;14;13;14;16;14;13;0;0;0;0;0;0;92;64;100;92;92;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:30:23.336;TwistS_;6.784101;1;10;878;1425;1796;1842;1699;1582;1640;1503;1473;1397;0;0;0;0;0;0;11;13;11;12;13;15;12;15;16;13;0;0;0;0;0;0;42;64;42;64;100;92;35;85;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:30:23.584;TwistZ_;6.795907;1;10;1406;1375;1828;1661;1577;1500;1489;1535;1542;1394;0;0;0;0;0;0;12;14;19;15;17;17;15;15;15;12;0;0;0;0;0;0;71;100;100;100;100;100;100;100;100;71;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:30:23.834;TwistS_;6.795907;1;10;1134;1660;1774;1711;1605;1565;1464;1439;1418;1414;0;0;0;0;0;0;12;16;20;16;20;17;22;18;15;17;0;0;0;0;0;0;78;64;100;100;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:30:24.080;TwistZ_;6.795907;1;10;951;1479;1843;1728;1594;1523;1191;1335;1558;1435;0;0;0;0;0;0;15;16;14;14;16;13;12;14;18;16;0;0;0;0;0;0;92;80;78;100;100;53;85;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:30:24.320;TwistS_;6.795907;1;10;945;1432;1854;1768;1616;1640;1590;1667;1601;1515;0;0;0;0;0;0;11;14;14;13;16;14;14;12;13;14;0;0;0;0;0;0;50;78;100;78;85;100;100;92;85;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:30:24.576;TwistZ_;6.798696;1;10;1158;1225;1879;1571;1724;1669;1669;1582;1619;1573;0;0;0;0;0;0;13;13;14;13;17;17;17;17;18;12;0;0;0;0;0;0;64;78;80;78;100;100;100;73;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
